StdReturn,Entropy,LossBefore,Perplexity,Iteration,NumTrajs,AbsLearnSignal,AveragePolicyStd,MeanKLBefore,dLoss,LossAfter,AverageReturn,ExplainedVariance,MeanKL,AverageDiscountedReturn,MinReturn,MaxReturn
44.8855489704,0.519073051365,-7.05134305359e-17,1.68046921887,119,48,0.66673334886,0.406624354422,0.0,0.0179385860023,-0.0179385860023,-96.3227198486,0.515200503738,0.00919603968528,-71.0532801567,-308.050998776,-35.2136425523
52.9935567055,0.535423567437,-1.30663583377e-16,1.70817161492,120,43,0.537360739543,0.413327523265,0.0,0.0165734111093,-0.0165734111093,-106.992796494,0.531216748465,0.00989921840536,-77.0272107863,-313.956137389,-37.7091102821
30.5542614106,0.531691087929,1.58228635793e-16,1.70180778319,121,50,0.64643495756,0.411787662292,0.0,0.0123370947424,-0.0123370947424,-84.0847493938,0.404172651477,0.0066450480582,-60.8630924446,-145.43726321,-21.9733142652
32.3810138469,0.526294524377,-6.04687335789e-17,1.69264860561,122,49,0.669372312407,0.409571409455,0.0,0.0137641950451,-0.0137641950451,-84.9316254885,0.470266204555,0.00657796985915,-61.8838005094,-177.451053124,-29.7866220961
45.7308723485,0.518592270415,1.43932091226e-16,1.67966147547,123,46,0.603360193772,0.406428904167,0.0,0.0152059263394,-0.0152059263394,-92.3672410027,0.521198723269,0.00982627393277,-68.4419968157,-312.491717049,-36.7254787731
44.7296143467,0.51268118504,-1.13979081995e-17,1.66976213982,124,47,0.617901206762,0.404033554747,0.0,0.011819723285,-0.011819723285,-101.858971149,0.538225281671,0.00676986474196,-75.0212407108,-261.651065899,-6.71912967721
31.5486230799,0.49036652007,-6.42897223679e-17,1.63291460626,125,46,0.670201891011,0.395117530355,0.0,0.0130947574806,-0.0130947574806,-93.8782882743,0.572354740331,0.0068352171978,-68.2649237449,-185.336069815,-18.5068888164
30.8080489959,0.48772779665,2.01475862154e-17,1.62861147613,126,51,0.658116847306,0.39407629884,0.0,0.0133674472138,-0.0133674472138,-81.3557185558,0.49885763322,0.00648929517325,-59.4249018255,-152.082635726,-5.01829998305
46.4149631613,0.489236681274,7.91120317174e-17,1.63107071784,127,51,0.592071021455,0.394671363337,0.0,0.0126156121302,-0.0126156121302,-88.3451867009,0.434899983,0.00854194908481,-67.4254740573,-264.877875723,-9.40962367335
58.2191003851,0.496560006219,-4.08182471688e-17,1.64305942373,128,49,0.615447833204,0.397572279187,0.0,0.0149598277272,-0.0149598277272,-94.2469715449,0.450138046589,0.00656037324214,-71.0499680754,-369.477716197,-6.18861081552
50.7004914444,0.491214860785,-2.20296746025e-16,1.63430046196,129,46,0.631984607884,0.395452866864,0.0,0.013893197537,-0.013893197537,-100.083223376,0.571327057069,0.00663512386577,-74.3184253964,-363.464773247,-39.9786862683
49.8319725624,0.463686083881,6.09802301703e-17,1.58992378939,130,49,0.621335701503,0.384715011249,0.0,0.0132607688463,-0.0132607688463,-94.9788355735,0.489771041865,0.0082889825961,-70.9893779464,-319.053804544,-5.85726029192
30.9474444215,0.467025689433,1.27577058713e-16,1.59524238376,131,50,0.646418222496,0.386001955383,0.0,0.0178346719465,-0.0178346719465,-78.1112831347,0.428211602383,0.00989566142467,-57.0040829543,-148.321113917,-11.7880086938
52.0422516956,0.461861462183,8.0717519143e-17,1.58702542496,132,47,0.637200025146,0.384013691907,0.0,0.0141077067706,-0.0141077067706,-99.0411347681,0.471428781231,0.00972175193561,-73.4044581992,-364.536420447,-33.9548081525
55.5260456291,0.463206125147,-9.17772432103e-17,1.58916087468,133,46,0.546286484754,0.384530408223,0.0,0.0158210636384,-0.0158210636384,-104.309349037,0.469247817756,0.00692911476575,-77.4582799838,-323.51642626,-33.3869222541
29.3831226197,0.463214155869,-2.87439047177e-17,1.58917363684,134,49,0.667360309042,0.384533496292,0.0,0.013147958479,-0.013147958479,-82.6980995095,0.446615093439,0.00640229185647,-59.1574944816,-139.418394515,-18.260151659
43.2740571562,0.461230707499,1.43674309503e-17,1.58602471687,135,44,0.64369260201,0.383771549846,0.0,0.0173964206288,-0.0173964206288,-100.376027303,0.601557946565,0.00978165538553,-72.3497463923,-241.812356146,-2.87353451125
44.1743983255,0.46822180859,6.79621546417e-17,1.59715162535,136,47,0.582256689972,0.386463935953,0.0,0.0133164276987,-0.0133164276987,-96.0965055489,0.493506643875,0.00975059570094,-69.0606039671,-288.116114976,-7.80365584434
33.704550756,0.482160924006,-4.80485026321e-17,1.61957039209,137,47,0.672877431587,0.391888621183,0.0,0.016929393453,-0.016929393453,-86.968456993,0.524039722009,0.00995955432115,-63.7100873824,-252.86399012,-26.6477715398
33.2463839156,0.478630906269,-9.96059814808e-17,1.61386335877,138,47,0.69081359576,0.390507686196,0.0,0.0146324674083,-0.0146324674083,-90.6041735266,0.549230664859,0.00979013576349,-65.5735258446,-214.000762997,-28.7280005661
42.1576485632,0.484884865145,1.58232720799e-17,1.62398802045,139,50,0.71321410511,0.39295755792,0.0,0.00868001674336,-0.00868001674336,-88.8596524585,0.490704461124,0.00653669057747,-65.9033498519,-223.603231805,-35.1940827725
58.7987216458,0.482687683067,-2.63302893002e-17,1.6204237402,140,47,0.550028197979,0.392095106444,0.0,0.0167172268844,-0.0167172268844,-97.0778444123,0.495980807074,0.00899842186982,-71.9912025859,-401.220727326,-5.8775050166
28.4869324393,0.472031505676,1.75472625164e-17,1.60324789434,141,46,0.67246254399,0.387939054577,0.0,0.0123146385727,-0.0123146385727,-84.6928842476,0.574477437404,0.00952274981954,-61.0792791082,-197.029037545,-37.5465110387
39.2327004218,0.478565471869,-1.08965956241e-16,1.61375776004,142,51,0.661177862872,0.390482134396,0.0,0.0134499212316,-0.0134499212316,-87.0471816749,0.473632252744,0.00894706991265,-65.1725372628,-193.717218872,-6.81159553355
41.5485802011,0.47749487866,-2.03647018894e-16,1.61203100643,143,46,0.669006502718,0.390064310574,0.0,0.0146064538017,-0.0146064538017,-92.3009252349,0.518592337829,0.00652856800829,-66.7971994939,-240.059472474,-21.5739552662
25.1125424861,0.463593808451,-9.46619778328e-17,1.58977708526,144,43,0.706731092221,0.384679513143,0.0,0.0113084519016,-0.0113084519016,-91.0490444399,0.663769345838,0.00871491704956,-65.0434708538,-209.256928758,-50.7219251587
30.4250198084,0.46780280674,-1.49556625582e-16,1.59648255604,145,45,0.670630145113,0.386302040768,0.0,0.0119429836643,-0.0119429836643,-90.5599772019,0.632434234912,0.00656630454866,-65.868493761,-212.175314987,-34.0510296443
38.0064241191,0.453028822411,-3.04788679704e-17,1.57306952552,146,46,0.56885739832,0.380636772809,0.0,0.0137265345908,-0.0137265345908,-87.1494787895,0.54717162501,0.00971633029279,-64.4308677649,-257.818781188,-8.80244587681
49.3142526379,0.467731982697,-1.46649474117e-16,1.5963694907,147,51,0.632873025929,0.386274682265,0.0,0.0134271323186,-0.0134271323186,-84.6736564173,0.447211939007,0.00982741285309,-63.0153847895,-333.159590613,-14.5219237303
33.7796757654,0.469861807215,5.67137561816e-18,1.59977310084,148,48,0.642045579819,0.387098256277,0.0,0.0153618032376,-0.0153618032376,-80.2725200064,0.549902224409,0.00911349623688,-58.4877903115,-191.984065386,-3.52627073646
32.3561499798,0.483457494519,3.82458719113e-19,1.62167164122,149,44,0.611091407836,0.392397061957,0.0,0.0114169272394,-0.0114169272394,-91.7402747035,0.584782660848,0.00985984664059,-65.7406038899,-205.362546718,-7.35083321334
31.9767849344,0.473829193059,-2.48511800939e-16,1.606132625,150,46,0.685561090007,0.388637074944,0.0,0.0127910633034,-0.0127910633034,-91.6184847765,0.553900418399,0.009282351083,-64.8210507521,-156.545748889,-11.2444803019
44.0088637014,0.461891424292,3.37923454832e-17,1.5870729763,151,46,0.612684727459,0.38402519794,0.0,0.0142217098941,-0.0142217098941,-93.6557680288,0.534929078296,0.00922144803384,-67.5606594914,-292.123264978,-28.6051377316
43.3492200446,0.453352889123,-1.16797318933e-17,1.5735793876,152,52,0.640503314989,0.380760144505,0.0,0.0129463909201,-0.0129463909201,-83.4053727501,0.445800242237,0.0097543733045,-62.3089445349,-264.723604233,-20.8232212414
46.8099586115,0.433222499473,-3.74765813433e-17,1.54221932552,153,52,0.65071511372,0.373171927563,0.0,0.0152609422432,-0.0152609422432,-82.8371036396,0.422577723674,0.00983147686621,-59.9416530054,-296.29260745,-3.67608052619
33.3770409172,0.424978883908,7.37426191045e-17,1.52955812103,154,47,0.64183861066,0.37010828674,0.0,0.0116398985796,-0.0116398985796,-85.5397698063,0.506405741488,0.00660827386369,-64.0463847298,-198.790469486,-13.1199543087
33.8577887214,0.403404524743,2.26573360301e-17,1.49691230727,155,44,0.641745928297,0.362208955531,0.0,0.00880263411996,-0.00880263411996,-94.2032593113,0.555690965449,0.00911971164886,-67.2468257139,-266.130930371,-41.0681726793
30.6896670755,0.413020419736,2.56988427509e-17,1.51137588752,156,46,0.646484894282,0.365708718523,0.0,0.0141169948503,-0.0141169948503,-87.7498175556,0.551079640341,0.00864883792984,-62.8948665442,-205.952265616,-26.7986621915
55.0950204206,0.421711845728,3.12521276219e-17,1.52456915027,157,49,0.564089907687,0.36890110187,0.0,0.0158997127642,-0.0158997127642,-91.13055287,0.472123769463,0.0098071485549,-68.7617662502,-341.893141504,-9.11572419182
34.1401854781,0.418133279564,-5.97363024875e-17,1.51912312898,158,48,0.661485674023,0.367583324153,0.0,0.0163234288062,-0.0163234288062,-86.2805425968,0.541103902046,0.0096062533661,-62.3570067065,-222.018538601,-8.5469373498
63.1569915735,0.432434270356,3.765152177e-17,1.54100418231,159,46,0.603632664274,0.37287789848,0.0,0.0177099102021,-0.0177099102021,-106.275390988,0.475750812199,0.00967691716427,-78.8031127965,-327.762955125,-17.9529130958
49.8601068331,0.436908262328,5.21269905859e-17,1.54791406851,160,46,0.591315620305,0.374549888651,0.0,0.0126929356909,-0.0126929356909,-99.0433468892,0.469422642586,0.00668284134975,-72.9879126417,-325.451782826,-5.15735715933
23.2151930759,0.427702005651,7.44105967709e-17,1.5337289703,161,47,0.679620394349,0.371117510159,0.0,0.0117827957476,-0.0117827957476,-80.0104392979,0.586740115416,0.00886304950834,-57.6380757006,-123.12049296,-30.457039915
26.3768051322,0.416390150478,9.10842414092e-17,1.51647740785,162,50,0.673847941762,0.366943137095,0.0,0.0120711377395,-0.0120711377395,-76.8134531138,0.48945579211,0.0068685709893,-55.8583463888,-134.391717776,-27.8320926225
42.6894738725,0.401533740458,-4.61676901329e-17,1.49411452509,163,46,0.61072972111,0.36153197415,0.0,0.0131539208681,-0.0131539208681,-91.577351078,0.516345348332,0.00663145508505,-66.2322259894,-299.3727455,-8.0909158467
22.3222095802,0.389762668589,8.46489766285e-17,1.47663030154,164,46,0.684646374225,0.357301303911,0.0,0.0146608358413,-0.0146608358413,-82.4746026951,0.56889469657,0.00655600937901,-59.8819107087,-140.256456568,-30.9595480485
48.6681596603,0.391215671874,7.94778269912e-18,1.47877740972,165,43,0.626385542229,0.357820841232,0.0,0.0221750146944,-0.0221750146944,-97.4600997273,0.592728724514,0.00974360524509,-71.6596241893,-310.403112437,-36.0903435786
42.7210149916,0.396059563643,2.89428518408e-17,1.48595782398,166,45,0.619700975117,0.359558291272,0.0,0.0134603010577,-0.0134603010577,-87.3418079263,0.58336849117,0.00974364126821,-64.0958504276,-334.232818892,-41.7770485579
37.5071882486,0.391582339997,1.92207876275e-16,1.47931972968,167,46,0.67305531934,0.357952066785,0.0,0.0120212043983,-0.0120212043983,-90.3659058135,0.564589927181,0.00710453454732,-63.9769246894,-238.13907863,-10.0299592802
37.3632515964,0.390634955485,1.60871868618e-17,1.47791890874,168,48,0.685963183687,0.357613109128,0.0,0.0128826918818,-0.0128826918818,-85.4206458448,0.519214650902,0.00733394241356,-65.0835522335,-199.037003976,-10.1885196215
40.2271222562,0.38917954168,8.13205987478e-17,1.47576948968,169,49,0.69419792369,0.357093012642,0.0,0.0149932936325,-0.0149932936325,-82.4662939479,0.486594873139,0.00658434991121,-60.9395322025,-303.622228918,-26.5258820733
46.4025892573,0.368992450687,-6.81571827248e-18,1.44627668524,170,48,0.609358763553,0.349956617382,0.0,0.0124082622763,-0.0124082622763,-87.9321828537,0.514316684863,0.00678291263717,-65.9438421368,-292.237545656,-33.1021718387
28.3825564793,0.358611935477,-1.89114144183e-17,1.43134124103,171,52,0.685235141428,0.346342677125,0.0,0.00677825588861,-0.00677825588861,-76.746023059,0.458732746096,0.00726477994719,-55.8286280647,-146.040123187,-28.401394036
27.8886353094,0.362038243613,1.92148656745e-17,1.43625386845,172,48,0.720569819949,0.347531389141,0.0,0.0116715300056,-0.0116715300056,-86.0630693534,0.509369334404,0.00669880071066,-62.5358412547,-158.195073577,-36.629781232
36.9098065216,0.35618394205,-2.96526715905e-16,1.42787016948,173,45,0.682392069927,0.345502779427,0.0,0.0139053629639,-0.0139053629639,-94.4472738569,0.59173319623,0.00951723822064,-66.739792111,-234.272525252,-36.6252704195
46.5019767183,0.344913050968,-4.69303066087e-17,1.41186715385,174,49,0.657589656681,0.341630518141,0.0,0.0167201046582,-0.0167201046582,-89.209214516,0.525692070054,0.00893691894208,-65.9835569781,-232.272954686,-3.3429713885
29.6461982185,0.351089184869,-3.32818535346e-17,1.42061401754,175,51,0.704192079667,0.343747003086,0.0,0.00958697728484,-0.00958697728484,-74.4758936864,0.459478076074,0.00678219527411,-53.8134057722,-129.111639298,-5.81910595162
34.939438402,0.347597001261,2.80527593187e-17,1.41566162492,176,47,0.685441793394,0.342548669055,0.0,0.0149473464001,-0.0149473464001,-88.152575739,0.531531683048,0.0098928605103,-64.6133683784,-212.30045561,-39.9891061107
38.1221649962,0.335248659338,-7.89435773969e-17,1.39828803938,177,47,0.695596744498,0.338344769974,0.0,0.0131556981919,-0.0131556981919,-91.5994543396,0.517157781481,0.00643764523921,-66.2119971746,-226.191167372,-36.1895160709
39.3788659869,0.327454499752,5.27696914284e-17,1.38743192136,178,50,0.676847246882,0.335717907234,0.0,0.0115412465388,-0.0115412465388,-85.5165562386,0.478380277996,0.00657826846686,-61.8456958141,-213.598383878,-24.524921743
48.4889160898,0.323173434111,5.03878970642e-17,1.38150493021,179,48,0.64447746224,0.334283748889,0.0,0.0127424992334,-0.0127424992334,-88.8001968645,0.450329446088,0.00968950711989,-65.6264490935,-307.851872789,-11.4242132506
25.6467048825,0.318658556974,5.98516434459e-17,1.3752816644,180,47,0.708223935824,0.332777900752,0.0,0.0106177584842,-0.0106177584842,-80.2875986982,0.53292630035,0.00651233086505,-57.7666151316,-130.73324215,-29.6961091563
36.5861992899,0.31058534219,-2.3759102333e-16,1.36422341799,181,48,0.664227263318,0.330102128857,0.0,0.0154233933479,-0.0154233933479,-85.6634262333,0.500052811839,0.0099260244854,-62.2967703898,-217.060114181,-16.7922806086
30.575207175,0.305279638068,4.56265493209e-17,1.35700442005,182,50,0.67289648747,0.328355342695,0.0,0.0140634326807,-0.0140634326807,-80.330825211,0.486378682826,0.00645658000306,-59.7778676848,-184.517268047,-29.6896714396
43.032366202,0.300420751998,-1.99670977985e-16,1.35042688287,183,53,0.720294071694,0.326763771258,0.0,0.0121191843365,-0.0121191843365,-82.2547168696,0.427222658785,0.00957248218374,-61.1216587804,-222.98021433,-6.76212475321
31.8606067111,0.298354613547,1.2633994905e-16,1.34763959441,184,53,0.700772022719,0.326089329051,0.0,0.012509595956,-0.012509595956,-75.4298014775,0.446850702571,0.00643079659818,-54.6744116951,-140.868669164,-4.2337301338
37.2349352407,0.297216818001,5.81506116167e-18,1.34610712807,185,50,0.683685149345,0.325718517059,0.0,0.0153873642389,-0.0153873642389,-84.9851262431,0.47328603588,0.00909465423117,-63.4564364349,-224.293076006,-12.4650276654
41.8623730061,0.288650810488,1.54626394443e-16,1.33462560989,186,52,0.63844852505,0.322940325786,0.0,0.0120187382545,-0.0120187382545,-78.7633558148,0.432235125889,0.00668173618214,-59.6625665612,-254.797509564,-16.8493621383
28.1335414081,0.281247542535,5.79414901906e-17,1.32478150312,187,48,0.773684298661,0.32055834014,0.0,0.0106527535836,-0.0106527535836,-83.8395355912,0.492579232097,0.00729497974807,-60.7815357728,-139.356375501,-32.7138629942
46.6999796882,0.272338512387,-9.99036406964e-17,1.31303140348,188,51,0.643551472289,0.317715160017,0.0,0.0176184001106,-0.0176184001106,-84.5061358336,0.439611385981,0.00975042341674,-63.0529995055,-307.881367237,-12.1258167429
30.3000699648,0.254143246151,-3.74006381421e-18,1.28935648639,189,48,0.676920760088,0.311986523176,0.0,0.00995279390779,-0.00995279390779,-81.7605609321,0.448761777193,0.00648823542682,-58.5739319979,-165.617286612,-7.10212230682
40.0566486164,0.249764144675,-4.65711530929e-18,1.28372260817,190,49,0.694565028856,0.31062328958,0.0,0.0152202815642,-0.0152202815642,-84.0853874856,0.48790972946,0.00958724969635,-60.9715319351,-235.379355012,-3.67469786263
28.4399173738,0.246616042134,-9.60194723416e-17,1.27968767229,191,46,0.6950754315,0.309646953222,0.0,0.0133859323843,-0.0133859323843,-85.1638353758,0.555055584173,0.00972879930674,-59.5336658456,-132.787225062,-12.3998071383
29.510900055,0.23581122428,1.11837045387e-16,1.26593530976,192,52,0.712736172752,0.306319284097,0.0,0.010901159598,-0.010901159598,-77.0306033881,0.41682613163,0.00650537638922,-57.488666553,-204.050252881,-36.4573608945
41.0944025419,0.23251870035,1.56259252094e-17,1.26177404175,193,48,0.718191228238,0.305312379063,0.0,0.0120938173807,-0.0120938173807,-85.523951559,0.466371191127,0.00979932256881,-61.5736043184,-265.043825408,-4.27274450898
35.2349627781,0.236798936444,5.90879006663e-17,1.26718630717,194,53,0.66305446068,0.306621988848,0.0,0.0141158725601,-0.0141158725601,-74.9138142111,0.45554923154,0.00978203689761,-54.5330235951,-179.501174901,-4.92826490501
25.1230378604,0.23245398109,-2.30639879954e-16,1.26169238332,195,49,0.70841385145,0.305292620111,0.0,0.015147756493,-0.015147756493,-76.2571927304,0.488465984034,0.00986956215044,-55.4529527568,-132.436912834,-20.7644086948
33.2408089073,0.245654677805,-1.18620579194e-17,1.27845801738,196,53,0.712186969749,0.309349412732,0.0,0.0130485170059,-0.0130485170059,-78.0466205155,0.41586249652,0.00654258249763,-58.1316736531,-164.064642008,-7.88955608019
37.5432092036,0.226890709054,-3.58055104884e-17,1.25469273389,197,44,0.707283796017,0.303598909868,0.0,0.015298967052,-0.015298967052,-91.5664312204,0.573272338924,0.00945194071259,-65.4497432242,-233.616875928,-32.565437358
50.3519326437,0.228268352598,1.25212714286e-16,1.25642244442,198,48,0.628435851972,0.304017449179,0.0,0.0156507182953,-0.0156507182953,-89.7954817686,0.48470954065,0.00642040208077,-66.1521634767,-340.036507699,-31.1205268392
25.0974051541,0.232369671724,-1.45806350553e-17,1.26158601531,199,46,0.676627679228,0.305266882169,0.0,0.0175159645713,-0.0175159645713,-84.5257056909,0.551624135649,0.0099709926219,-60.2526796966,-144.238594339,-38.0705851472
36.5554227994,0.23875592892,-6.56920571899e-18,1.26966860937,200,51,0.639552754429,0.30722263331,0.0,0.0152247502339,-0.0152247502339,-81.9489722451,0.451572920778,0.00704234607556,-61.5165090257,-222.412636402,-15.4464641453
72.7075125475,0.245279002898,8.55519913063e-17,1.27797782298,201,49,0.638209748043,0.309233219747,0.0,0.0133741225134,-0.0133741225134,-97.8631340515,0.405449920269,0.00980142183027,-74.0523052306,-348.125312952,-9.95475752213
51.5244736745,0.244213191507,-3.18852979391e-17,1.27661646527,202,45,0.652180906877,0.308903811034,0.0,0.0124346589822,-0.0124346589822,-94.0452418008,0.575249074277,0.00679011888116,-68.9519796316,-331.212795333,-6.02932164135
38.9945870482,0.245277966588,5.16708443154e-17,1.2779764986,203,53,0.677047258623,0.309232899286,0.0,0.0132149297699,-0.0132149297699,-75.9903429341,0.364373707389,0.00686849239886,-56.6967072253,-266.065393469,-10.1082057112
26.0023738224,0.244279195894,4.14200707006e-17,1.27670073034,204,46,0.655613976954,0.308924200713,0.0,0.0155079205825,-0.0155079205825,-77.8465685134,0.594689566085,0.00985230840065,-55.9583442786,-133.306069157,-5.72048853275
43.2291386765,0.231691248729,-2.55786119217e-16,1.26073041661,205,47,0.614423458707,0.305059852331,0.0,0.0105322212293,-0.0105322212293,-88.188399545,0.531241810601,0.00655061799704,-65.1019574618,-305.148840929,-9.48623714176
39.4795059518,0.229678764506,8.2824627086e-17,1.25819576787,206,47,0.657114778339,0.304446541537,0.0,0.0114849925067,-0.0114849925067,-86.5272165027,0.55661551638,0.00641024574879,-62.618107866,-217.378417007,-0.617526669589
33.0782546718,0.225148606949,-1.33549359155e-17,1.25250883388,207,47,0.688191094002,0.30307047,0.0,0.0112358171483,-0.0112358171483,-83.8587774536,0.549953592355,0.00650632540841,-60.3903673727,-210.201108557,-31.9024929043
38.5602815111,0.217295997681,2.29087478258e-16,1.24271188754,208,53,0.683429749456,0.300699895797,0.0,0.0159556218924,-0.0159556218924,-76.048892695,0.399816721401,0.00970340444256,-57.0184163126,-266.29447664,-2.87419670612
36.2343150485,0.22113116258,-1.09815538305e-16,1.24748704345,209,44,0.681238905149,0.301855343733,0.0,0.0133783073852,-0.0133783073852,-94.8762501376,0.539655358944,0.00644844624589,-67.1172762604,-223.35723376,-16.6196504442
31.2119796518,0.2166234428,-5.60600872138e-17,1.24187637659,210,52,0.710309764989,0.300497726606,0.0,0.0181981421726,-0.0181981421726,-75.4975611932,0.431857777519,0.00995310781235,-54.8380224396,-149.084344514,-7.89215586348
34.1179675197,0.212816380487,-1.45175149925e-16,1.23715746414,211,51,0.698198722343,0.299355887941,0.0,0.0157684834228,-0.0157684834228,-79.6983872766,0.485663184171,0.00958364676209,-58.2109788236,-207.506347962,-9.07912081282
24.0913005501,0.217911948173,2.549688424e-17,1.24347757233,212,45,0.66750591527,0.300885169099,0.0,0.0115758026458,-0.0115758026458,-80.0754202545,0.575480962709,0.00659938297043,-57.3875917537,-155.142282398,-23.5778345245
26.7228910814,0.211391451498,1.02502307361e-16,1.23539585798,213,54,0.707332613921,0.298929630824,0.0,0.0178372012871,-0.0178372012871,-70.7743443303,0.443586402647,0.0096344387573,-52.1864065557,-134.94429091,-7.93885893844
28.3846372396,0.210921531584,-1.87429863245e-16,1.23481545725,214,50,0.70444824233,0.298789190837,0.0,0.0155636194749,-0.0155636194749,-79.7812330566,0.499715060864,0.00967868470208,-58.3467645725,-145.472762668,-38.9813486038
28.1579895422,0.214175442267,2.32345359358e-16,1.23883998062,215,48,0.656325891829,0.299763007675,0.0,0.0147453145324,-0.0147453145324,-79.8204916391,0.521328614801,0.00686575400742,-57.2929817555,-147.102917485,-12.5898599833
37.9241828798,0.213686422632,4.73688329234e-20,1.23823431165,216,48,0.677960972477,0.299616453515,0.0,0.0197114646492,-0.0197114646492,-88.8369048291,0.527639840908,0.0097910565973,-64.7298426,-211.691456665,-30.1140238578
47.3926806454,0.201297593569,7.74173397492e-17,1.22298867124,217,49,0.666075443498,0.295927454858,0.0,0.00978119682048,-0.00978119682048,-87.2213133732,0.485406747794,0.00731914868955,-65.0907396793,-254.990467676,-8.6487994775
35.5066895513,0.200801635285,1.23488443058e-16,1.22238227026,218,48,0.700666835308,0.295780723575,0.0,0.0136229237615,-0.0136229237615,-86.5725429647,0.544131299518,0.00707460272296,-62.5592675627,-228.370316625,-16.3106948267
38.5616607139,0.19944583964,4.55047900571e-17,1.22072609268,219,50,0.672280083508,0.295379977084,0.0,0.0169828495688,-0.0169828495688,-78.079583321,0.418249703386,0.00661206711458,-58.4986269269,-251.303745238,-11.6807409686
36.8367862118,0.197000570325,1.18570717072e-16,1.21774473522,220,55,0.674052478989,0.29465857586,0.0,0.0142033665622,-0.0142033665622,-75.8525824899,0.428268417344,0.00986405385847,-56.7059167894,-194.082735715,-3.60847424603
28.0510910331,0.177048746389,-1.36077628972e-16,1.19368927975,221,47,0.713420160989,0.288837859872,0.0,0.0166532316574,-0.0166532316574,-88.9348408412,0.541956032087,0.00975728115796,-63.4639862392,-154.730671057,-26.9551159349
30.7091122721,0.17561294065,-1.26787635655e-16,1.19197660366,222,48,0.682650995294,0.288423442398,0.0,0.0152347140082,-0.0152347140082,-80.6690543035,0.517439443158,0.00742771660687,-59.5680554145,-194.083167896,-27.0211661422
37.6128183628,0.168328987831,5.26342159503e-17,1.18332584642,223,48,0.680814231399,0.286330212401,0.0,0.0141875623699,-0.0141875623699,-83.2061529102,0.502117827714,0.00964143913922,-59.1600996895,-212.410269916,-10.9476820348
31.301477284,0.172646489654,1.49550218137e-16,1.18844590289,224,52,0.695650876819,0.287569116175,0.0,0.0159808854268,-0.0159808854268,-74.3840281905,0.494909076682,0.00944168246676,-53.8549486206,-138.401799185,-5.3654997871
42.7372162203,0.162962188362,-1.67806391359e-16,1.17699218484,225,49,0.641454135184,0.28479765172,0.0,0.0126507996404,-0.0126507996404,-88.4160711225,0.457640835553,0.00690817694237,-66.2149247371,-275.108840831,-25.2081837181
42.0881375676,0.16492323878,-1.94929542593e-16,1.17930259053,226,50,0.701812270904,0.285356702258,0.0,0.0113161483568,-0.0113161483568,-88.8348713149,0.498511913268,0.0095094623404,-65.0530623492,-252.234331935,-11.1342949968
29.4443121028,0.158444374405,2.65921682545e-17,1.17168674664,227,49,0.664388617953,0.283513890994,0.0,0.0141835213014,-0.0141835213014,-76.4682930436,0.44862964668,0.00657716377101,-56.3546143109,-169.582137329,-12.1382163274
53.1327624133,0.151012141307,2.85874940214e-16,1.16301077847,228,46,0.59239021342,0.281414560689,0.0,0.0138352777539,-0.0138352777539,-92.1343805516,0.453432181628,0.00643622795303,-66.4343409991,-392.084671356,-17.9610466187
27.7052949603,0.151079462376,1.62796339336e-16,1.16308907623,229,49,0.672762426161,0.281433506456,0.0,0.0134424681283,-0.0134424681283,-77.3919920327,0.514085518497,0.00672301828854,-56.230995726,-135.612550462,-2.50974737613
37.1206410868,0.146759707834,1.50146648884e-16,1.15807565309,230,48,0.671882370791,0.280220404825,0.0,0.0128871268093,-0.0128871268093,-83.9822986851,0.571117615342,0.00955774077942,-60.7329688075,-247.543086696,-8.47577034401
36.5037471225,0.138995736216,-2.63274363781e-17,1.1491192004,231,51,0.692951002606,0.278053205479,0.0,0.012553808993,-0.012553808993,-75.5967104253,0.523477022497,0.00640818580213,-54.9345786857,-198.954774737,-4.74955413028
29.3895798481,0.14101978123,-3.73505135633e-17,1.15144742481,232,49,0.677733211425,0.278616567626,0.0,0.0136830455993,-0.0136830455993,-87.1272827964,0.487232551105,0.00647281649737,-63.5759282079,-157.000083578,-35.8336661941
36.8510989727,0.134468984401,-1.65673890413e-16,1.1439291788,233,47,0.67904774094,0.276797372194,0.0,0.0146499925358,-0.0146499925358,-89.0608843455,0.500510669674,0.00988110073298,-65.4918686871,-208.713678361,-14.5117355699
37.1327749027,0.13342145932,-5.95648716639e-18,1.1427315117,234,50,0.657071500218,0.276507571817,0.0,0.0134509609512,-0.0134509609512,-77.753620363,0.433028792679,0.00652630132542,-56.2908730924,-240.474720334,-18.9556019616
24.3954254771,0.129782063619,-7.43452918276e-17,1.13858021823,235,47,0.662292418528,0.275503080329,0.0,0.0197418333064,-0.0197418333064,-76.2359767569,0.5394218572,0.00994068430721,-55.0924036115,-128.701224769,-17.3699324245
32.2223727637,0.130737482457,7.49441947254e-18,1.13966855905,236,48,0.678385999202,0.275766426945,0.0,0.0121576890781,-0.0121576890781,-79.9759751157,0.495239528264,0.00658476720519,-58.0832275153,-199.93042126,-30.0377148237
37.6164650805,0.12715369869,-3.12893970716e-16,1.1355915433,237,51,0.636580417835,0.274779908491,0.0,0.0177661324617,-0.0177661324617,-82.7880490782,0.452994027097,0.00982616625778,-62.3495048149,-230.71433205,-6.70505301567
