StdReturn,Perplexity,AbsLearnSignal,dLoss,Iteration,LossAfter,MeanKLBefore,MaxReturn,AverageReturn,AveragePolicyStd,ExplainedVariance,MeanKL,MinReturn,NumTrajs,Entropy,AverageDiscountedReturn,LossBefore
27.6004413629,1.83875917274,0.747391126085,0.0118083139674,119,-0.0118083139674,0.0,-7.5320163052,-67.9556832602,0.444925889245,0.62376262566,0.00661635337622,-138.484268051,52,0.609090981497,-50.3935769756,9.08103397173e-18
34.9745953318,1.81697430111,0.70420283785,0.0162139178362,120,-0.0162139178362,0.0,-4.18463142098,-66.1936384568,0.439654588073,0.523873533464,0.00962410240745,-179.521046965,58,0.597172645733,-49.3294587122,1.16491883459e-16
28.07473472,1.82011522091,0.755923568104,0.0104405664703,121,-0.0104405664703,0.0,-11.6956743153,-62.8350890212,0.440414598712,0.516050403658,0.00684284136909,-135.263036281,54,0.598899807277,-46.6390240468,9.35719805149e-17
28.5938818875,1.81364981055,0.661688041717,0.0121847922706,122,-0.0121847922706,0.0,-8.97910718792,-70.7099824199,0.438850158684,0.552348649834,0.00976601279873,-151.463072288,49,0.595341284851,-50.9678861656,3.93420578958e-17
25.1115138402,1.82889164897,0.694605450666,0.0136898959877,123,-0.0136898959877,0.0,-8.02303304618,-73.9295772028,0.442538237367,0.614683426213,0.00701430477467,-136.323558427,47,0.603710127067,-53.2586830837,2.58310241958e-16
26.7303792601,1.77006850759,0.779677869315,0.0141605830184,124,-0.0141605830184,0.0,-5.35523858088,-59.4897000246,0.428304759229,0.477692516823,0.00658777469803,-116.587476116,56,0.571018250687,-43.9500181795,-6.75758458823e-17
25.1723899964,1.76434609552,0.742048435542,0.00852433358204,125,-0.00852433358204,0.0,-9.74073958099,-59.1571565349,0.426920103036,0.495433306158,0.00654972818838,-136.036607326,56,0.567780137616,-44.2256433957,-1.09563293777e-17
22.0475685877,1.76139050578,0.741842516375,0.012905758061,126,-0.012905758061,0.0,-10.8207875936,-62.4237197054,0.426204936845,0.583307229224,0.0066328466644,-111.765490015,52,0.56610355722,-46.3092765987,8.89578676012e-17
28.2252496273,1.72466702596,0.75411577364,0.0123019621297,127,-0.0123019621297,0.0,-11.8088067467,-65.3856278354,0.417318929826,0.591445170775,0.00688522594834,-121.82638432,56,0.545034003422,-49.7915622452,4.43262987799e-17
25.0913352079,1.72683372665,0.742991145039,0.0123882950136,128,-0.0123882950136,0.0,-14.7982622559,-69.3633689384,0.417843207962,0.594082814121,0.00643167172964,-120.555909123,48,0.546289515811,-50.6054941955,-2.24811860719e-16
28.5441572745,1.72315777941,0.741674433227,0.00962131697197,129,-0.00962131697197,0.0,-8.30016377244,-62.8638036289,0.416953736344,0.537734116272,0.00673619616649,-167.084517418,55,0.544158525847,-47.3245686456,-7.14700895111e-17
27.9822808205,1.68425395804,0.765677842854,0.0125648319483,130,-0.0125648319483,0.0,-3.53082453781,-61.7541084873,0.407540150501,0.486913427114,0.00695760848658,-109.823581861,57,0.521322710888,-46.0257414601,-1.81794535787e-17
27.1846933685,1.6884123977,0.763444032193,0.0120141141179,131,-0.0120141141179,0.0,-6.55059325252,-60.450553986,0.408546371159,0.507697018501,0.00656072198786,-122.748900976,57,0.52378867777,-45.4922230848,1.28738336701e-17
28.3191721703,1.67340878738,0.717765071943,0.0106393223847,132,-0.0106393223847,0.0,-4.81295411423,-66.7746338309,0.4049159367,0.518575459148,0.00634091081433,-149.154562976,51,0.514862736081,-48.4030593498,1.45649303305e-16
22.4488085227,1.65702003073,0.728304306006,0.0115091014755,133,-0.0115091014755,0.0,-13.7247620287,-64.1192646,0.400950337379,0.484013313692,0.00656263398719,-116.093378294,51,0.505020826925,-46.70484092,1.36131190638e-16
28.4816488113,1.64389377357,0.706000817927,0.0153014182662,134,-0.0153014182662,0.0,-5.54607646805,-64.5692089632,0.397774167423,0.50433603093,0.00981302254208,-145.25189078,53,0.497067679929,-47.7065526663,5.39266929559e-17
26.7536648566,1.64028890916,0.748523049338,0.0153351454648,135,-0.0153351454648,0.0,-6.93044122787,-63.1137738113,0.39690189577,0.518567632537,0.00974848887406,-139.89892559,57,0.494872390444,-47.065322182,-2.97314421598e-16
28.1342879954,1.62334806226,0.701375691779,0.0147583732273,136,-0.0147583732273,0.0,-7.93896681662,-61.9681795601,0.392802706771,0.527547988694,0.0065515450324,-149.384262538,57,0.484490721645,-46.5615868121,-1.42032448634e-16
32.7474451636,1.62782427092,0.702602582596,0.0128044714353,137,-0.0128044714353,0.0,-3.4748959162,-58.3072898534,0.393885818224,0.416375922179,0.00934715551241,-166.119667729,59,0.487244320059,-42.9314171975,-2.14854077015e-17
27.5397223171,1.62526564993,0.787281306351,0.00909075747837,138,-0.00909075747837,0.0,-11.653949849,-55.3247939366,0.39326670685,0.418964911707,0.00668894825598,-143.206603983,60,0.485671279303,-41.7908152837,5.2265371774e-17
23.6985983889,1.61433059224,0.741762528518,0.0125757239194,139,-0.0125757239194,0.0,-11.9331841311,-62.2746983939,0.390620743017,0.572948680793,0.00705463648646,-121.739567355,53,0.478920376778,-46.4314324484,5.75845259037e-17
26.0321753702,1.60401466548,0.733349929607,0.0135370634604,140,-0.0135370634604,0.0,-12.0141559398,-58.5373523254,0.388124590746,0.456036572987,0.00652270889086,-129.799867294,56,0.472509652472,-43.3494410581,5.12286191654e-17
28.3116423283,1.60792413695,0.691657267085,0.0145343629226,141,-0.0145343629226,0.0,-12.0828481185,-63.020222556,0.389070568391,0.524686457324,0.00996228584588,-159.172873764,54,0.474943991133,-46.6227796693,2.00839949432e-16
25.7490853835,1.59700971718,0.697149113311,0.0148319059465,142,-0.0148319059465,0.0,-8.51102740146,-60.749849457,0.386429598331,0.502512414157,0.00990702218961,-106.427871995,52,0.468132953863,-43.8379440129,-3.83789755432e-17
26.4304231639,1.6014591909,0.730459797524,0.0129175893614,143,-0.0129175893614,0.0,-6.81008412746,-56.987832004,0.38750624071,0.367345837003,0.00983132380006,-153.050100213,60,0.470915207943,-42.9386251673,-3.78732772211e-16
21.2797319625,1.6022838746,0.764816132705,0.00952296171273,144,-0.00952296171273,0.0,-6.91465845214,-54.3290087704,0.387705790023,0.44825490451,0.00648283741421,-89.9662137241,57,0.471430033075,-40.5200562079,-2.74494378151e-16
28.7486540892,1.60399551653,0.754736115147,0.0137827169758,145,-0.0137827169758,0.0,-5.8454757045,-58.2264474338,0.388119957261,0.414245723017,0.00648540572075,-129.17929532,58,0.472497714261,-43.3772448775,-3.85285371578e-17
23.9738661527,1.59323031013,0.769420442467,0.0154921300745,146,-0.0154921300745,0.0,-7.77860931146,-57.6726175366,0.385515092468,0.503509877861,0.00998291759089,-110.904013333,56,0.465763596829,-43.1080296188,5.79318966749e-17
27.2223822152,1.58060014518,0.698887786601,0.0104690775788,147,-0.0104690775788,0.0,-9.35573517539,-71.4656903394,0.382458962303,0.567266949394,0.00653802383885,-154.324738298,52,0.457804613637,-52.7775578574,-7.46164313421e-17
28.0883635992,1.57312835744,0.753102096421,0.0114626623944,148,-0.0114626623944,0.0,-3.24337512685,-59.6398788605,0.380651008411,0.454247188845,0.00649534462102,-120.163382698,55,0.453066221154,-43.9441691613,2.3420801665e-16
26.7295468869,1.59355046481,0.742502884606,0.0135684426478,149,-0.0135684426478,0.0,-7.63052988865,-58.1933733124,0.385592560528,0.520373064863,0.00661654114833,-104.572259633,56,0.465964523536,-43.0926828243,-4.8738790781e-17
21.7600992519,1.56876433064,0.733329363741,0.0110284397276,150,-0.0110284397276,0.0,-9.1117018114,-63.4213760889,0.379595041684,0.485562923239,0.00683216369921,-106.232616808,54,0.450288258923,-47.0626316894,-3.78719877835e-16
22.6459173289,1.55868552793,0.738879245392,0.0136432598923,151,-0.0136432598923,0.0,-3.48445293769,-61.5364819083,0.377156266491,0.576779756136,0.00982153825372,-102.605794019,54,0.443842855764,-45.8707665821,5.4338476457e-18
26.4654913778,1.56575714605,0.738642067426,0.00904420831349,152,-0.00904420831349,0.0,-5.83514252428,-57.6005349021,0.378867391052,0.471404889511,0.00654238776811,-148.692794152,59,0.448369506394,-43.7388744124,-2.76378792361e-17
23.2569342402,1.56741066028,0.736899550554,0.0129622014166,153,-0.0129622014166,0.0,-15.2600176887,-61.2230961938,0.379267493087,0.515525232419,0.00699723326855,-139.093602265,54,0.449424996864,-45.5410434482,-6.29080635956e-17
26.2805783209,1.56797532182,0.701910284586,0.0106434615997,154,-0.0106434615997,0.0,-5.143518139,-59.7858563451,0.379404124648,0.556013866192,0.00653193714098,-123.241199542,54,0.449785183167,-43.7660582521,1.09307725269e-16
22.0750500067,1.56597471064,0.713545324912,0.011077389429,155,-0.011077389429,0.0,-5.84255588814,-62.8792852018,0.378920035311,0.640181522163,0.00997285438867,-119.954308567,50,0.44850844842,-45.9952036608,2.11011332631e-17
26.6398953998,1.56096257697,0.667050836392,0.0133113370793,156,-0.0133113370793,0.0,-18.0759352708,-60.3274755923,0.377707245696,0.510745658645,0.00673525659384,-137.61493038,54,0.44530266749,-44.2949199285,-3.13363875315e-17
24.5967732082,1.5568695594,0.744666864482,0.0138096474621,157,-0.0138096474621,0.0,-8.14316232131,-58.8175227081,0.37671685527,0.499331882864,0.00980421404222,-115.293447601,59,0.442677112463,-44.5399742372,-5.4842999325e-17
24.2696370925,1.55691864914,0.718393700621,0.014299334769,158,-0.014299334769,0.0,-7.12625731672,-61.7917542534,0.376728733549,0.622220702376,0.00982217209498,-107.027432243,51,0.442708643019,-45.1875584857,2.36936152849e-17
21.935616302,1.55528570144,0.76988633713,0.0107219893803,159,-0.0107219893803,0.0,-8.85572210155,-58.1977425428,0.376333608012,0.500709662934,0.00646390862142,-96.1395162324,56,0.441659259585,-43.9792684383,-2.73060086047e-17
23.8173975887,1.56323972385,0.751319250931,0.0163626188607,160,-0.0163626188607,0.0,-9.05783867113,-60.6046795323,0.378258248577,0.550840479449,0.00999466637871,-114.262223002,56,0.446760413862,-45.6897560559,1.16517906434e-16
25.273688838,1.57228720562,0.745998116683,0.0121939008518,161,-0.0121939008518,0.0,-10.669417196,-59.9372501187,0.380447474297,0.544055436294,0.00640565127334,-122.417451343,56,0.452531378098,-44.7134249052,7.85301996102e-17
27.7587082471,1.57677303699,0.75077647142,0.0115519127534,162,-0.0115519127534,0.0,-3.52038514107,-50.4276319595,0.381532914162,0.328599958944,0.00681472776654,-159.612778518,65,0.455380376879,-38.3567242852,1.82638540779e-18
26.5294850499,1.55853094691,0.724782591217,0.013677902591,163,-0.013677902591,0.0,-5.65723503203,-60.1360172556,0.37711886241,0.437567200867,0.00657293761082,-128.532375663,58,0.443743676885,-45.2705361295,-1.47492398593e-17
20.3092426463,1.55995885644,0.71849022822,0.013696929723,164,-0.013696929723,0.0,-16.2165247746,-60.1271198633,0.377464374713,0.492210021219,0.00994864055771,-100.703154595,51,0.444659446836,-43.5522939513,3.95227257151e-17
25.7811682344,1.55649393468,0.683666197002,0.011472529665,165,-0.011472529665,0.0,-13.3689599237,-63.1502435377,0.376625965084,0.502769348618,0.00966824139713,-143.635196135,53,0.442435814122,-46.3150678484,1.47920166123e-17
30.6404245724,1.54697551188,0.713347100526,0.0143786179663,166,-0.0143786179663,0.0,-5.27691435962,-56.2011505764,0.374322785424,0.46955942905,0.00980857487642,-179.566416303,60,0.436301742042,-42.3134336346,5.44742056914e-17
26.1842195151,1.54196336024,0.733213700927,0.0112456575004,167,-0.0112456575004,0.0,-5.95549768466,-62.3947873746,0.373109991459,0.513990824896,0.00639564785851,-125.702528965,54,0.433056513664,-46.3005527125,-1.34033801303e-16
25.0691875242,1.54719063568,0.7231384058,0.0126463188608,168,-0.0126463188608,0.0,-9.30679649457,-65.9316472833,0.374374839084,0.550369316246,0.0065508292263,-137.130280924,53,0.436440793266,-48.5195606157,1.6120952918e-16
25.2957259602,1.52312028653,0.755892302157,0.013879807449,169,-0.013879807449,0.0,-11.3068020024,-58.7179068965,0.368550519261,0.433503486292,0.00995945392565,-102.862803435,56,0.420761050788,-42.8431154867,-1.33706881835e-16
28.3964825295,1.51764959004,0.729562044732,0.0137094802938,170,-0.0137094802938,0.0,-6.48467194219,-61.1630494544,0.367226770868,0.476464465052,0.00950671125094,-147.699275871,59,0.417162815727,-46.1205027897,-1.83987638113e-16
25.5672961778,1.51951885007,0.73380668066,0.0112854752368,171,-0.0112854752368,0.0,-7.32828772111,-62.5657510176,0.367679077072,0.598052426818,0.0064165947005,-119.579099015,54,0.418393738739,-46.539489366,-5.97027533113e-17
25.7465983108,1.52331493884,0.748516931864,0.00895955757754,172,-0.00895955757754,0.0,-14.9527364219,-68.765560551,0.368597619421,0.621778870004,0.00641785634281,-125.155670624,54,0.420888841002,-51.4077329459,2.07665456879e-16
28.5452111867,1.51221628577,0.692771662872,0.0121057036892,173,-0.0121057036892,0.0,-9.10100812062,-61.0740358549,0.365912070296,0.511142771096,0.00645492644526,-166.212304486,55,0.413576313668,-45.0300407181,2.57011390698e-17
24.9105116226,1.50846909946,0.747461325077,0.0123687223077,174,-0.0123687223077,0.0,-11.9480035803,-60.8781894857,0.365005360911,0.474211105926,0.00647809143262,-125.878365658,56,0.411095295125,-45.2678755405,-4.35796176127e-17
27.0115020177,1.50956789163,0.778260069937,0.0137446235662,175,-0.0137446235662,0.0,-4.27670995008,-53.4360436033,0.365271236449,0.429930146103,0.00911953341727,-118.274195127,64,0.411823445391,-40.7857966474,1.04423364316e-16
24.5483913767,1.48625961522,0.755144471656,0.01188327222,176,-0.01188327222,0.0,-13.6683521317,-59.5258769971,0.359631315919,0.528025969472,0.00643758557564,-124.422266408,55,0.396262638453,-44.2490601784,-4.60315440721e-17
27.0155167097,1.47541959085,0.714704882176,0.0112024912931,177,-0.0112024912931,0.0,-5.16308892832,-63.5975870221,0.357008347369,0.516026100904,0.00746341995559,-138.998805838,53,0.388942417715,-46.5757999862,9.51935993198e-18
21.5777020467,1.46539658632,0.737829081653,0.0102297422343,178,-0.0102297422343,0.0,-7.65616204509,-64.9239067996,0.3545830737,0.675345904407,0.00663667753588,-99.5452939406,51,0.38212591322,-47.9885701168,1.30158349108e-16
25.8660677422,1.45433927996,0.782353021555,0.0128431535459,179,-0.0128431535459,0.0,-6.59073496796,-53.7534446619,0.351907529269,0.412052515852,0.00975598958267,-109.825885777,62,0.374551694367,-40.4529674902,2.522113263e-17
26.0695689364,1.47902378175,0.734067887824,0.0121057092048,180,-0.0121057092048,0.0,-4.78869410821,-56.7777121731,0.357880456052,0.547417111158,0.00698204191073,-105.209294413,56,0.391382263216,-41.7317325327,5.75793759418e-17
29.2732387565,1.47838705729,0.708140191163,0.00939244723612,181,-0.00939244723612,0.0,-5.70643498397,-62.4770728037,0.357726387372,0.518398138143,0.00650127057521,-129.034189013,56,0.390951667328,-46.4722564835,5.78855220066e-17
24.2589732707,1.46352089502,0.743489092501,0.0075233155739,182,-0.0075233155739,0.0,-12.2928403924,-58.0243157894,0.354129211318,0.47761356502,0.00647554960909,-106.601241054,57,0.380845104481,-43.4223264682,3.25083835973e-17
23.4962294682,1.45366320832,0.77585812943,0.0110356119326,183,-0.0110356119326,0.0,-3.99249379071,-60.6887716283,0.351743939725,0.484574533354,0.00642781485276,-103.731719,57,0.374086721142,-45.331340819,-9.04550246183e-17
25.8008269446,1.45848596091,0.728612041428,0.0150123015318,184,-0.0150123015318,0.0,-5.7346390789,-61.9673295946,0.352910904663,0.581685851396,0.00998843791208,-115.366942984,53,0.377398884576,-45.3484824194,-1.98128815336e-16
24.8702448412,1.43303232185,0.704365766757,0.0127945222445,185,-0.0127945222445,0.0,-3.91191807906,-65.5589946081,0.346751869179,0.609380187989,0.00953428363896,-114.263092533,50,0.359792703968,-47.4322477699,1.94760389073e-16
23.6319408049,1.42577409616,0.778210856054,0.0157518927427,186,-0.0157518927427,0.0,-10.6086124208,-57.7355728193,0.344995591049,0.466487822315,0.00982750159736,-130.307451003,58,0.354714891604,-42.9558799179,1.35399709912e-17
23.1478164425,1.43197767383,0.766821869435,0.0148243190303,187,-0.0148243190303,0.0,-6.12167283467,-54.831415128,0.346496675231,0.464492128712,0.00980513301919,-100.828240458,60,0.359056477513,-41.5865088196,1.68908557677e-16
22.3867934767,1.43102512441,0.780842215301,0.0117222704378,188,-0.0117222704378,0.0,-4.61421558874,-59.8932932335,0.34626618616,0.532065238184,0.00672603524087,-98.285074763,55,0.358391057663,-45.0542252901,-1.08735171387e-16
26.2842242659,1.42114679225,0.763773655212,0.00882287200446,189,-0.00882287200446,0.0,-7.96886134348,-57.5897032069,0.34387591897,0.43317389102,0.00650765467578,-113.670465631,61,0.351464145859,-43.7898383085,5.5028685303e-17
25.2420654144,1.4293173819,0.738122902211,0.0125831627975,190,-0.0125831627975,0.0,-6.16008350224,-61.8479782532,0.345852962466,0.572317675594,0.00651962280419,-121.293116822,52,0.357196974987,-45.2222586102,-7.14428516346e-17
25.3476155006,1.42115866193,0.742129874072,0.0139258193033,191,-0.0139258193033,0.0,-5.88437047059,-59.53512383,0.343878791084,0.575835416107,0.00972794036631,-140.447665125,55,0.351472498005,-44.7663932713,-1.64880278872e-16
24.4015315115,1.42271980201,0.728816236993,0.010894362262,192,-0.010894362262,0.0,-3.09220379538,-57.5148645985,0.344256541281,0.527609219031,0.00663017465118,-120.835071145,53,0.352570393193,-41.7541072604,-6.95588145331e-17
24.6956527472,1.40913328911,0.695141008156,0.0143031290338,193,-0.0143031290338,0.0,-3.7967772097,-62.9280427272,0.34096900291,0.57588035059,0.00651579097367,-128.777314025,54,0.342974826816,-46.8106272645,7.53969845727e-17
26.3257534303,1.40518293255,0.698495039159,0.015672986274,194,-0.015672986274,0.0,-9.16346306402,-63.7485915189,0.340013132271,0.536230578453,0.00965629564258,-141.768801792,53,0.340167495414,-46.6507874222,-1.53160750018e-16
25.078537057,1.40432498052,0.746198472386,0.0101896075044,195,-0.0101896075044,0.0,-8.74599471018,-55.668104575,0.339805532997,0.477004998245,0.00644215844919,-115.053295438,59,0.339556746427,-42.0499794664,7.1804993208e-17
26.0945667588,1.40563290784,0.740841117275,0.0156509133363,196,-0.0156509133363,0.0,-5.16832742126,-56.0857674892,0.340122013118,0.469022319857,0.00999640753286,-118.058798084,59,0.340487669569,-42.3281683819,4.41103047435e-17
23.3742887435,1.39215543304,0.740092442772,0.0119935273099,197,-0.0119935273099,0.0,-3.13311446747,-57.1861865916,0.336860858777,0.59098728787,0.00646096656404,-119.6126423,54,0.330853217349,-42.2997151412,4.74539634355e-17
28.5924321865,1.3914377012,0.739032273254,0.0121660235943,198,-0.0121660235943,0.0,-6.82417541686,-58.8842153686,0.336687188682,0.535592954793,0.00657634631764,-136.430846579,59,0.330337530014,-44.2139853788,-3.95880712539e-17
25.3815772099,1.38810765669,0.777620262947,0.0126933444383,199,-0.0126933444383,0.0,-7.81469036993,-54.5735430487,0.3358814154,0.465980743214,0.00945320645927,-138.753361024,61,0.327941421533,-41.2854425099,-1.0833940178e-16
23.7575458756,1.37796452692,0.771498369777,0.0102134790829,200,-0.0102134790829,0.0,-9.35703730515,-52.1915266758,0.333427074941,0.500296920472,0.00640797895307,-114.726183727,66,0.320607429822,-40.7676366147,6.30298728872e-17
29.0391512505,1.39899600292,0.74334549364,0.00989019194061,201,-0.00989019194061,0.0,-3.69699609327,-57.7618351922,0.338516076426,0.50627994579,0.00694551751742,-109.595831823,59,0.335754838582,-43.1466938778,-1.3653219352e-16
25.8050722982,1.39719404236,0.777445837086,0.0109993886802,202,-0.0109993886802,0.0,-5.87497463832,-53.0243354039,0.338080054724,0.443190243331,0.00667350358288,-152.403404996,64,0.334465969958,-40.5474702759,-8.45119512494e-17
26.0287820786,1.40012711429,0.779178017574,0.012689446125,203,-0.012689446125,0.0,-7.88845573432,-54.2591951506,0.338789772263,0.460272300129,0.00697140474764,-107.428302814,63,0.336563028419,-41.2891042091,-6.09142909207e-17
25.7742345658,1.38130290718,0.735032096696,0.0101547314958,204,-0.0101547314958,0.0,-10.4460442916,-55.9375968518,0.33423486523,0.41615300952,0.00716505344168,-159.224949595,61,0.323027189389,-41.8691111484,-1.10289549788e-17
25.3967171235,1.38546233491,0.77668428979,0.0123340405846,205,-0.0123340405846,0.0,-7.84170105873,-51.0085148058,0.335241324972,0.417591252863,0.00641940485986,-104.864933684,63,0.326033899753,-38.5374657891,2.865003574e-17
24.6850765388,1.37983488195,0.76639946576,0.0148113978433,206,-0.0148113978433,0.0,-2.91131281241,-53.2968563339,0.333879646103,0.456675431678,0.00937932938035,-104.955458908,61,0.321963841252,-40.6041088749,-1.71451293867e-16
22.7097262059,1.3761056652,0.748308482128,0.0128751490613,207,-0.0128751490613,0.0,-5.42779371953,-59.5066520935,0.332977284823,0.559449228111,0.0070614532401,-119.16525077,55,0.319257528132,-44.5815940497,6.44520809914e-17
27.0018297807,1.3687305296,0.734276822785,0.0150268305241,208,-0.0150268305241,0.0,-9.8090478316,-57.0412848992,0.331192717918,0.493929774144,0.00984746495174,-128.963292964,57,0.313883689529,-42.884264411,2.13462107807e-17
27.594917863,1.38462046414,0.762937080383,0.0124286271789,209,-0.0124286271789,0.0,-13.4735696795,-63.2609469002,0.335037616891,0.538617493605,0.00995639325827,-139.804659201,57,0.32542606897,-47.2877312164,6.83014238782e-17
23.4231292359,1.37209151471,0.75747206261,0.0113968967067,210,-0.0113968967067,0.0,-14.0431522224,-58.7193260219,0.332005977921,0.582519955585,0.00644917029694,-133.41648091,57,0.316336228763,-44.6474190157,7.41621249476e-17
25.3615836228,1.36928065892,0.807787962298,0.0116492093728,211,-0.0116492093728,0.0,-1.92087577307,-46.9952645531,0.331325833109,0.382937830011,0.00998511915626,-121.094731641,71,0.314285535463,-36.4309870085,-9.00490019483e-17
25.597887993,1.36395268872,0.756916974447,0.013092901945,212,-0.013092901945,0.0,-11.2321053845,-52.4343433046,0.3300366203,0.388675932604,0.00972475894994,-121.915342023,62,0.310386873133,-39.5939209327,-1.89365096668e-16
20.5847347836,1.36186843406,0.787646799434,0.0145396976054,213,-0.0145396976054,0.0,-4.10560801581,-53.5919022554,0.32953229169,0.47183428142,0.00987978404659,-106.014220666,61,0.308857605456,-40.9933982159,-2.28643690117e-16
22.7452269595,1.35944829074,0.7776182654,0.0146188296448,214,-0.0146188296448,0.0,-5.77845858344,-52.1336598198,0.328946687856,0.467884859431,0.0095494666096,-89.8913114942,58,0.307078948868,-39.3154086128,-1.17210114504e-16
27.4565223161,1.35984690343,0.71685796175,0.0110899705983,215,-0.0110899705983,0.0,-8.06392021417,-60.6287395896,0.329043140458,0.519888992321,0.00673119473361,-146.546313161,56,0.307372122404,-45.5126095417,-1.16484799135e-16
29.7130318017,1.35551874677,0.753600758666,0.010094350779,216,-0.010094350779,0.0,-1.10070260923,-55.6515592132,0.327995853255,0.488148349223,0.00691931694938,-146.004583215,63,0.304184220011,-42.382048168,-1.63765470216e-16
26.4037945515,1.35184197185,0.761932830808,0.0161695906543,217,-0.0161695906543,0.0,-7.47840944704,-59.0617337468,0.327106181363,0.513658059095,0.00960146625715,-114.301836858,57,0.301468086061,-44.5533843997,-1.0289417935e-18
26.4107814515,1.34282668889,0.759004532765,0.0156589724937,218,-0.0156589724937,0.0,-3.03534808796,-56.0708180016,0.324924746815,0.548279645422,0.00960346896411,-113.441701903,57,0.294776861479,-41.761152364,2.68006630784e-16
27.4434157943,1.34186257872,0.681965873552,0.0133054638773,219,-0.0133054638773,0.0,-7.11827769671,-57.080728231,0.324691460379,0.48693318089,0.00930833299706,-170.747992886,54,0.29405863295,-41.6383969252,-1.51797565771e-16
25.9097974177,1.34497657618,0.75119973671,0.0141301740914,220,-0.0141301740914,0.0,-2.86024716206,-54.5254397786,0.325444956599,0.515506458122,0.00921546696975,-111.860237343,56,0.29637659742,-40.8508074031,6.68123263699e-17
30.919745001,1.33821793799,0.779037733206,0.0133617820714,221,-0.0133617820714,0.0,-2.27688310484,-51.7145733406,0.323809564019,0.484964742684,0.00679902283523,-133.684707638,66,0.291338831841,-39.2792944256,-3.42279747917e-17
31.3262142055,1.34320827573,0.773623271985,0.0103709517769,222,-0.0103709517769,0.0,-7.95187084576,-57.7238427964,0.325017079658,0.479052232893,0.0098054444506,-141.879314635,62,0.295060987964,-43.4612207354,-4.17808170621e-17
25.3248400252,1.32563266731,0.783291518018,0.0117301476494,223,-0.0117301476494,0.0,-5.42512717932,-56.1715945037,0.320764296956,0.43141438665,0.00672821641862,-163.47504195,63,0.281889830242,-43.1035526423,6.7126920762e-17
26.3349213866,1.32680463293,0.761527491635,0.00810059801925,224,-0.00810059801925,0.0,-2.63645782319,-56.2570931691,0.321047878324,0.505046004533,0.00641724800099,-129.724928756,56,0.282773519889,-41.9727151362,-2.31368147446e-16
26.231400426,1.31902434341,0.785228351686,0.0107104300612,225,-0.0107104300612,0.0,-3.68658997704,-52.1076310679,0.319165276032,0.48753746221,0.0067828409146,-113.506474408,61,0.27689232952,-39.7770632807,2.69053799628e-16
24.0280588007,1.3145323171,0.75202331378,0.0143821568661,226,-0.0143821568661,0.0,-10.195396339,-59.6919731779,0.318078337172,0.543382851607,0.00933108034941,-134.36675758,57,0.273480949973,-45.4291124926,-5.17493256043e-17
26.2544894406,1.31049654995,0.771724323793,0.0112262817618,227,-0.0112262817618,0.0,-7.30592322791,-53.5299853067,0.317101799672,0.518728098999,0.00644312979818,-133.44511462,61,0.270406111158,-40.8272181787,1.20878646522e-16
22.357628998,1.30830911188,0.780847244268,0.00996579642947,228,-0.00996579642947,0.0,-7.15660534144,-52.719948784,0.316572503697,0.449942367441,0.00676659843758,-93.3634886432,59,0.268735549184,-40.0194555644,-2.79776202206e-17
26.9830363622,1.29143126132,0.734618376465,0.0122171121699,229,-0.0122171121699,0.0,-8.29206017844,-58.1028048714,0.312488557968,0.516699226914,0.00642500852751,-140.879541499,57,0.255751108227,-43.7595301946,4.77157321928e-18
26.5913385337,1.29901525966,0.756666655952,0.0119560720144,230,-0.0119560720144,0.0,-8.77642033449,-55.9725107829,0.314323663542,0.435925358315,0.0067777718502,-153.801742286,59,0.261606484858,-42.382330732,3.74093909803e-18
24.0692642076,1.29313686451,0.785939051047,0.0108046677453,231,-0.0108046677453,0.0,-6.20161710436,-54.183975106,0.312901264009,0.544944359392,0.00658658966501,-102.10175136,58,0.257070944546,-40.7819395557,-1.33370231139e-16
24.4307154582,1.29551469742,0.75378239778,0.0114796741811,232,-0.0114796741811,0.0,-6.99855308993,-55.7333795711,0.313476629959,0.58482234341,0.00662413212781,-117.312803965,56,0.258908065932,-41.6543512444,-8.41773607483e-17
26.5055037289,1.29262825009,0.741836696241,0.0100612895102,233,-0.0100612895102,0.0,-7.94400415241,-59.2487241949,0.312778194207,0.503340178992,0.00646274084464,-136.766810215,56,0.25667754885,-43.9468946102,-3.29985227167e-18
24.6376296773,1.29409248814,0.807990487098,0.0111079565363,234,-0.0111079565363,0.0,-12.3758285331,-53.3235728999,0.313132496949,0.499469404506,0.00674996815346,-111.614918211,62,0.257809668128,-41.052502759,-1.38880803575e-17
20.8262172553,1.28289316568,0.782616495776,0.0159429846767,235,-0.0159429846767,0.0,-8.95408351094,-56.7089920072,0.310422588781,0.515558459389,0.00976201063275,-97.2236078821,55,0.249117813017,-42.712959597,-8.10744086537e-18
26.1936956931,1.28777823024,0.710534513899,0.0158354735666,236,-0.0158354735666,0.0,-11.8243762819,-57.2212416973,0.311604631392,0.457277147363,0.00982561139649,-175.581981577,59,0.252918431369,-43.3272293061,-6.22599384529e-17
26.0021370544,1.2864842081,0.767551812821,0.0139670797795,237,-0.0139670797795,0.0,-9.00071561986,-59.2863168069,0.311291515916,0.570789105608,0.00992424938715,-121.912674274,56,0.251913077576,-44.8484216036,5.95513446908e-17
