AverageQLoss,QFunRegParamNorm,AverageAbsQYDiff,AveragePolicySurr,AverageDiscountedReturn,AverageAbsY,AverageEsReturn,StdEsReturn,AverageQ,Epoch,AverageAction,StdReturn,MaxEsReturn,AverageY,MaxReturn,PolicyRegParamNorm,MinReturn,AverageAbsQ,MinEsReturn,AverageReturn
0.00118485330779,38.2715986953,0.0195030515283,0.778386903319,-79.7009306156,0.78238339997,-115.66108112,22.5837085797,-0.782364355043,606,0.796850176974,26.1878968032,-63.4985605575,-0.78238339997,-17.8933598917,18.529257498,-177.026491219,0.782364355043,-153.988479415,-113.513286497
0.00121940835287,38.2895192865,0.0193931519312,0.777813181086,-76.7827642903,0.781707794583,-128.392214488,14.1258367314,-0.781691527612,607,0.792709906292,25.7394637155,-103.913598557,-0.781707794583,-25.1476606832,18.5383015557,-193.245740818,0.781691527612,-154.07418802,-107.993024204
0.00113530139141,38.3370136615,0.0191737351822,0.778435223628,-79.0994099383,0.782311223142,-122.96572901,18.6125955578,-0.782294288654,608,0.78476469511,26.8585279258,-85.561934096,-0.782311223142,-40.4408164266,18.5449115474,-170.642154628,0.782294288654,-145.774879452,-111.770996896
0.00125424165993,38.3364438346,0.0198571961318,0.776824924343,-89.076140807,0.781019559609,-130.597186614,14.1340030005,-0.781014882163,609,0.775119348324,19.9995573126,-109.092657717,-0.781019559609,-56.9449030891,18.5547051726,-191.283083892,0.781014882163,-156.241267117,-129.754953575
0.00110841443475,38.3679836153,0.0191286780969,0.778195164988,-77.74417256,0.782157688547,-126.665235898,28.1836750092,-0.782180739543,610,0.838703906508,20.7811682648,-61.1860511655,-0.782157688547,-45.5142928192,18.566463568,-221.885832129,0.782180739543,-174.848565413,-110.603701895
0.0010319027541,38.394250246,0.0189921826683,0.777453163335,-80.6024550099,0.781504180069,-117.759561116,33.7826746098,-0.781457225317,611,0.771429118538,23.2885227479,-44.3407052898,-0.781504180069,-37.342511656,18.5762770602,-166.922962228,0.781457225317,-163.575650748,-115.69532646
0.0011354671382,38.406730316,0.0193058153279,0.776350820128,-79.0114123006,0.780348565729,-140.979848817,17.1814989106,-0.780362871255,612,0.807955707876,16.3564280934,-111.2180207,-0.780348565729,-49.2682749919,18.5882959827,-155.634756083,0.780362871255,-166.789600127,-112.452091224
0.00112126161893,38.4351154382,0.0193105773424,0.777306252118,-77.6196559569,0.78105212076,-140.430941672,17.2128772874,-0.781055616368,613,0.81677223353,20.767986391,-117.964707033,-0.78105212076,-25.9185773746,18.5969131857,-157.522449992,0.781055616368,-176.201632492,-110.193067417
0.00110570698143,38.4212196431,0.019167610269,0.776066028171,-79.2931632598,0.779918637171,-132.330609007,18.095095878,-0.779902693909,614,0.792863464978,25.3006673141,-111.405885599,-0.779918637171,-37.7013524037,18.6014201044,-184.924919317,0.779902693909,-169.951225724,-112.675778791
0.00119461963463,38.4490358872,0.0194406585261,0.776991839023,-78.5884785601,0.780663062207,-114.070345776,37.2575061269,-0.780669369386,615,0.794583872044,24.5462328415,-51.9944085695,-0.780663062207,-32.7508400994,18.6076400684,-183.270867765,0.780669369386,-177.743647184,-112.950096882
0.00113392666439,38.4639232208,0.0193364972664,0.776388871742,-79.0642523383,0.780034733357,-122.242979719,14.8215439894,-0.780018446635,616,0.793839898897,24.3254206506,-100.061452396,-0.780034733357,-33.5517850596,18.6163271199,-161.262328935,0.780018446635,-153.008283456,-112.589824661
0.00118255925524,38.4952299792,0.0192328272482,0.776328163725,-79.3052133886,0.780029060943,-130.990392919,10.9651179711,-0.780059265741,617,0.833311534572,24.5070677384,-114.236470805,-0.780029060943,-11.5657554547,18.6249996386,-158.773317389,0.780059265741,-150.577989015,-114.835775896
0.0011985924514,38.4922760038,0.019480160923,0.775497402489,-78.8819806545,0.779232846052,-107.111045914,28.6703253844,-0.779240352855,618,0.792667612412,21.5098570252,-39.3677373525,-0.779232846052,-34.2535054675,18.6289562655,-163.326442655,0.779240352855,-136.51415182,-113.235549071
0.00115300692561,38.5224561176,0.0195064524969,0.77444119812,-81.7784149705,0.778350323648,-143.288078304,14.8399763453,-0.778338755551,619,0.797303510315,21.8309768678,-115.132584141,-0.778350323648,-41.6568627573,18.6370645709,-189.977986786,0.778338755551,-172.738176158,-117.553663745
0.00113139523234,38.5408419573,0.0194273346339,0.774665383614,-76.0444232217,0.778750252794,-116.31023992,23.6134298003,-0.778785695306,620,0.795167380312,27.8851612158,-64.2480816145,-0.778750252794,-18.5790767899,18.6466481076,-163.448544601,0.778785695306,-137.283184831,-107.423263238
0.00124772580551,38.590741332,0.0196221214043,0.775326301507,-82.4512682651,0.779190448895,-116.820976935,24.7258849334,-0.779228079704,621,0.794403328102,25.3923923009,-57.7398203196,-0.779190448895,-31.9661184827,18.6541354202,-163.437612404,0.779228079704,-141.97828498,-118.973507924
0.00124111259601,38.6173874133,0.0195674877019,0.774382531194,-79.8602495648,0.77822233566,-128.492801157,33.0909370098,-0.778205840392,622,0.761403090599,24.9833777433,-49.953358979,-0.77822233566,-31.6468232266,18.6633855617,-171.196152151,0.778205840392,-189.791376123,-113.244951485
0.000993217427244,38.6313500818,0.0187624314123,0.773454364434,-72.898299886,0.777269413416,-128.290308199,11.2353953281,-0.777269880147,623,0.81740983392,25.0120607728,-109.616194786,-0.777269413416,-11.8188379563,18.6688665419,-179.95989983,0.777269880147,-144.402064938,-101.139266788
0.00114499916812,38.6470896611,0.0193131236239,0.773704183654,-79.8761519067,0.77766200352,-124.666129159,14.4885571247,-0.777671669808,624,0.756108144952,19.6224008735,-95.6402151213,-0.77766200352,-35.7586404364,18.6747009754,-162.48147487,0.777671669808,-142.372469684,-112.831068598
0.00131604648115,38.6730951255,0.0199848076407,0.773319818316,-78.5427426606,0.777281229125,-117.216975498,22.8931110852,-0.777266426046,625,0.750489733056,24.6114911069,-53.8319554612,-0.777281229125,-37.6481113,18.6823128135,-198.652018449,0.777266426046,-145.044151998,-110.827423382
0.000991981652531,38.6776947033,0.0189483384059,0.773850057371,-74.4891688656,0.777909550915,-137.20912557,21.4253756494,-0.777907607252,626,0.820828595835,24.5307835631,-100.372118336,-0.777909550915,-24.2340367285,18.6913890149,-145.448511915,0.777907607252,-175.805401067,-104.078042542
0.00112694493446,38.7002004616,0.0193540293498,0.772919694919,-78.2076029629,0.777111303521,-120.383204039,25.3861947729,-0.777124214216,627,0.794332841266,20.5589857244,-84.8190087725,-0.777111303521,-49.4172472209,18.7025899839,-196.825102223,0.777124214216,-157.972901319,-110.338215352
0.00115153252538,38.752224263,0.019228328311,0.772140692928,-78.4208264415,0.776021029985,-133.074276999,18.8459852226,-0.776038957213,628,0.765773939363,20.4842382417,-104.439781606,-0.776021029985,-34.2357882284,18.7084037381,-161.767167293,0.776038957213,-156.470508619,-111.685161419
0.00118712770288,38.7758415845,0.0193045590449,0.772288009695,-77.8085308258,0.776163352316,-123.34818763,35.3286954615,-0.776173324872,629,0.795116260733,24.0914918236,-46.7942044649,-0.776163352316,-36.3085884301,18.7126611561,-176.258871578,0.776173324872,-185.53388697,-109.827428496
0.00124369760721,38.8198688594,0.0193123210908,0.772201382551,-79.2601843099,0.776079822482,-132.55753395,12.078142774,-0.77605291684,630,0.788716393423,23.2339984549,-110.093321486,-0.776079822482,-27.9720589372,18.7207394337,-170.702982838,0.77605291684,-155.505184987,-113.237560003
0.00113123691345,38.847658033,0.0191800831263,0.773417269536,-77.5216900252,0.777118232106,-131.531767655,17.9617049713,-0.777130380696,631,0.805508091301,14.7882600231,-92.5646806273,-0.777118232106,-36.9351663793,18.7311937377,-163.502087727,0.777130380696,-155.607405207,-109.997574725
0.00106150221517,38.8917065213,0.0191539998441,0.771948520267,-77.0453499996,0.775704511518,-133.608870179,12.8927113813,-0.775709921528,632,0.782955670531,19.4704757031,-108.7549982,-0.775704511518,-28.4684288309,18.7416035601,-152.300204888,0.775709921528,-152.170435159,-109.407278437
0.00119876857208,38.924743687,0.0195701895622,0.772302289003,-77.1476736237,0.775932538535,-135.592774435,39.9236533146,-0.775951501616,633,0.791051680963,18.8297599876,-40.000662831,-0.775932538535,-27.1759144564,18.7511391171,-137.09731036,0.775951501616,-195.625859574,-109.659753947
0.00111845280859,38.9470561908,0.0191378791189,0.772482741929,-74.7917743535,0.776305980916,-138.009924405,12.3662024414,-0.776288149981,634,0.783918020701,28.9043808368,-125.6054387,-0.776305980916,-28.9837108699,18.7538814771,-163.287098831,0.776288149981,-166.10704161,-104.726697656
0.0011204018689,38.9568994595,0.019047840477,0.771078334243,-77.8683559482,0.774832654282,-117.744347718,30.4876503844,-0.774819058262,635,0.776807556852,22.2087403929,-50.663981485,-0.774832654282,-32.1989170922,18.7598947816,-201.767011875,0.774819058262,-146.833004433,-110.277283568
0.00120721914494,38.9638258473,0.0192703506362,0.771753074822,-75.5397769701,0.775629074372,-121.29954885,31.3094717155,-0.775616310694,636,0.820093992993,23.7958821515,-47.6779424274,-0.775629074372,-38.182414213,18.7630531649,-149.196763131,0.775616310694,-164.439641007,-105.320442506
0.00108196089971,39.0113747849,0.0189533270598,0.773008137513,-77.1745190622,0.776764723549,-114.956186771,25.6115582573,-0.77677653017,637,0.792011587494,25.3384223225,-52.5998142062,-0.776764723549,-39.6561803642,18.7689702852,-148.155218221,0.77677653017,-146.655530967,-109.091482819
0.00101046099733,39.0055645802,0.0186544090467,0.771866567764,-78.6817834309,0.775705012244,-145.448783844,31.4429201105,-0.775748321433,638,0.814118636833,21.2580638993,-108.073089768,-0.775705012244,-24.6157061861,18.7791234707,-182.464897767,0.775748321433,-222.359175043,-110.733548032
0.00114979566648,39.0093046582,0.0193609217074,0.772344698203,-78.1869085656,0.776316465249,-143.030469812,20.3140434609,-0.776330694246,639,0.786115067748,20.0153067227,-111.387945175,-0.776316465249,-42.3882230531,18.78497432,-179.533553235,0.776330694246,-169.855379759,-109.900576235
0.00117373035331,39.0697578845,0.0192264313387,0.77165874737,-78.0103584725,0.775429100805,-124.411716635,25.9150918324,-0.775426373286,640,0.843212135339,20.801683875,-82.8384865057,-0.775429100805,-38.3467417943,18.7946330448,-174.809044051,0.775426373286,-178.289183411,-111.041067522
0.001240904657,39.0730799897,0.0194232246934,0.771353279026,-74.7767143955,0.775319846567,-121.158359136,23.0823500276,-0.775343924886,641,0.785640921757,25.4220014316,-60.8715816938,-0.775319846567,-39.0897677351,18.8028974479,-167.423233512,0.775343924886,-143.418132945,-104.610992939
0.00114622971955,39.0921134882,0.0191679003049,0.772031883346,-78.7357258936,0.775899260162,-127.813627347,14.9824255116,-0.775876965608,642,0.796924040325,23.8959214964,-113.776344925,-0.775899260162,-39.364663606,18.811688043,-166.628087787,0.775876965608,-165.858137932,-112.125760088
0.00102476146615,39.1220400839,0.018878706562,0.771483739499,-78.1696025442,0.77513653497,-116.055610995,29.1089572496,-0.775129696092,643,0.804246985549,22.2365166696,-54.9335647967,-0.77513653497,-43.8642571154,18.8214824407,-192.049043969,0.775129696092,-178.246242936,-110.408131345
0.00123543248197,39.1376523954,0.0193813302026,0.770029217608,-77.9518215006,0.773806649526,-129.424410238,36.7129475342,-0.773778854334,644,0.786599148872,22.245053345,-39.7405029456,-0.773806649526,-48.13367096,18.8298505026,-205.293299276,0.773778854334,-189.198477404,-109.206975557
0.00122689300344,39.1594578589,0.0193566350022,0.770164602206,-79.5175752604,0.773936506564,-142.677739765,28.3270664515,-0.773943943136,645,0.799114477563,26.3121926134,-97.7042299154,-0.773936506564,-30.0137939889,18.8342490521,-170.220977364,0.773943943136,-209.357197469,-112.97062312
0.00126519745361,39.1596502154,0.0196121388237,0.771116009665,-77.9113223367,0.774892133402,-133.433263355,33.6952785135,-0.774913762085,646,0.804029576218,21.9522103614,-72.0814929886,-0.774892133402,-34.7809781794,18.8398722936,-178.10264685,0.774913762085,-193.16806752,-109.197093132
0.00130614653226,39.1818386894,0.0195150719889,0.769250441671,-85.050578122,0.773106119064,-141.641328967,23.0429533908,-0.773112600109,647,0.818803467048,28.5332769275,-83.9086072334,-0.773106119064,-24.766590943,18.8499044827,-170.682755922,0.773112600109,-167.620317139,-122.900329066
0.000962574930379,39.1809713675,0.0187433742637,0.770580350754,-75.7369789862,0.774393162326,-129.648451545,31.7868746254,-0.77434701965,648,0.799730683882,20.2549390962,-63.4837237319,-0.774393162326,-30.8803315692,18.8582063126,-137.664144241,0.77434701965,-188.254141395,-106.517119243
0.00113989767071,39.1773534369,0.0191702889634,0.76997808366,-86.0692594034,0.77384217095,-132.480109665,26.9123061082,-0.773876999014,649,0.791523377975,23.9571949131,-68.2674446904,-0.77384217095,-34.3322497233,18.8618178233,-179.456588628,0.773876999014,-165.693918627,-125.753381783
0.00122310943069,39.2089786972,0.0191425308339,0.768897876917,-74.0137446516,0.772698785058,-138.209245397,21.6625362743,-0.772716985059,650,0.789213179315,23.8042298975,-111.114231025,-0.772698785058,-37.606201544,18.8711735742,-146.572790856,0.772716985059,-178.1035346,-102.677723313
0.00125602593488,39.2428244861,0.0195838072177,0.770214300778,-79.5538107287,0.774011168371,-136.151166041,18.1221065859,-0.774011102152,651,0.811002223864,23.7424190972,-111.523869271,-0.774011168371,-34.2467189047,18.8823772042,-198.089582766,0.774011102152,-169.031933483,-114.351548746
0.00133088460339,39.2623053385,0.0197216398115,0.768975516594,-79.7859915629,0.772649245728,-131.266007352,39.9045454063,-0.772637495586,652,0.79873022072,19.3603235631,-55.0546212621,-0.772649245728,-51.1197081019,18.8911230917,-155.328077722,0.772637495586,-211.685118063,-114.001146626
0.00115145609634,39.2778451431,0.0191284148941,0.769169653582,-80.9174795451,0.772909645387,-141.654893157,32.4281733497,-0.772924939641,653,0.791580924883,18.504473089,-60.4930275989,-0.772909645387,-25.9956705858,18.8962000345,-163.400670147,0.772924939641,-197.225718385,-116.279376675
0.00117460320938,39.316210614,0.0191504653008,0.768844266161,-82.3801487745,0.772699977199,-133.636981961,30.6659353606,-0.77268313181,654,0.801483451955,22.9809943213,-61.6439764913,-0.772699977199,-31.6254073484,18.9007850972,-186.249581627,0.77268313181,-182.856338275,-118.480971367
0.00133426040045,39.3067204575,0.0196215904604,0.767368275538,-81.5875596984,0.771261777884,-139.709296574,21.4649497796,-0.771254099278,655,0.795259870715,17.4792819524,-107.890752098,-0.771261777884,-44.553950877,18.9075794998,-155.779765104,0.771254099278,-194.869881767,-117.262099662
0.00112207339961,39.3226260788,0.0191409834134,0.768976001638,-80.4776630807,0.772851771376,-122.972826672,28.8993765667,-0.772862771881,656,0.802696846269,27.0912610953,-60.6188058081,-0.772851771376,-35.1131210036,18.9167126746,-211.592542815,0.772862771881,-166.308397671,-114.640553028
0.00101851368716,39.3407832201,0.0189481994068,0.768699191781,-78.9770402654,0.772638878238,-155.542171973,51.2338965363,-0.772635320736,657,0.803776818824,22.4384161942,-38.2650408069,-0.772638878238,-36.4129214135,18.9296638768,-189.634178521,0.772635320736,-226.209865499,-112.448771896
0.00115567608259,39.3739264792,0.0192969250128,0.768508743543,-77.3298782716,0.772390366703,-145.655161874,33.576003236,-0.772392910442,658,0.813710109106,23.3290407148,-109.321324913,-0.772390366703,-37.9622538905,18.9354703727,-160.966583231,0.772392910442,-213.252100784,-110.20298307
0.00106558050623,39.448743691,0.019027594947,0.768344423877,-85.0870040991,0.772261729936,-136.999288509,32.5318064268,-0.772245535783,659,0.800233847894,22.4451358033,-42.2275662927,-0.772261729936,-50.0868529151,18.9398003055,-194.958298059,0.772245535783,-163.281112692,-123.175419098
0.00114157691143,39.4227512886,0.0192363324232,0.768109271493,-79.5872041047,0.771961778444,-121.673041937,21.6976777738,-0.771939747574,660,0.82097841672,19.5088980509,-63.7997831977,-0.771961778444,-54.6831443585,18.9474064273,-172.292842981,0.771939747574,-149.324919767,-113.101325194
0.00119227454758,39.4634278996,0.0191952184577,0.767825839589,-79.1366485963,0.771577342735,-126.554087093,11.555205227,-0.771563261406,661,0.806156117415,23.2027292726,-110.064660898,-0.771577342735,-42.401883031,18.9531925705,-181.921029155,0.771563261406,-144.098785655,-111.137486648
0.00121670316949,39.4833674294,0.019333845264,0.766810448617,-85.0189995792,0.770415886658,-133.008997523,11.5934534571,-0.77043041414,662,0.800493363788,21.3281905868,-116.075412697,-0.770415886658,-40.5046903825,18.9618556021,-161.74173681,0.77043041414,-154.537631313,-123.655496563
0.00112686290104,39.5302201938,0.0189157875894,0.767293924293,-77.408647608,0.770921300606,-137.829375507,13.9481418264,-0.770932418866,663,0.806727936314,19.8657902987,-115.139398617,-0.770921300606,-39.3467615647,18.9638936002,-181.942179495,0.770932418866,-153.143701254,-109.532805747
0.00109744546758,39.5698122197,0.0189484604202,0.768888774023,-75.6108532389,0.772301245258,-138.299913168,22.5932862673,-0.772317875945,664,0.806189721368,20.1931070352,-103.987884754,-0.772301245258,-39.4733938401,18.9778897154,-135.613556729,0.772317875945,-165.734702098,-106.185913591
0.00101764400523,39.585084451,0.0184386997782,0.768370131304,-82.0442470256,0.772015730637,-135.08295815,17.6304699085,-0.771985841915,665,0.779926348313,24.6419047835,-104.296836785,-0.772015730637,-36.6468797871,18.9851447772,-192.799650363,0.771985841915,-168.259496857,-117.589691561
0.00116657632041,39.6615028273,0.0189859838603,0.768122303593,-83.7309301946,0.771660246588,-119.12264565,41.5539249686,-0.771679473625,666,0.787592576734,20.8620093857,-35.9260050723,-0.771660246588,-43.062251203,18.9912041147,-170.562606665,0.771679473625,-178.996090641,-120.400326794
0.00104838621993,39.6846142954,0.0187167836597,0.768759888976,-76.321600639,0.772379209471,-123.906126459,27.4621735901,-0.772339365144,667,0.816105363657,21.7731328111,-47.5587958484,-0.772379209471,-33.6102721471,18.9955186486,-138.508287854,0.772339365144,-149.17327225,-107.759513992
0.000931741599432,39.7050684753,0.0182202909435,0.769326287523,-75.6762213819,0.772776301867,-130.953728536,22.3221481154,-0.772788783425,668,0.83804980066,28.2729166194,-82.581426424,-0.772776301867,-27.1447804514,18.9989497828,-167.396030543,0.772788783425,-170.435796764,-106.650753058
0.00101161574916,39.759262925,0.0184530790253,0.770116206828,-77.4843118496,0.773515852833,-123.45602838,20.1561353658,-0.773532324355,669,0.785552478312,20.5630830633,-67.6939255709,-0.773515852833,-38.6474932846,19.0012825531,-155.767186212,0.773532324355,-144.151948561,-109.1259984
0.00122852375521,39.7715790701,0.0192251396701,0.769848598237,-75.9987221398,0.773509280972,-136.181983053,14.385693968,-0.773491395269,670,0.822810613098,22.4838683182,-112.638015572,-0.773509280972,-43.9904061398,19.0068841588,-176.7036325,0.773491395269,-158.209823161,-106.530359908
0.00121852176654,39.7752623791,0.0193506331835,0.769627978135,-77.5049131432,0.773009433331,-117.63077176,32.4089837187,-0.773044726987,671,0.775930588816,22.5531391945,-39.9636786495,-0.773009433331,-34.9586723702,19.0154417243,-162.33075691,0.773044726987,-149.977299329,-109.533177934
0.000990404320766,39.824568753,0.0183467896534,0.770744736162,-84.2028278521,0.77449214888,-141.442684408,34.5195876115,-0.7744694026,672,0.789745567698,19.8336767397,-88.5521342639,-0.77449214888,-58.880179828,19.0215558086,-167.100965648,0.7744694026,-207.848475775,-120.898130756
0.00116171181349,39.8795387469,0.0189138190952,0.769767136678,-74.6440567521,0.773242703378,-115.238522988,32.3082040149,-0.773257405753,673,0.819161797367,24.8856038193,-65.6126865511,-0.773242703378,-32.9291751579,19.0293462695,-146.001088919,0.773257405753,-180.799496601,-105.179268061
0.00108135298822,39.9134498704,0.0187858957322,0.770129606714,-78.4347457755,0.773405636411,-126.23313878,14.5957421516,-0.773373572368,674,0.800630490309,20.4070470247,-102.283381157,-0.773405636411,-37.296213398,19.0349316405,-161.938508452,0.773373572368,-157.344321505,-110.972929418
0.0010594400971,39.9498669109,0.018325788136,0.770891575964,-77.1836974137,0.774423700347,-137.359220549,22.2446813684,-0.774440461487,675,0.827882509357,23.8964888219,-96.7415857672,-0.774423700347,-37.0705267257,19.0418751914,-167.046643773,0.774440461487,-181.092838696,-108.740282503
0.00102818448092,39.9684512472,0.0182360038503,0.771264041683,-78.6985997528,0.7745242654,-146.265646113,23.081780217,-0.774509644424,676,0.846455893763,18.8799374475,-119.425029498,-0.7745242654,-45.4931633374,19.0509002818,-153.052797301,0.774509644424,-189.641935404,-114.2952141
0.00108697473266,39.9979180665,0.0184154266428,0.77156643791,-75.7005901949,0.7746424184,-136.142931271,10.7859720653,-0.77464453894,677,0.822839651569,20.9407037744,-113.891251302,-0.7746424184,-37.2620087394,19.0601864502,-150.011571961,0.77464453894,-152.925672065,-106.965895359
0.00121773194488,40.0207611529,0.0188312905576,0.771737200311,-76.5247752449,0.775038509841,-128.044252158,29.0483721366,-0.774987020979,678,0.811110293266,23.9401820867,-53.4504747491,-0.775038509841,-37.3697145507,19.0624057715,-196.276374173,0.774987020979,-172.523887837,-107.659463402
0.00123484079198,40.0878233869,0.0187432970187,0.772160261332,-88.6308355083,0.77572090122,-126.027629607,37.8884933997,-0.775772045828,679,0.804604465705,16.5488278485,-40.4253080067,-0.77572090122,-45.7958162938,19.0701107185,-160.122098282,0.775772045828,-169.470222724,-129.420545431
0.0010854026087,40.1065713862,0.0182982311979,0.771227839266,-82.527237619,0.774692705108,-136.928426158,17.4972755398,-0.774681137565,680,0.791858756685,17.8849951286,-114.630419439,-0.774692705108,-41.3406802993,19.0802399331,-140.548695481,0.774681137565,-172.368431657,-119.55143516
0.00108041120096,40.1191468325,0.0184385415101,0.77148487096,-81.8610564723,0.775368568134,-128.54629714,34.5375224855,-0.775357737418,681,0.804522959802,22.7525411696,-38.4738050974,-0.775368568134,-49.5776844983,19.0885657614,-164.843653581,0.775357737418,-187.154473774,-116.294195965
0.0011971992232,40.150070131,0.0187213399617,0.770465896284,-78.2554420269,0.774294890783,-119.688137787,21.9870956249,-0.774305337006,682,0.836025204031,28.3209272394,-80.0747755033,-0.774294890783,-27.3488921848,19.1005255081,-190.580407268,0.774305337006,-148.994312099,-110.71352367
0.00106110060812,40.171152046,0.0182901740559,0.77012421166,-82.523033113,0.773657517831,-135.453000633,13.1884769863,-0.773641631401,683,0.787541219017,20.6450684684,-123.179384946,-0.773657517831,-35.7382494736,19.1118475614,-153.269682311,0.773641631401,-164.196031764,-119.410627663
0.00107139743679,40.1750186708,0.0183611525977,0.770956676712,-78.4782996083,0.774733248941,-128.415068383,19.5459047377,-0.774726134381,684,0.805305898443,18.6468867527,-113.682386388,-0.774733248941,-31.6863247907,19.1216506112,-139.54830021,0.774726134381,-175.170901568,-111.906545832
0.000931083581227,40.2304853492,0.0177734881137,0.771743205592,-81.5349094515,0.775395958933,-128.450366273,11.9745508952,-0.77540940923,685,0.807767120861,18.223525617,-106.853611299,-0.775395958933,-36.9389531856,19.1282775789,-149.434507288,0.77540940923,-152.745331289,-117.060026674
0.00124937464816,40.2507544531,0.0190011368516,0.770785419942,-77.0920684668,0.774217810597,-121.393109228,15.2650705747,-0.774204330394,686,0.823017898849,22.2335685961,-83.6592102679,-0.774217810597,-48.7690680848,19.1373514294,-171.157688962,0.774204330394,-143.711441108,-109.346830094
0.00109713700635,40.2707749114,0.0183662670369,0.771453857819,-79.5301453063,0.774903193184,-130.981036048,23.230586365,-0.774896666411,687,0.838017352152,24.8479067271,-86.0565228041,-0.774903193184,-38.7215793979,19.1401162451,-175.879306508,0.774896666411,-183.015617981,-112.993555319
0.00106748733869,40.3233157485,0.0184029296133,0.771369684054,-79.0068133943,0.774646279709,-150.999676015,26.9355361493,-0.77467297705,688,0.830346239857,22.6178349496,-110.201249316,-0.774646279709,-47.1922424749,19.1483456716,-148.886659947,0.77467297705,-203.874821477,-111.981439711
0.00108176799874,40.354617156,0.0184844031198,0.771087233879,-80.1184047625,0.774490800098,-133.946639205,11.4601154498,-0.774469557898,689,0.779712292496,17.6207553303,-119.754909798,-0.774490800098,-44.87339993,19.1557703216,-167.765047378,0.774469557898,-157.903774116,-114.89310117
0.00114270157097,40.3447364956,0.0188715584104,0.77114813971,-82.3514539774,0.774641916986,-135.942850206,18.778128037,-0.774617659899,690,0.784714521112,20.0151771031,-107.162220968,-0.774641916986,-37.4326604875,19.158661765,-159.476629221,0.774617659899,-175.765269674,-118.345062401
0.000994359872241,40.4169190059,0.0182428525345,0.771439408857,-82.6928360967,0.774744904386,-142.197981876,17.4749535877,-0.774729650504,691,0.793648790754,22.0387567896,-113.801258009,-0.774744904386,-58.0452208814,19.1696428067,-175.691764581,0.774729650504,-177.678493587,-117.266743651
0.00115555365231,40.4398302533,0.0187831230009,0.771603409187,-80.3116151436,0.775091727835,-120.009506374,32.3658271291,-0.775095568903,692,0.792119112397,20.919288083,-44.8470754538,-0.775091727835,-49.9565700103,19.179975656,-193.348442015,0.775095568903,-174.984226126,-113.477789217
0.00109991145001,40.4644359053,0.018584535654,0.771823805904,-79.2795179502,0.775223254268,-132.232791903,19.6321353533,-0.775253708973,693,0.81819637839,20.1177961845,-105.144471536,-0.775223254268,-39.87831561,19.1801177902,-147.464789342,0.775253708973,-173.139196998,-112.057748233
0.00112423560173,40.5211103295,0.0185237402235,0.77143164807,-77.7360218564,0.77462655653,-115.986637033,20.4530627471,-0.774652985586,694,0.848735843698,25.6702333382,-68.9325411556,-0.77462655653,-35.225655342,19.1860996947,-153.31825352,0.774652985586,-143.619585312,-111.391126515
0.0010431099072,40.5165743624,0.0182803299789,0.77155711569,-78.1332590776,0.775199079773,-136.24828673,25.423506931,-0.775214853321,695,0.863403916338,23.9007117988,-118.728747397,-0.775199079773,-39.4584724959,19.1897535159,-163.242019404,0.775214853321,-210.974804576,-110.972931063
0.00121493224262,40.5652728604,0.0189252245792,0.771041862534,-77.3189564527,0.774533902767,-126.203221999,20.1539417032,-0.774500832922,696,0.819728553151,19.829980893,-76.8368891322,-0.774533902767,-38.9661476568,19.1910772641,-135.696968562,0.774500832922,-163.344683892,-109.684193734
0.000954411539566,40.5851663367,0.0178778042065,0.772231059298,-77.3685190477,0.775608931043,-119.85432209,20.1239881251,-0.775580002856,697,0.752752084344,24.7637515819,-74.7699711096,-0.775608931043,-37.4501063138,19.2013167897,-150.016242104,0.775580002856,-154.471564948,-107.918287648
0.00104270768033,40.5966171136,0.0182913786868,0.773908198989,-78.7871720611,0.777432281628,-134.812963093,9.33876427144,-0.777473170705,698,0.794974614554,17.145529024,-120.795450442,-0.777432281628,-48.9560380071,19.2083334231,-165.988586845,0.777473170705,-149.236283014,-110.849970507
0.00100766485467,40.6298534591,0.0183107008883,0.773381163012,-76.678047513,0.776650484048,-134.140246282,17.6292635071,-0.77660179663,699,0.807146311111,16.8340379702,-97.8110825626,-0.776650484048,-27.8212326976,19.2173258193,-136.652095957,0.77660179663,-155.277839737,-109.075767216
0.000904442783472,40.6615296738,0.0175585351961,0.773588786814,-76.8807213901,0.776858185013,-124.655297139,34.6554713309,-0.776875904954,700,0.769243267834,21.458095818,-52.3244534748,-0.776858185013,-45.7673676467,19.2170668218,-159.57331335,0.776875904954,-169.369419616,-107.048646418
0.00114193012368,40.673687394,0.0183501632038,0.773710897382,-82.9543205186,0.776854832222,-123.930058456,13.659287399,-0.776856318303,701,0.798834889916,19.448201659,-99.0730469065,-0.776854832222,-41.9904211746,19.2228616524,-176.423749667,0.776856318303,-143.628421823,-119.222973177
0.00103032557768,40.6671794401,0.0183260161544,0.774431058499,-77.1300213625,0.777825494727,-132.884112891,25.5215255625,-0.777818693205,702,0.802074357453,18.29156413,-102.649654417,-0.777825494727,-41.8198359124,19.2242217391,-163.312818629,0.777818693205,-193.443895476,-107.737686181
0.00122694053667,40.7320535197,0.0185238902829,0.773117158764,-76.3275264606,0.77640668149,-108.873433097,30.1151693912,-0.776385140346,703,0.799614729863,19.5086865963,-45.8522070219,-0.77640668149,-42.3074906466,19.232305072,-143.206811033,0.776385140346,-147.361754211,-105.964100503
