AverageY,AverageAbsY,MaxReturn,AverageAction,StdEsReturn,Epoch,AverageDiscountedReturn,StdReturn,AverageQ,AverageEsReturn,QFunRegParamNorm,AverageReturn,MaxEsReturn,AveragePolicySurr,MinEsReturn,AverageAbsQYDiff,AverageAbsQ,MinReturn,PolicyRegParamNorm,AverageQLoss
-0.808226274483,0.808226274483,-17.8565210296,0.409791394314,49.7318082188,105,-109.424337561,55.6678905201,-0.808187045194,-174.235899394,18.2005665591,-157.251161487,-64.3952408422,0.804179105386,-212.753401171,0.0181268492604,0.808187045194,-280.080567678,11.2272258006,0.0018468483916
-0.811359194259,0.811359194259,-21.7905197712,0.417562772569,53.9954891207,106,-108.410852021,61.922562365,-0.811311936015,-152.511110164,18.303086854,-156.088232292,-58.5167763707,0.807307934542,-213.784882707,0.0171613398294,0.811311936015,-276.364887195,11.2362054695,0.00147712175643
-0.813384138644,0.813384138644,-7.70012472534,0.431429788623,29.1646942893,107,-111.491179895,58.6959421999,-0.813310076516,-195.769369044,18.4012313707,-163.896900969,-115.59302665,0.809619436855,-222.887939702,0.0180348179161,0.813310076516,-254.444022962,11.2476450415,0.00184092286866
-0.819640965697,0.819640965697,-33.3667053335,0.410735149301,33.4961727272,108,-121.479741694,49.4460283059,-0.819605104898,-182.058285315,18.5122403793,-182.598802114,-106.454528851,0.815640813355,-219.070668538,0.0189240102562,0.819605104898,-285.377074043,11.2710700568,0.00189722334143
-0.820979304137,0.820979304137,-20.5910606909,0.435829443868,54.7394936076,109,-99.6824854532,57.0523981166,-0.820922428908,-164.373559556,18.6163367813,-137.73684322,-96.6997071419,0.816638679174,-249.713525624,0.0173874271975,0.820922428908,-253.219754177,11.2998858745,0.00154121917845
-0.823747080068,0.823747080068,-13.750257051,0.490723609423,56.083881955,110,-90.223046496,55.5665895026,-0.823730173499,-159.447861624,18.736423155,-118.986318929,-42.4580873054,0.819582777095,-214.461890519,0.0175810127072,0.823730173499,-283.806130767,11.3309482319,0.00156952493505
-0.826102906837,0.826102906837,-2.5855831285,0.456127149184,54.3887567511,111,-104.939003297,54.8721097662,-0.826045783828,-179.802901377,18.8281897937,-152.11031343,-19.246354498,0.821796966689,-223.505722064,0.0175798808365,0.826045783828,-259.498249696,11.3640305469,0.00166106196657
-0.828739107234,0.828739107234,-20.0463363694,0.443728331373,41.6635577607,112,-107.155744087,51.0879871618,-0.828698653334,-155.67561175,18.9144575502,-156.108165613,-82.8571464801,0.82445357692,-211.267148809,0.0180041586534,0.828698653334,-245.335301756,11.392260567,0.00181051472543
-0.828604990492,0.828604990492,-48.9200005232,0.419254269834,57.5694260589,113,-116.411873002,44.3777978217,-0.828536035256,-156.535652435,19.0044759484,-174.026961484,-76.9825047061,0.82421201399,-261.06720747,0.017381463135,0.828536035256,-284.256575298,11.4265547868,0.00151466919033
-0.830241415481,0.830241415481,-13.1004830397,0.425228474496,70.1447533977,114,-108.740781424,54.6552843047,-0.830234591723,-160.472759652,19.1336430452,-162.75312029,-37.0015899806,0.825290453835,-254.908441203,0.0182686939314,0.830234591723,-222.806320605,11.4562668173,0.00172021233545
-0.831105718636,0.831105718636,-42.695826392,0.532159793919,51.9341570182,115,-115.818154496,43.6409831665,-0.831071202505,-163.676219144,19.2268245656,-172.549028096,-59.6153987116,0.826685472573,-246.813244268,0.0180590162776,0.831071202505,-287.044678095,11.4800840043,0.00180581865336
-0.831925123317,0.831925123317,-5.88827208527,0.557728130218,71.9267067064,116,-114.219571689,45.4233726786,-0.831915376909,-184.308014754,19.3573575735,-171.352691801,-15.3011717402,0.827883426018,-263.085469906,0.0187610883374,0.831915376909,-281.76793878,11.505577712,0.00204076514975
-0.834986960128,0.834986960128,-45.8616360661,0.562715914308,50.5263524849,117,-119.154695051,40.6796086038,-0.834968452562,-135.026434326,19.4207893296,-176.88686451,-68.0772056532,0.830055202935,-201.279480005,0.0175620942665,0.834968452562,-252.635901742,11.5290426583,0.00160668295247
-0.835590475398,0.835590475398,-12.4250038512,0.517221490371,66.5067541385,118,-93.6111161365,63.6284025604,-0.835583970154,-149.964361321,19.5693170778,-127.464189778,-21.900221349,0.831053763946,-207.545034617,0.0178385050993,0.835583970154,-283.216622431,11.5564764512,0.00163229480539
-0.838208330159,0.838208330159,-40.6811428989,0.492189795784,47.0752671167,119,-108.834479545,53.6530909066,-0.838202713826,-168.158994922,19.6990536495,-152.973427896,-70.4493225324,0.833654924919,-234.296627459,0.0179257893991,0.838202713826,-254.909015061,11.5885068871,0.00165535795761
-0.839796083295,0.839796083295,-40.2868793604,0.498725669899,67.2249643069,120,-110.708532721,44.4045861839,-0.83974335135,-165.647936642,19.8146958703,-162.373383264,-28.6876030392,0.835339143102,-227.415270559,0.0181117177279,0.83974335135,-280.521472126,11.6312870276,0.00165274451369
-0.841684723557,0.841684723557,-44.4544755477,0.604467235147,30.1390258403,121,-118.608934192,44.6787084131,-0.841636699804,-168.404494448,19.9060242031,-179.259562478,-119.782197236,0.837744265859,-218.273174945,0.0180936245793,0.841636699804,-281.695166867,11.6706909004,0.00162987779608
-0.842300762638,0.842300762638,-3.32191218783,0.626649801679,44.2305575303,122,-110.066236521,54.4568687857,-0.842378229103,-175.528632925,20.0275233574,-159.164614683,-58.7848786671,0.838581192618,-210.352599567,0.0180759024797,0.842378229103,-277.862353943,11.7032127894,0.00167022841912
-0.845743833244,0.845743833244,-41.8471357743,0.65294827465,29.2469649516,123,-110.504583316,41.9782494306,-0.845692119309,-178.195760228,20.1435112621,-161.655233038,-129.071526825,0.841576773181,-237.970904389,0.018290583804,0.845692119309,-272.779797326,11.7271728965,0.00174535770245
-0.845355248045,0.845355248045,-28.2448878685,0.625326552455,26.5602846136,124,-92.8898454285,55.9217686487,-0.845284296205,-177.03413035,20.2740990409,-126.758139421,-132.081377647,0.841960378937,-207.832516863,0.0186039746726,0.845284296205,-256.492793139,11.7619511239,0.00181926995742
-0.848607540196,0.848607540196,-25.433495883,0.592922301036,55.3247567861,125,-89.5115495085,51.461664368,-0.848596190792,-180.84332161,20.3842287551,-117.712583172,-55.3536344715,0.845447879372,-262.604232124,0.0184890862821,0.848596190792,-266.35195751,11.8008565325,0.0017515005267
-0.852130858615,0.852130858615,-39.7438333377,0.604714826185,49.7260053936,126,-106.360125019,54.8999026392,-0.852096056088,-165.411294764,20.4895905162,-149.827210975,-56.7703302157,0.849210206959,-204.344303969,0.0187557538417,0.852096056088,-283.576375776,11.8370832049,0.00183264484793
-0.856664176017,0.856664176017,-16.4540115456,0.632403529356,50.8280630047,127,-92.8312156826,59.964595292,-0.856683702204,-160.476959614,20.5530468251,-128.835358227,-94.4663730862,0.853480708031,-241.55870779,0.0176486971049,0.856683702204,-227.504741542,11.8637469915,0.00159829283997
-0.859824120946,0.859824120946,-27.003863161,0.625302254301,53.76066033,128,-114.697451799,53.1583999372,-0.859783585708,-166.665036177,20.6687714872,-168.812083775,-47.2420778888,0.856379943991,-215.960664892,0.0183681030417,0.859783585708,-274.523066942,11.8960928311,0.00167329140381
-0.861154078563,0.861154078563,-59.4119806799,0.648522081671,47.39652033,129,-119.084592339,47.6779647842,-0.861175397989,-147.735867197,20.7993879193,-178.472749519,-91.5100554671,0.857842857127,-219.966592508,0.0191535402107,0.861175397989,-284.733099375,11.9224268398,0.00191506531567
-0.860904142387,0.860904142387,-55.2951689159,0.671332947512,65.5599901879,130,-116.832872969,42.906960312,-0.860870468841,-179.658175238,20.8985823196,-171.433074648,-62.8334154805,0.85700214704,-281.499812981,0.0183929535599,0.860870468841,-252.43442432,11.9571520036,0.00168286372159
-0.864337989534,0.864337989534,-2.99598427998,0.712421251001,47.7535851647,131,-118.185384526,52.2097456488,-0.864353963403,-147.225493287,21.001526259,-177.21730085,-59.8189150206,0.860554160884,-204.564248783,0.0195486877162,0.864353963403,-268.288526124,11.9901736057,0.0019211551362
-0.864870008637,0.864870008637,-21.6551484497,0.602049705043,55.786771239,132,-88.2748568049,61.5775317348,-0.864851705681,-187.388011375,21.0784965588,-122.80147758,-58.4235342386,0.861668054299,-274.93448481,0.0196555438303,0.864851705681,-280.333572045,12.0093426303,0.00200601313976
-0.871326118184,0.871326118184,-17.2079855558,0.672680503514,32.4564599931,133,-111.482349726,54.659859314,-0.871304386387,-178.939503917,21.2049248036,-163.7569927,-115.142451974,0.867697610865,-223.343700877,0.018637750199,0.871304386387,-279.805337347,12.0306648751,0.00166401019442
-0.872654885222,0.872654885222,-8.23489866627,0.659153151089,66.7124789563,134,-99.8577459713,62.8174240015,-0.872684003939,-155.033563795,21.3288411926,-141.214690207,-28.7697920943,0.868794372175,-256.811117508,0.019179141733,0.872684003939,-251.107001468,12.0618452202,0.00176247515613
-0.873070990587,0.873070990587,-4.38685618138,0.591159192886,54.0873909428,135,-100.243963827,62.2673780576,-0.873077765101,-162.673447801,21.452228721,-140.371385472,-73.9060463496,0.869189028156,-270.779865486,0.0195047616356,0.873077765101,-271.003596807,12.0874414265,0.00179695427807
-0.871085074186,0.871085074186,-1.73630003835,0.650553238296,54.8467774501,136,-91.352301175,65.4489044639,-0.871098470885,-125.934378025,21.5701083083,-123.31423811,-34.1991656367,0.867262035823,-228.40000516,0.0193439098638,0.871098470885,-267.304902414,12.1232969633,0.00194723659884
-0.871852235878,0.871852235878,-55.5335226017,0.618669973895,56.5524134192,137,-108.907339503,49.6077201708,-0.871843872684,-161.989235228,21.6773053496,-158.065696779,-17.6483554014,0.868007554882,-223.472663022,0.0202805470186,0.871843872684,-259.854162719,12.1531416778,0.00205633381679
-0.873456842306,0.873456842306,-7.92000265025,0.523433013607,32.6924666803,138,-101.041470364,63.9833343316,-0.873379612714,-171.01472539,21.7705273036,-139.437993343,-99.2879401038,0.869487866713,-205.226956737,0.0192756295714,0.873379612714,-280.82108507,12.1639446585,0.00177294777051
-0.872287824364,0.872287824364,-40.4993122162,0.570300624871,58.5875075505,139,-113.702938927,55.6514650669,-0.872251053763,-163.586707084,21.8910611235,-166.745778981,-67.5007906908,0.868561499651,-258.14515896,0.0190876080238,0.872251053763,-294.915957037,12.190730439,0.00179790355287
-0.875449322721,0.875449322721,-15.8236708717,0.618196957688,45.7201221566,140,-110.192801742,53.6390642186,-0.875442771566,-154.279088418,21.9994648338,-161.509422085,-92.7098940557,0.871750761268,-210.113096635,0.0189521113103,0.875442771566,-286.544730573,12.2211863515,0.00169288780568
-0.876580770475,0.876580770475,-29.4536734763,0.581293219555,25.0032706568,141,-108.114770946,61.675607317,-0.876538684847,-184.93482881,22.1220507236,-159.403806009,-130.640098888,0.873198305451,-215.35502276,0.0194127554364,0.876538684847,-290.266234672,12.2452295195,0.00188772045322
-0.87944852524,0.87944852524,-13.1693778563,0.548666974983,72.1482475903,142,-91.0457931153,69.0332340645,-0.879418971201,-138.66775603,22.2351831992,-122.239364951,-29.124721022,0.875550391184,-226.838490494,0.0195666717665,0.879418971201,-292.2918299,12.2699191741,0.00186520655423
-0.880773727765,0.880773727765,-2.38061303936,0.636698058752,59.6204336395,143,-114.298980818,55.9874275031,-0.880713418532,-130.285790273,22.3101535392,-170.180154924,-26.8648761468,0.877299925805,-213.493183872,0.0201637165003,0.880713418532,-275.265241278,12.2937822211,0.00207744394723
-0.88725640374,0.88725640374,-5.77056659186,0.580040115639,58.0802993777,144,-93.1662777153,64.2264193036,-0.887227034386,-173.031736489,22.4206242524,-128.591961182,-15.2286962707,0.883524837238,-230.736832603,0.0189731992108,0.887227034386,-270.925479613,12.3151684775,0.00174477913139
-0.883512419201,0.883512419201,-14.4692219879,0.588051595322,51.0929374061,145,-101.414361294,60.4087474077,-0.883479631765,-188.094108426,22.5334522422,-138.522376766,-50.9687920751,0.879843576227,-231.481001428,0.0199822737019,0.883479631765,-271.047460566,12.3435128156,0.0020294210128
-0.884953459303,0.884953459303,-24.6928031553,0.571169698981,57.8252964679,146,-107.348649688,54.8245068164,-0.884935196061,-156.379949603,22.6277493676,-151.384374233,-39.6500599782,0.881704390726,-216.871926926,0.0202556009282,0.884935196061,-247.47604766,12.3525869676,0.00207154288814
-0.887193158077,0.887193158077,-32.0693088164,0.594336698563,66.2049681755,147,-112.496374339,48.0396516423,-0.887165543766,-166.390091174,22.7678212643,-165.820421409,-51.5015640314,0.883960695205,-277.865404869,0.020274614793,0.887165543766,-275.239304317,12.3704899672,0.00200011870969
-0.8890459028,0.8890459028,-15.4496842129,0.632234058954,66.3701394898,148,-102.318952113,67.5416415343,-0.888949453936,-154.670389404,22.8497076961,-144.206556053,-46.0852433773,0.885317556606,-237.789268099,0.0202345977613,0.888949453936,-263.175840984,12.3918625642,0.00193832289792
-0.889769787764,0.889769787764,-4.16691835375,0.591200371552,72.1286722311,149,-114.265181725,51.7490128676,-0.88972281444,-143.96447595,22.9766812322,-167.753229677,-15.924818426,0.886793627157,-259.136856326,0.020038427809,0.88972281444,-287.782842062,12.4043885316,0.00190363123158
-0.893330333669,0.893330333669,-7.51592541765,0.552169227868,54.553688934,150,-97.8850021075,67.4571141294,-0.893343876971,-172.856687786,23.0892751946,-132.051862269,-34.5430813359,0.890306605054,-238.264343987,0.0202583053279,0.893343876971,-299.014541619,12.4208723096,0.00198093605019
-0.894570458144,0.894570458144,-17.5021607956,0.653095610188,60.8152571461,151,-104.349736836,63.2217980023,-0.894506649622,-147.070003276,23.2086975579,-151.373342439,-54.4225416716,0.891047716933,-245.621508071,0.0203467644151,0.894506649622,-254.547810069,12.4611271852,0.00197116314544
-0.895385128654,0.895385128654,-6.06600792206,0.639681847969,53.4033124263,152,-98.8172481818,65.4979691778,-0.895323041712,-152.435951024,23.3073454626,-140.953036695,-76.3209737002,0.891549629234,-241.745873978,0.0210662995411,0.895323041712,-284.760505842,12.4843434118,0.00216429272054
-0.897627605679,0.897627605679,-26.1360052287,0.594391461817,61.5499186862,153,-99.7396148413,65.7183935462,-0.897616944275,-173.546560752,23.4083700816,-138.883245925,-53.3111466204,0.893897212544,-255.053231545,0.0206137554614,0.897616944275,-290.217558663,12.4952703764,0.00205838152804
-0.894925301907,0.894925301907,-5.94089917386,0.611393781126,55.380587149,154,-96.0490665887,67.8132727191,-0.894844368441,-172.01845819,23.5049031164,-132.770995462,-21.4355638223,0.891190720294,-219.619095205,0.0215559814099,0.894844368441,-285.777519277,12.5289082347,0.00228076494114
-0.900132812333,0.900132812333,-17.0398630913,0.670715498272,80.1641770118,155,-95.795484332,69.729024633,-0.900090835813,-130.170189753,23.6072623985,-129.537637513,-32.8518203357,0.896629229869,-259.590937925,0.0210507225427,0.900090835813,-290.124668807,12.5358117145,0.00216246697295
-0.901857697802,0.901857697802,-11.2749912749,0.69644804434,54.005204477,156,-96.7381647785,64.6135435442,-0.901828250433,-158.790050902,23.7041910809,-132.370095186,-24.3545033435,0.897776690674,-222.67336497,0.0210560828677,0.901828250433,-287.487781118,12.5489419005,0.00203630408522
-0.900840537008,0.900840537008,-15.2841515401,0.664208413065,53.1738045202,157,-98.397918749,65.6835306795,-0.900821400148,-183.042546113,23.8016667192,-133.945144762,-66.2243525483,0.896820754631,-259.422024684,0.0219279032137,0.900821400148,-281.846290808,12.5598704018,0.00229529997469
-0.901494530085,0.901494530085,-20.4180169216,0.686943055832,52.2316204224,158,-107.270392544,63.8361237573,-0.901470523025,-129.706225841,23.9069103935,-151.362795376,-38.9939714653,0.897395401977,-218.525928814,0.0208117968425,0.901470523025,-286.896783826,12.5801439373,0.00207652075141
-0.901278161961,0.901278161961,-22.9854212561,0.646092544638,57.4586480811,159,-99.0184675236,66.275128119,-0.90126696721,-157.809476315,24.03751215,-139.286746995,-46.9972654128,0.89741400675,-221.38110349,0.0222514097677,0.90126696721,-291.112375141,12.5816737426,0.00226431867564
-0.902793977171,0.902793977171,-16.6918470362,0.615532366709,46.4689383711,160,-89.6368975206,69.0557688261,-0.902812248999,-168.860867304,24.1440614398,-122.224085196,-82.9247671435,0.89896315127,-219.853740725,0.0214523438574,0.902812248999,-283.137623263,12.5881134331,0.00220005622869
-0.905564217248,0.905564217248,-5.76965545631,0.662775098891,60.2166775477,161,-92.4708360382,62.9331251097,-0.905549169556,-118.147156645,24.2251150331,-124.68928939,-16.1002958833,0.901490195427,-228.333398468,0.0215843206252,0.905549169556,-252.482866678,12.6120490805,0.00229331246286
-0.905641292813,0.905641292813,-12.892374352,0.669428174884,43.8728920425,162,-97.3870906649,66.3762150155,-0.905720418273,-178.748301627,24.3496133569,-135.524750674,-70.2330352463,0.901312890993,-208.693107219,0.022790454252,0.905720418273,-273.101867137,12.6322259731,0.00243638051464
-0.902340810908,0.902340810908,-16.5153088826,0.71224981683,67.7716376748,163,-101.500622212,66.8921654148,-0.9022917858,-153.179121952,24.4592679224,-142.78005323,-13.799946249,0.897900635255,-237.498097213,0.0220200345418,0.9022917858,-286.326257244,12.6432380676,0.00225883104175
-0.903434012015,0.903434012015,-7.43202263331,0.666873986294,59.9509925196,164,-99.9261083561,65.3009978561,-0.90348686055,-129.634064275,24.5632743929,-136.92785261,-34.015684775,0.898983085126,-220.549276094,0.0224691299094,0.90348686055,-282.355325884,12.6528743293,0.00226793669675
-0.903355084012,0.903355084012,-9.65819558743,0.688998812754,52.7939083765,165,-95.6849635748,67.7867876855,-0.903323512383,-145.464701631,24.6402742183,-130.571564896,-66.0195797369,0.898092718881,-229.949667934,0.0223657906367,0.903323512383,-283.85979652,12.6690496526,0.00229580993094
-0.902060680491,0.902060680491,-2.81499481199,0.683536120645,65.7751436017,166,-96.1619010937,62.4839761528,-0.902050335782,-179.476112339,24.7635860451,-133.004876866,-44.7477664681,0.897298915335,-288.915961159,0.0230380847859,0.902050335782,-274.860200231,12.682943076,0.00252362215355
-0.89972708304,0.89972708304,-28.5906874838,0.715902433892,64.5665292142,167,-104.212303287,60.1085029586,-0.89978068712,-144.490127748,24.8876819078,-146.02360522,-44.3633773482,0.89503847877,-242.31416325,0.0224821668837,0.89978068712,-283.926403945,12.7020690571,0.00236209933961
-0.90477209687,0.90477209687,-15.7082506924,0.698602644139,55.6941283285,168,-101.980459753,61.8452437217,-0.904745205292,-144.822579241,24.9899605818,-142.995741885,-50.325564672,0.899588730043,-206.253815963,0.0219274753874,0.904745205292,-280.039433138,12.7290381976,0.00225296635467
-0.897837590749,0.897837590749,-3.96328021086,0.687041199254,48.2244747196,169,-96.2650780619,66.8111543876,-0.897845551003,-158.763716391,25.1109591587,-134.998114344,-67.5319165429,0.892896892925,-208.495578813,0.0226113982281,0.897845551003,-257.924775022,12.7520760432,0.00245788253263
-0.899355592311,0.899355592311,-5.48249385969,0.693958027744,70.3704236611,170,-87.7730778688,62.5796454681,-0.899339123933,-133.185220312,25.213572745,-116.037274757,-34.3013384604,0.894038791291,-261.486998508,0.0221669603576,0.899339123933,-275.340065869,12.7744812429,0.00217172057673
-0.895708185349,0.895708185349,-25.2173549137,0.708448953251,71.641955669,171,-91.7654855141,63.8434785273,-0.895712346886,-147.16204031,25.2946717684,-123.175802514,-28.0287833706,0.89054549897,-275.640030559,0.0228376302754,0.895712346886,-280.031051056,12.7903942732,0.00232495012493
-0.896816110446,0.896816110446,-27.6845568936,0.688102138468,42.5052571916,172,-105.340906618,63.7155291691,-0.896845627637,-187.441819436,25.3485815782,-151.096864312,-112.018585913,0.891774707485,-268.115812859,0.0225543440598,0.896845627637,-285.374060443,12.8135815806,0.00248295921237
-0.896901663763,0.896901663763,-22.1308616967,0.694583843406,46.9867391281,173,-94.7782533934,63.4012842434,-0.896898006616,-174.139532325,25.4660843702,-131.508396435,-70.2431029585,0.891730574627,-218.689992277,0.0213769560318,0.896898006616,-277.254643278,12.8323445843,0.00198908729663
-0.893801542636,0.893801542636,-14.5836065224,0.697996722198,49.8747403826,174,-98.9071710468,64.6509618832,-0.893824150911,-152.532115924,25.565562637,-134.344011721,-81.229629344,0.888785506191,-212.718694182,0.0220310626184,0.893824150911,-262.577082905,12.8413930292,0.00228302365325
-0.895345488424,0.895345488424,-4.02442430652,0.706720784029,58.4966878266,175,-92.1707577514,60.78140242,-0.895312834587,-177.44928625,25.6745575985,-125.050173594,-90.8186228518,0.889631972754,-273.402582159,0.0227646810202,0.895312834587,-254.463724502,12.8521834534,0.0024837360524
-0.894976963986,0.894976963986,-17.758315905,0.683877847943,45.8411656012,176,-96.2011314722,62.5691982209,-0.895030831158,-185.362788413,25.7692930404,-130.317229241,-49.5935849229,0.889706362201,-228.601012559,0.0226008145641,0.895030831158,-257.527360268,12.8579447684,0.0023965086429
-0.895698892896,0.895698892896,-39.6202127835,0.718689925633,56.3736748884,177,-102.823606943,59.403715893,-0.895722867495,-139.275190565,25.8966955979,-143.132512821,-53.2753254429,0.890491373931,-219.956237101,0.0222790254547,0.895722867495,-262.136577787,12.8809171433,0.00232513339068
-0.891349006527,0.891349006527,-8.64472760456,0.701668977626,23.702711718,178,-91.9353105,60.0926795882,-0.891330232242,-186.604337851,26.0092074887,-122.34064471,-141.541533861,0.885633337487,-221.235270268,0.0228523847444,0.891330232242,-284.773205393,12.9083470318,0.00256986885831
-0.891247690439,0.891247690439,-14.8902046262,0.695685995262,53.3229092502,179,-98.9031114027,60.7454580492,-0.891268617588,-138.906273657,26.1425445554,-134.747876401,-45.9090066692,0.885940674189,-203.872538335,0.02291766958,0.891268617588,-262.303015606,12.9299577684,0.00247350714434
-0.891065398071,0.891065398071,-16.0739032263,0.699635079772,59.0410807131,180,-84.9568349339,55.1721960098,-0.891092388497,-136.424891058,26.2449573738,-109.355665827,-60.3147275296,0.885316238543,-279.84765793,0.0220337975927,0.891092388497,-287.845786944,12.9427308079,0.00215865540337
-0.891330429452,0.891330429452,-21.0875371093,0.651096942437,72.4312651648,181,-100.706838412,60.1608315444,-0.891315523507,-145.29208827,26.3476666482,-136.869340245,-23.158472497,0.885826973841,-228.399075575,0.021394153936,0.891315523507,-263.337587948,12.9507502522,0.00200387187301
-0.890692258053,0.890692258053,-7.09452523086,0.668767443418,66.7400674373,182,-82.8656681844,56.7968691596,-0.890688398565,-149.913783789,26.4772096993,-106.061733791,-50.2013710515,0.885023251096,-280.160578678,0.0225848866052,0.890688398565,-262.811531581,12.9636513437,0.00237950079586
-0.8871998757,0.8871998757,-26.9848531103,0.697228401045,66.1034784581,183,-98.6336218737,58.5233794804,-0.887187076674,-140.443633413,26.5728054701,-135.311109948,-32.3241299721,0.881959793477,-227.022005419,0.0222265733638,0.887187076674,-277.14019955,12.9635823464,0.0022800490603
-0.891183550575,0.891183550575,-6.20985010094,0.648113834485,58.4834933851,184,-92.8651933954,67.5200201156,-0.891184745914,-192.794333096,26.6918796365,-126.329464281,-84.7043843237,0.886205447461,-284.841131543,0.0222048089418,0.891184745914,-278.819643516,12.9830653256,0.00224307887126
-0.885737463637,0.885737463637,-9.04615484992,0.687285248482,65.5006993504,185,-99.369812786,68.861510529,-0.88574692902,-165.582500992,26.8274930321,-137.015853866,-47.7360376964,0.880885631333,-234.482922798,0.023096836036,0.88574692902,-284.714887683,12.9882379893,0.00253430677703
-0.887732242853,0.887732242853,-8.02884568994,0.678756633952,57.1963312305,186,-100.973068158,63.5671506252,-0.887713475504,-167.268477941,26.9617672755,-139.43411339,-56.7062446949,0.883180197551,-240.262111079,0.0226589884749,0.887713475504,-270.842389204,13.0016248458,0.00241664963151
-0.887299544195,0.887299544195,-10.0880388039,0.63503982503,49.1489999193,187,-88.5856597958,58.8466811373,-0.887308637637,-154.376045818,27.0615661443,-114.464543341,-69.2587364746,0.88324227699,-232.374773538,0.0222213440471,0.887308637637,-280.520524894,13.0218295026,0.00232232059417
-0.886973632371,0.886973632371,-16.1434393143,0.643920730299,70.2995507153,188,-91.1090758108,58.5208539144,-0.886894120827,-114.185515251,27.2236236435,-117.941294726,-8.95828424765,0.882065378053,-245.354334544,0.0238385006584,0.886894120827,-285.420298849,13.0341121284,0.00269265980715
-0.88578956648,0.88578956648,-9.83848530145,0.68811484018,55.9015207277,189,-94.6765239546,58.1273709148,-0.885793603955,-154.871770051,27.3729040229,-130.239008161,-47.85593386,0.880932825571,-216.257850969,0.0228054043982,0.885793603955,-238.643616223,13.0622787639,0.00245820133701
-0.887048242861,0.887048242861,-8.06933684265,0.666210555543,63.0418481299,190,-90.2052188799,68.3801166744,-0.887044897676,-148.001092322,27.5029437477,-120.485053062,-41.1124983428,0.881944892441,-232.359787355,0.0235289348772,0.887044897676,-279.577556747,13.0739720764,0.00252666424957
-0.881591302362,0.881591302362,-5.15442729649,0.734977706961,51.8974337624,191,-95.4993630022,58.58627238,-0.881566005963,-136.838383618,27.6307304507,-127.406664957,-62.9980455496,0.876341460567,-216.162170912,0.0239432366734,0.881566005963,-267.979037071,13.097157981,0.00272770738261
-0.883357389645,0.883357389645,-4.80097125484,0.678742586227,50.9288445396,192,-89.1945054535,53.6388109724,-0.883344172639,-155.802848122,27.734451839,-114.62137855,-59.911918375,0.878029464426,-219.648874275,0.0235126190266,0.883344172639,-270.760610427,13.0951138431,0.00262025909164
-0.880506436616,0.880506436616,-1.96250239322,0.628901093642,58.1696136092,193,-82.1208551159,56.8745850124,-0.880494104805,-164.749643826,27.8138692822,-104.419592296,-62.7184447732,0.875121987772,-230.293715664,0.0227705734585,0.880494104805,-284.186876193,13.1031669268,0.0024275923232
-0.880553533783,0.880553533783,-13.8534519881,0.628686375762,71.3996525184,194,-89.5726900748,56.3693221136,-0.880504782425,-134.20250498,27.9065026453,-116.925854053,-20.318136328,0.875002667273,-232.800017938,0.0236901701437,0.880504782425,-271.944715452,13.1114479565,0.00250718713921
-0.877510837315,0.877510837315,-7.41606682323,0.632274665055,66.5236075289,195,-88.9266473522,61.3728887109,-0.877508376893,-151.681111163,28.0358832397,-117.403814065,-28.0291056378,0.871558115515,-274.138001259,0.0232484215926,0.877508376893,-286.334588333,13.1216770519,0.00245118740483
-0.879128356968,0.879128356968,-6.46530187393,0.601441033223,64.483206282,196,-93.5706013349,64.4625653622,-0.879109986041,-160.214779391,28.1268902719,-126.867909997,-43.5481624015,0.873774018466,-278.901302009,0.0232722229553,0.879109986041,-287.539335032,13.1396602841,0.00239438774497
-0.875818046097,0.875818046097,-7.40810355225,0.70352553155,36.5341722451,197,-97.3221400468,62.2087378182,-0.875808364202,-157.351925983,28.1973091959,-135.340958785,-91.6837180634,0.869971564138,-213.318978229,0.0242176161281,0.875808364202,-286.675124798,13.1498543407,0.0026646081035
-0.87752874663,0.87752874663,-2.30665052977,0.588936968005,58.6861883181,198,-86.5297553368,61.1845344402,-0.877483449206,-169.809874094,28.3235550134,-111.897972066,-62.1314233515,0.87174603235,-261.365408113,0.0235966036982,0.877483449206,-271.289829639,13.152060006,0.0025222562756
-0.872580222971,0.872580222971,-15.2581739074,0.652172565643,65.8826109783,199,-90.4910513242,62.5364434187,-0.872502912872,-131.369354718,28.3975796253,-118.617852323,-35.685724789,0.866230606678,-233.100060497,0.0241895635709,0.872502912872,-283.592542452,13.1723907602,0.00269696816099
-0.867952699663,0.867952699663,-6.12996562521,0.647672999209,57.5396234082,200,-88.8095326658,59.5517509275,-0.867993989466,-159.784436265,28.4648779745,-116.264669593,-61.2522708044,0.861418583342,-236.663273872,0.0235131094428,0.867993989466,-290.429156211,13.1801516307,0.00248085237931
-0.870274043419,0.870274043419,-3.53846499111,0.659809377767,57.5826081981,201,-98.089696684,65.079634513,-0.87029117333,-141.493988691,28.5564321242,-135.305593891,-12.8304650522,0.863869018556,-201.850416709,0.0235954110331,0.87029117333,-254.39985328,13.1937932068,0.00254109336073
-0.867774663112,0.867774663112,-8.41978518321,0.611599901278,55.0592217322,202,-102.781897169,67.138671929,-0.867727390293,-162.38415777,28.6154322617,-147.250071087,-58.1169320333,0.861632864187,-221.111428154,0.0239535747391,0.867727390293,-285.474480685,13.2007921492,0.00272644548045
