LossAfter,ExplainedVariance,AverageDiscountedReturn,MaxReturn,LossBefore,StdReturn,Iteration,AveragePolicyStd,Entropy,MinReturn,dLoss,AbsLearnSignal,AverageReturn,MeanKL,Perplexity,NumTrajs,MeanKLBefore
-0.0190940506416,0.92172032407,-13.5041903323,-23.3524113727,2.08802152614e-18,62.2880583217,249,0.750552123497,1.13199235458,-253.746912514,0.0190940506416,0.770613140126,-136.432785915,0.00971338735222,3.10183029368,56,0.0
-3.96213421428e-18,0.922382406934,-12.6499607931,-6.09183707132,-3.96213421428e-18,69.2392343013,250,0.753144712966,1.13544064545,-306.023016844,0.0,0.738072362133,-130.157653797,0.0,3.11254476947,56,0.0
4.86673106685e-17,0.920391495581,-12.7407201682,-18.6737908259,4.86673106685e-17,66.4646104956,251,0.753144712966,1.13544064545,-265.493540533,0.0,0.763217494212,-132.439553315,0.0,3.11254476947,54,0.0
-1.01989703704e-17,0.918546696737,-13.3408390498,-5.92989225813,-1.01989703704e-17,55.398732351,252,0.753144712966,1.13544064545,-236.946429129,0.0,0.735161990152,-152.192949708,0.0,3.11254476947,52,0.0
-0.0187372617474,0.928723880458,-12.7800021115,-25.8307680996,2.3892262524e-17,69.0781157337,253,0.753144712966,1.13544064545,-286.687197798,0.0187372617474,0.740800610292,-137.730066855,0.00980540458547,3.11254476947,53,0.0
-0.0152877398908,0.920560740843,-13.1485907427,-12.0783212142,3.089221987e-18,65.7521390508,254,0.752114520624,1.13407185464,-292.647343069,0.0152877398908,0.761919968765,-130.715500165,0.00953491108846,3.10828726127,61,0.0
-0.0170622120983,0.921672635005,-13.8444392922,-32.673064494,2.90492386961e-17,60.6053788428,255,0.756320936419,1.13964905939,-230.039924232,0.0170622120983,0.747032259702,-141.963445572,0.0082889081552,3.12567124772,54,0.0
4.96213378318e-17,0.925943966036,-13.0901267636,-15.3619016466,4.96213378318e-17,71.2902884211,256,0.756327402284,1.13965760846,-306.754477865,0.0,0.735756978298,-134.20810868,0.0,3.1256979694,56,0.0
-0.019942904142,0.919319041677,-12.7617502104,-10.994691768,3.28549353773e-17,65.1677177701,257,0.756327402284,1.13965760846,-246.450728668,0.019942904142,0.756882391899,-135.671492157,0.00817958727841,3.1256979694,56,0.0
-0.0170629252672,0.92188083822,-13.6769347477,-10.5082654092,2.78315048202e-17,60.9202704181,258,0.755871537312,1.13905469177,-294.626514439,0.0170629252672,0.741542742883,-152.674064424,0.00918783063425,3.12381400194,53,0.0
-7.12072167029e-17,0.914591027993,-13.5857262998,-21.790910184,-7.12072167029e-17,63.9376642521,259,0.759085381028,1.14329751676,-252.440240875,0.0,0.744437383206,-144.816843299,0.0,3.13709595463,52,0.0
-1.386046223e-17,0.92267591013,-12.8550313339,-16.4371401872,-1.386046223e-17,66.9157767792,260,0.759085381028,1.14329751676,-235.869662944,0.0,0.769280129562,-129.54475145,0.0,3.13709595463,58,0.0
-2.09693545319e-17,0.923287409121,-12.2386110549,-15.3541881141,-2.09693545319e-17,69.8866506619,261,0.759085381028,1.14329751676,-235.144854351,0.0,0.72892661221,-128.041450055,0.0,3.13709595463,58,0.0
-1.17787897318e-16,0.920942287235,-13.2972731985,-27.1954340411,-1.17787897318e-16,63.7149757846,262,0.759085381028,1.14329751676,-237.664488399,0.0,0.721797673261,-136.601253896,0.0,3.13709595463,55,0.0
4.89521175089e-18,0.924570357869,-13.1642879965,-11.9165355629,4.89521175089e-18,72.5358115382,263,0.759085381028,1.14329751676,-309.620891192,0.0,0.754124999275,-150.716266063,0.0,3.13709595463,53,0.0
-0.0155469422765,0.924001911334,-12.0226604027,-6.48107396696,-4.49571792688e-17,72.7241622552,264,0.759085381028,1.14329751676,-285.792089615,0.0155469422765,0.731599586369,-131.581358285,0.00982602415767,3.13709595463,55,0.0
-0.0215108350496,0.92211384364,-13.1673692547,-18.3232657248,-8.14309142478e-17,64.064070451,265,0.752204513554,1.13419150071,-278.486806061,0.0215108350496,0.727725752669,-136.755574416,0.00965175099752,3.10865917788,56,0.0
-6.15569201772e-17,0.930633585643,-12.8974114724,-6.12624691425,-6.15569201772e-17,70.8621398827,266,0.744849120742,1.1243649296,-267.435607197,0.0,0.747566795372,-141.157113567,0.0,3.07826131538,54,0.0
9.30889835691e-18,0.931052188035,-13.1152003875,-5.86363108834,9.30889835691e-18,73.2377093338,267,0.744849120742,1.1243649296,-301.538863718,0.0,0.740554400058,-134.059072349,0.0,3.07826131538,58,0.0
1.6584335982e-16,0.92147308694,-13.3252295987,-15.5697759469,1.6584335982e-16,63.3839936026,268,0.744849120742,1.1243649296,-260.545600174,0.0,0.742468786915,-146.187123757,0.0,3.07826131538,54,0.0
5.6915451188e-17,0.925140926594,-12.9651246878,-5.29830250478,5.6915451188e-17,69.8013940389,269,0.744849120742,1.1243649296,-276.719782452,0.0,0.729853318254,-134.178660938,0.0,3.07826131538,57,0.0
-3.1827688309e-17,0.929375829305,-13.1914306621,-11.0212449503,-3.1827688309e-17,67.763900651,270,0.744849120742,1.1243649296,-280.510240649,0.0,0.744153809512,-135.705499773,0.0,3.07826131538,55,0.0
-3.86548678059e-18,0.921899457842,-13.5523675193,-5.15787063033,-3.86548678059e-18,64.9983185223,271,0.744849120742,1.1243649296,-276.502747871,0.0,0.743499662356,-140.734263023,0.0,3.07826131538,55,0.0
-6.64472633192e-19,0.926466653146,-13.6063665403,-19.8670089123,-6.64472633192e-19,66.3333244099,272,0.744849120742,1.1243649296,-275.27075711,0.0,0.75571006478,-135.593780439,0.0,3.07826131538,59,0.0
-1.92065046652e-17,0.923560754044,-13.5964511178,-15.1956625914,-1.92065046652e-17,64.1204019981,273,0.744849120742,1.1243649296,-279.808569231,0.0,0.735462903487,-147.924006699,0.0,3.07826131538,54,0.0
7.44745879873e-17,0.916945066568,-13.121140716,-26.638157639,7.44745879873e-17,64.351537818,274,0.744849120742,1.1243649296,-240.019375282,0.0,0.76379902447,-141.177949446,0.0,3.07826131538,52,0.0
-5.20671276815e-17,0.929104684379,-12.7543558017,-6.16194888601,-5.20671276815e-17,68.8340478481,275,0.744849120742,1.1243649296,-302.528640314,0.0,0.727650054473,-135.484029602,0.0,3.07826131538,59,0.0
3.23712174217e-17,0.916567856375,-13.1145158228,-21.6278329542,3.23712174217e-17,63.3213602516,276,0.744849120742,1.1243649296,-265.757649902,0.0,0.704889852673,-137.208779866,0.0,3.07826131538,56,0.0
-6.8766107501e-17,0.925732791886,-12.8143683181,-14.6475755206,-6.8766107501e-17,66.4243814779,277,0.744849120742,1.1243649296,-242.603524952,0.0,0.747290920327,-139.951957965,0.0,3.07826131538,55,0.0
3.64356771351e-17,0.926744343949,-12.7873332427,-14.7817289773,3.64356771351e-17,66.0485163504,278,0.744849120742,1.1243649296,-224.153111511,0.0,0.718659006091,-135.905913075,0.0,3.07826131538,56,0.0
-0.0203726830517,0.914637896875,-13.5687725202,-10.6938440854,4.59822909401e-17,61.2096016835,279,0.744849120742,1.1243649296,-222.742659475,0.0203726830517,0.745345709429,-141.573652772,0.0098633092445,3.07826131538,53,0.0
-0.0186454726657,0.918633340746,-12.833865432,-27.2477765132,1.1466962549e-16,59.9742010652,280,0.75309137894,1.13536982783,-216.700232448,0.0186454726657,0.747798242767,-133.071562538,0.00931052862119,3.11232435427,52,0.0
-0.015227037886,0.924978263208,-13.4262715003,-35.7726393042,1.92127593878e-17,60.4229795282,281,0.755996050896,1.13921940671,-258.904815753,0.015227037886,0.736800120655,-147.423134841,0.00793757563471,3.12432858313,53,0.0
3.5590750456e-17,0.926693068886,-12.9688528394,-14.4493679327,3.5590750456e-17,63.7042626333,282,0.756017488122,1.13924776257,-237.479812255,0.0,0.728714313445,-131.918629959,0.0,3.12441717743,57,0.0
-8.74365465423e-17,0.925903736325,-12.498102238,-4.72123408358,-8.74365465423e-17,71.5835091493,283,0.756017488122,1.13924776257,-310.738358442,0.0,0.740228649052,-144.198568616,0.0,3.12441717743,51,0.0
-5.41704330142e-18,0.921351563778,-13.4819762594,-27.3642405578,-5.41704330142e-18,64.944965551,284,0.756017488122,1.13924776257,-275.046392248,0.0,0.726464231538,-141.819782714,0.0,3.12441717743,55,0.0
6.10431903574e-18,0.91857252536,-13.2651899894,-23.9090295899,6.10431903574e-18,64.5441359388,285,0.756017488122,1.13924776257,-266.663401468,0.0,0.774360933234,-149.923155204,0.0,3.12441717743,53,0.0
-0.0180051854015,0.914920420095,-13.370204512,-6.31721918657,-1.10223184376e-18,55.7027582359,286,0.756017488122,1.13924776257,-255.892264431,0.0180051854015,0.697610692721,-145.155068811,0.00937707464801,3.12441717743,54,0.0
2.05890928365e-17,0.918324655096,-13.8436630055,-47.9959678857,2.05890928365e-17,56.3397305247,287,0.754552686306,1.13730835942,-278.488462293,0.0,0.757179022237,-161.412990265,0.0,3.11836354503,49,0.0
-2.17271222017e-17,0.916079465619,-13.4040305731,-29.4571588521,-2.17271222017e-17,63.9944778878,288,0.754552686306,1.13730835942,-303.542281073,0.0,0.734573793453,-145.671548503,0.0,3.11836354503,56,0.0
1.74325702252e-17,0.922034145746,-12.9274236753,-9.18729254369,1.74325702252e-17,69.7584567254,289,0.754552686306,1.13730835942,-307.448269752,0.0,0.732528991408,-147.866252379,0.0,3.11836354503,52,0.0
-3.04543175993e-17,0.932360803755,-12.9641857278,-17.9345276039,-3.04543175993e-17,64.1791632892,290,0.754552686306,1.13730835942,-260.02528826,0.0,0.759725701937,-136.757354388,0.0,3.11836354503,56,0.0
-0.0158482274622,0.932841686558,-13.0234530065,-11.1382754173,7.70414986109e-18,75.6161108802,291,0.754552686306,1.13730835942,-308.798316394,0.0158482274622,0.713857546787,-146.702248234,0.00972739504185,3.11836354503,56,0.0
-5.5745491825e-17,0.937726923615,-13.202420472,-34.0644968042,-5.5745491825e-17,62.0856907599,292,0.748626262056,1.12942313064,-271.188190266,0.0,0.722094542816,-150.611278913,0.0,3.09387122572,52,0.0
-0.0155982634995,0.928229270616,-13.0637355746,-6.80575490662,-9.28570122425e-17,69.7083115881,293,0.748626262056,1.12942313064,-280.084063987,0.0155982634995,0.691399120981,-136.055492288,0.0084412120344,3.09387122572,59,0.0
4.8980427557e-17,0.929330593922,-13.5428055199,-33.7872407529,4.8980427557e-17,64.237287863,294,0.762716247762,1.14806932612,-306.114730317,0.0,0.733798439897,-138.241740878,0.0,3.15210135143,57,0.0
6.86916314743e-17,0.92801895284,-12.784946408,-12.3290467027,6.86916314743e-17,64.9337738897,295,0.762716247762,1.14806932612,-218.949171581,0.0,0.724083685825,-129.322109023,0.0,3.15210135143,58,0.0
-0.0138810464389,0.932734953297,-13.2218364441,-14.2319281908,1.1005928373e-17,64.9427041015,296,0.762716247762,1.14806932612,-228.332558406,0.0138810464389,0.75797926152,-132.127798796,0.00913415568486,3.15210135143,57,0.0
-0.0163149294398,0.923126640905,-12.7759549572,-2.40686530698,-1.7909497634e-17,67.503111723,297,0.760771394016,1.14551616487,-276.795533214,0.0163149294398,0.708102529301,-124.324993001,0.00918665073825,3.14406379337,62,0.0
-3.18304179082e-17,0.921876987731,-12.1340612175,-7.84990450423,-3.18304179082e-17,68.8230567095,298,0.756838090521,1.14033260172,-276.009368665,0.0,0.729694565563,-121.296547494,0.0,3.12780850669,58,0.0
4.64590722144e-17,0.9277388089,-13.4120796543,-13.2945411672,4.64590722144e-17,69.7343973534,299,0.756838090521,1.14033260172,-308.49555016,0.0,0.702034924982,-127.695686135,0.0,3.12780850669,63,0.0
-4.02383151604e-17,0.931700330327,-12.6882931464,-4.82487369001,-4.02383151604e-17,64.1728998151,300,0.756838090521,1.14033260172,-245.703007813,0.0,0.764157706985,-130.215122052,0.0,3.12780850669,54,0.0
-8.92796331761e-17,0.925829413494,-13.1884019708,-20.019899302,-8.92796331761e-17,74.6134242042,301,0.756838090521,1.14033260172,-305.029977593,0.0,0.725816811423,-150.963868358,0.0,3.12780850669,52,0.0
1.7648134058e-17,0.924984671963,-12.8739991311,-7.33122089269,1.7648134058e-17,66.3875159992,302,0.756838090521,1.14033260172,-244.497635439,0.0,0.760276471793,-129.852567681,0.0,3.12780850669,56,0.0
3.74513014304e-17,0.928121888995,-12.8192828402,-3.95758381072,3.74513014304e-17,69.9758289824,303,0.756838090521,1.14033260172,-267.770699997,0.0,0.711252646581,-119.703048152,0.0,3.12780850669,64,0.0
1.2813465835e-17,0.926879129975,-12.8926133063,-12.2465104102,1.2813465835e-17,75.90832019,304,0.756838090521,1.14033260172,-312.339480348,0.0,0.766272228703,-140.785887462,0.0,3.12780850669,57,0.0
-2.95694418396e-18,0.93403112697,-13.4753497989,-21.8122318225,-2.95694418396e-18,69.8649484336,305,0.756838090521,1.14033260172,-281.72028015,0.0,0.705966589606,-147.979831184,0.0,3.12780850669,54,0.0
5.04321492961e-17,0.933139490378,-13.2121517044,-6.01322803156,5.04321492961e-17,65.3180139795,306,0.756838090521,1.14033260172,-240.854638768,0.0,0.755231371555,-136.170117205,0.0,3.12780850669,54,0.0
-0.0196180607834,0.934245222829,-12.9451638553,-9.44802305281,-1.60017285867e-17,70.0613399834,307,0.756838090521,1.14033260172,-310.463211531,0.0196180607834,0.749839152679,-132.67536084,0.00932979297922,3.12780850669,58,0.0
-0.014234837961,0.928892032926,-13.3472052182,-8.20038230099,2.64798535066e-18,64.9531393202,308,0.757052073493,1.14061529458,-269.145397731,0.014234837961,0.721831844478,-134.890918424,0.00903652693739,3.12869284083,61,0.0
-2.58771748227e-17,0.923630028505,-12.8795716443,-6.66589162799,-2.58771748227e-17,73.1494788379,309,0.747168363498,1.12747380017,-284.727437299,0.0,0.734590142849,-121.675326081,0.0,3.08784612264,64,0.0
-0.0160426518263,0.935686588956,-13.4766526668,-38.2200080371,-1.4647620115e-17,61.927561017,310,0.747168363498,1.12747380017,-277.033913175,0.0160426518263,0.766388864259,-137.533618542,0.00911691275555,3.08784612264,54,0.0
1.48575971807e-16,0.93447263393,-13.2487481641,-12.8640368932,1.48575971807e-16,69.2606854039,311,0.748109147116,1.12873214016,-307.507548056,0.0,0.740569113627,-141.879773764,0.0,3.09173412859,55,0.0
-9.1465528316e-17,0.928272371019,-13.5382463191,-9.69256162632,-9.1465528316e-17,62.5624766236,312,0.748109147116,1.12873214016,-237.136593796,0.0,0.748243651567,-140.605237604,0.0,3.09173412859,54,0.0
-0.0185984004845,0.931911093734,-13.0046448374,-18.5905866777,5.85874057428e-17,69.3583636961,313,0.748109147116,1.12873214016,-261.870286024,0.0185984004845,0.74831669783,-125.272193191,0.00952051659946,3.09173412859,57,0.0
3.87802453711e-17,0.918489317337,-13.8527021861,-13.9574632816,3.87802453711e-17,64.4355341149,314,0.749510328855,1.13060335266,-278.312611389,0.0,0.75195618231,-139.428562751,0.0,3.0975248363,58,0.0
-1.79318175463e-17,0.931693151414,-13.5867752983,-16.2001909675,-1.79318175463e-17,68.1170695746,315,0.749510328855,1.13060335266,-250.421521175,0.0,0.753774292909,-134.054653186,0.0,3.0975248363,58,0.0
-0.0175804097862,0.924613036919,-12.9277653448,-6.63978383982,2.61936333624e-18,67.5519883939,316,0.749510328855,1.13060335266,-307.669430572,0.0175804097862,0.737094610065,-141.364915673,0.00932882327862,3.0975248363,56,0.0
-3.71977736392e-17,0.926267297156,-12.2557543121,-15.3713919448,-3.71977736392e-17,71.2067929043,317,0.750095199304,1.1313833851,-281.299786122,0.0,0.714078163881,-140.294407458,0.0,3.09994194874,54,0.0
3.75969453804e-17,0.926816551756,-13.147874152,-10.5811176917,3.75969453804e-17,62.6503348986,318,0.750095199304,1.1313833851,-281.989563589,0.0,0.741452534097,-133.510965815,0.0,3.09994194874,60,0.0
2.74455729096e-17,0.926570215469,-13.5968036355,-22.8916178573,2.74455729096e-17,66.6074013108,319,0.750095199304,1.1313833851,-263.210683756,0.0,0.731848586514,-140.869444642,0.0,3.09994194874,55,0.0
-0.016375310787,0.935664751554,-13.1323712125,-5.01100841616,6.76998549562e-18,71.9463376713,320,0.750095199304,1.1313833851,-310.515924289,0.016375310787,0.756561364475,-139.122674588,0.00950145885081,3.09994194874,54,0.0
-3.26616909593e-18,0.941527756545,-13.9020455549,-11.3218208019,-3.26616909593e-18,61.3608676799,321,0.750543842083,1.13198132076,-264.43158365,0.0,0.712068292017,-126.623211608,0.0,3.10179606882,65,0.0
-0.0153390297271,0.923368838748,-12.0105988923,-5.43180128325,-3.45698187308e-17,68.4694419859,322,0.750543842083,1.13198132076,-254.607018234,0.0153390297271,0.714910826846,-129.761447336,0.00920596679182,3.10179606882,56,0.0
-2.97712820999e-16,0.930250061376,-13.5084696366,-12.5873008305,-2.97712820999e-16,59.4271178467,323,0.743089857764,1.12200023075,-274.628485867,0.0,0.713363731528,-129.313212781,0.0,3.07099075411,61,0.0
-5.33081119124e-18,0.934578447811,-12.7469093657,-17.6980388716,-5.33081119124e-18,70.1779208741,324,0.743089857764,1.12200023075,-306.392201327,0.0,0.713397786648,-127.582953376,0.0,3.07099075411,63,0.0
-0.0187115838952,0.922411518166,-13.6180158208,-9.88222760031,1.75096780621e-17,66.8496296329,325,0.743089857764,1.12200023075,-275.792363466,0.0187115838952,0.699878545456,-138.811321107,0.00989486603925,3.07099075411,59,0.0
-0.0156952550477,0.929019574008,-13.3312819788,-12.5746837604,6.17497580604e-17,64.8708859859,326,0.743921123645,1.12311826683,-229.551735119,0.0156952550477,0.748040288993,-130.330004856,0.00985092685624,3.07442615268,58,0.0
-0.0177030287339,0.9384601648,-12.9447777729,-6.40881024089,1.31455686344e-17,73.3031708257,327,0.739789717196,1.11754923409,-288.079690495,0.0177030287339,0.687712288097,-130.659818782,0.00969990359519,3.05735215971,62,0.0
2.74638401594e-17,0.916250607044,-12.9828857006,-18.2720074545,2.74638401594e-17,67.9160003692,328,0.744645528476,1.12409155867,-269.909797499,0.0,0.691627817563,-140.213174194,0.0,3.07741992324,54,0.0
2.7462694695e-17,0.920186472594,-12.7307268506,-3.5304022842,2.7462694695e-17,64.9846696987,329,0.744645528476,1.12409155867,-235.401428784,0.0,0.715727904433,-123.782792653,0.0,3.07741992324,60,0.0
-0.0168756960439,0.930610453625,-12.999921502,-27.6068332661,8.53805848757e-17,71.9190777901,330,0.744645528476,1.12409155867,-291.155141449,0.0168756960439,0.707656076489,-145.222432441,0.00808261721137,3.07741992324,54,0.0
-0.0183821081005,0.923481872081,-12.9771578417,-4.63073991341,2.0538713642e-16,64.6395050678,331,0.745605137141,1.12537940751,-284.152215219,0.0183821081005,0.738774396913,-137.495718515,0.00972472565509,3.08138572806,57,0.0
-0.0147974040527,0.933336398243,-13.6996875328,-24.4222205485,-8.73474205685e-17,65.9894909741,332,0.740275104767,1.11820513453,-270.714784807,0.0147974040527,0.751291656352,-138.500099364,0.00891856680045,3.05935813615,58,0.0
1.5080121847e-17,0.943983580432,-12.935689426,-5.61134727517,1.5080121847e-17,66.9750296569,333,0.752649984136,1.13478354545,-280.960640591,0.0,0.731064669237,-133.868214108,0.0,3.11050018812,57,0.0
-4.94526540656e-17,0.925523484367,-13.5604664169,-16.7927297186,-4.94526540656e-17,57.5142942426,334,0.752649984136,1.13478354545,-218.617339708,0.0,0.740818873009,-135.679819673,0.0,3.11050018812,57,0.0
-6.57635522067e-17,0.924564585856,-12.5069394615,-13.6785903305,-6.57635522067e-17,66.0951501737,335,0.752649984136,1.13478354545,-244.438620917,0.0,0.737721481221,-134.017193485,0.0,3.11050018812,55,0.0
-0.0188234653822,0.935940909163,-13.0668379492,-11.1433499433,1.91255746338e-17,64.3210139559,336,0.752649984136,1.13478354545,-236.899138214,0.0188234653822,0.7450881356,-124.941105162,0.00922036846491,3.11050018812,61,0.0
1.93891934246e-17,0.941669179682,-13.8362517032,-29.7154910664,1.93891934246e-17,52.9714211679,337,0.750504181062,1.13192847632,-235.991908148,0.0,0.730452019604,-122.384375541,0.0,3.10163216048,61,0.0
-0.0177522005956,0.912205272705,-13.316314792,-5.98519596854,1.9404647122e-19,63.1714534433,338,0.750504181062,1.13192847632,-246.933513907,0.0177522005956,0.727664541768,-139.120186563,0.00993220668359,3.10163216048,53,0.0
8.9731471498e-18,0.930229640462,-13.5295392992,-37.5751791409,8.9731471498e-18,58.1926942315,339,0.745994712768,1.12590176696,-267.97382084,0.0,0.746014974223,-146.756783387,0.0,3.08299573947,56,0.0
1.30229841907e-16,0.935934481067,-13.2063208891,-15.3016035215,1.30229841907e-16,72.6636439642,340,0.745994712768,1.12590176696,-310.206843013,0.0,0.704726423708,-140.99255905,0.0,3.08299573947,56,0.0
2.7124609495e-17,0.926924022403,-12.9140284679,-23.514970562,2.7124609495e-17,64.807217468,341,0.745994712768,1.12590176696,-273.930262042,0.0,0.736959656198,-133.247147818,0.0,3.08299573947,55,0.0
-1.02694938136e-16,0.926652164092,-13.4854691274,-33.1154705075,-1.02694938136e-16,64.027440846,342,0.745994712768,1.12590176696,-244.043636428,0.0,0.724922097474,-146.688077111,0.0,3.08299573947,52,0.0
-6.18781675989e-17,0.927886702802,-13.32429776,-19.8981622622,-6.18781675989e-17,72.0228972839,343,0.745994712768,1.12590176696,-294.238008671,0.0,0.738128969228,-147.945178924,0.0,3.08299573947,53,0.0
-0.0183634552332,0.92138172143,-12.8150284872,-6.36904983818,4.46386788911e-17,67.6053059682,344,0.745994712768,1.12590176696,-308.949745174,0.0183634552332,0.761014237136,-134.118016393,0.00968315757186,3.08299573947,58,0.0
-4.7181013431e-17,0.918448465698,-12.4439408581,-10.1591272085,-4.7181013431e-17,64.7478986656,345,0.745985205043,1.12588902185,-244.235255804,0.0,0.766770244383,-131.869768524,0.0,3.08295644659,55,0.0
1.17101373159e-17,0.934962646008,-14.3250464771,-13.2405261165,1.17101373159e-17,61.6586673886,346,0.745985205043,1.12588902185,-271.402900602,0.0,0.740304951878,-144.055252366,0.0,3.08295644659,56,0.0
-0.0149978698876,0.919333023509,-13.2619290322,-3.82471043452,2.38773992967e-17,64.4869845374,347,0.745985205043,1.12588902185,-226.473990987,0.0149978698876,0.726926241278,-126.904524044,0.0079943542275,3.08295644659,61,0.0
-4.55194188853e-17,0.92816571843,-12.8048768724,-22.6863664975,-4.55194188853e-17,63.8234489009,348,0.744170723412,1.12345372968,-242.277966524,0.0,0.736251162424,-124.201496007,0.0,3.07545768147,56,0.0
2.40858181798e-17,0.938673451278,-12.6627206619,-15.2278943349,2.40858181798e-17,68.9422298539,349,0.744170723412,1.12345372968,-307.415874426,0.0,0.734986553984,-131.266666573,0.0,3.07545768147,56,0.0
-1.3259638669e-17,0.933798990882,-13.0860788427,-9.41280902642,-1.3259638669e-17,66.5780786765,350,0.744170723412,1.12345372968,-305.908847061,0.0,0.721016664987,-132.733115168,0.0,3.07545768147,55,0.0
1.65676506248e-17,0.934645394919,-12.8340385371,-15.5284566428,1.65676506248e-17,68.9805467241,351,0.744170723412,1.12345372968,-284.535269935,0.0,0.710212531376,-122.423512353,0.0,3.07545768147,61,0.0
-4.58230781825e-17,0.934353613154,-13.0635024921,-20.5470497402,-4.58230781825e-17,65.4485899815,352,0.744170723412,1.12345372968,-268.726992504,0.0,0.733895756087,-132.529669473,0.0,3.07545768147,57,0.0
2.4583509831e-17,0.950599442096,-13.0386524289,-19.7964712583,2.4583509831e-17,61.3034168551,353,0.744170723412,1.12345372968,-265.09283609,0.0,0.729735045969,-119.151145023,0.0,3.07545768147,62,0.0
-0.0161302868254,0.938638730865,-12.9518552936,-4.11137478289,-1.37753993434e-16,71.3882139351,354,0.744170723412,1.12345372968,-295.125616431,0.0161302868254,0.695399566793,-129.861511021,0.00966846881671,3.07545768147,56,0.0
-3.43881656949e-17,0.925488794885,-13.2272914992,-21.6680211243,-3.43881656949e-17,66.5301238719,355,0.746012900063,1.12592614659,-268.153099041,0.0,0.752571149686,-133.946146801,0.0,3.08307090267,55,0.0
-3.68242290346e-17,0.927612500787,-12.7914384479,-19.0621611138,-3.68242290346e-17,66.5951510248,356,0.746012900063,1.12592614659,-258.622475792,0.0,0.747993103166,-137.755816061,0.0,3.08307090267,57,0.0
-1.73171702281e-17,0.928368896027,-13.2944692269,-7.48852259766,-1.73171702281e-17,66.154454352,357,0.746012900063,1.12592614659,-265.300482325,0.0,0.741335240751,-133.886708648,0.0,3.08307090267,58,0.0
-1.73535227606e-16,0.937991926366,-13.1396633295,-35.2428438319,-1.73535227606e-16,64.6802293312,358,0.746012900063,1.12592614659,-284.057787799,0.0,0.736021287656,-132.186057454,0.0,3.08307090267,57,0.0
-0.0172552275093,0.921383129364,-12.7189916145,-1.45697358734,-5.18485317362e-17,65.8645183676,359,0.746012900063,1.12592614659,-276.53547918,0.0172552275093,0.694190386618,-133.681788012,0.00974726349299,3.08307090267,57,0.0
1.08683273062e-16,0.93179744087,-13.5883787482,-16.7793360444,1.08683273062e-16,62.515872558,360,0.742458028714,1.12114959632,-268.717149638,0.0,0.757935751642,-143.684926997,0.0,3.06837957439,55,0.0
-5.6703827481e-17,0.930433052386,-13.3986274429,-18.0342384953,-5.6703827481e-17,63.4202100931,361,0.742458028714,1.12114959632,-254.399031213,0.0,0.738532853027,-139.413733934,0.0,3.06837957439,55,0.0
-4.04805650733e-17,0.934263399682,-12.8398802406,-18.5313622984,-4.04805650733e-17,64.2326800675,362,0.742458028714,1.12114959632,-281.834599297,0.0,0.728418977064,-135.69206216,0.0,3.06837957439,56,0.0
-2.88724169593e-17,0.928559633824,-12.5560416113,-3.11867945588,-2.88724169593e-17,65.191050047,363,0.742458028714,1.12114959632,-259.374155353,0.0,0.738931914803,-135.191478722,0.0,3.06837957439,54,0.0
-8.90693576515e-17,0.921141723286,-13.3039985181,-28.3012642021,-8.90693576515e-17,60.211744227,364,0.742458028714,1.12114959632,-274.190526057,0.0,0.734733011133,-150.069827946,0.0,3.06837957439,53,0.0
-0.0166280305797,0.930249907992,-13.3053642673,-25.4443695203,6.58499830089e-17,64.3961455064,365,0.742458028714,1.12114959632,-279.595344484,0.0166280305797,0.741149677827,-132.60944719,0.0093282072015,3.06837957439,58,0.0
-6.62946834551e-17,0.931968256601,-13.3299352966,-31.4039808396,-6.62946834551e-17,59.2102823409,366,0.738410486533,1.11568313901,-226.677867712,0.0,0.722406241942,-128.685316071,0.0,3.05165216991,56,0.0
-1.5027316865e-16,0.931204331071,-12.6677136888,-40.5495080961,-1.5027316865e-16,65.628632401,367,0.738410486533,1.11568313901,-271.500908371,0.0,0.753349475685,-135.121164396,0.0,3.05165216991,55,0.0
-0.0175917817733,0.936958994047,-13.0913643027,-29.4100704785,-9.13039495109e-18,61.3702948031,368,0.738410486533,1.11568313901,-273.851132498,0.0175917817733,0.70269281507,-137.328035394,0.00929408498975,3.05165216991,55,0.0
-6.19073287849e-17,0.932338532755,-13.1583781428,-24.5425286272,-6.19073287849e-17,61.809765646,369,0.737897173143,1.11498773733,-233.740027375,0.0,0.722661751706,-134.384138469,0.0,3.04953078357,56,0.0
-5.55942103104e-17,0.925934671216,-12.9428100357,-32.1155413457,-5.55942103104e-17,59.0801474144,370,0.737897173143,1.11498773733,-224.783303185,0.0,0.750913653623,-141.035483099,0.0,3.04953078357,53,0.0
-1.05656501098e-17,0.930989587376,-12.9555678069,-5.95799604404,-1.05656501098e-17,67.4754683273,371,0.737897173143,1.11498773733,-240.921916896,0.0,0.736321814042,-125.318823837,0.0,3.04953078357,62,0.0
-2.63839939053e-17,0.933158781829,-13.2548152453,-6.29528626395,-2.63839939053e-17,65.0743628083,372,0.737897173143,1.11498773733,-266.342926241,0.0,0.719343118641,-128.824543877,0.0,3.04953078357,58,0.0
-3.96331166568e-17,0.927397798339,-12.0755346242,-6.45762660794,-3.96331166568e-17,71.5528768283,373,0.737897173143,1.11498773733,-279.999662295,0.0,0.717729393631,-126.290970566,0.0,3.04953078357,56,0.0
