AverageDiscountedReturn,LossBefore,dLoss,LossAfter,AveragePolicyStd,Entropy,MinReturn,AbsLearnSignal,StdReturn,Iteration,ExplainedVariance,MaxReturn,MeanKLBefore,NumTrajs,AverageReturn,Perplexity,MeanKL
-79.9324040931,1.13651706156e-16,0.0179517135294,-0.0179517135294,0.571887450989,1.71999506084,-182.791130565,0.632657377316,29.8871264028,641,0.731448365133,-39.0175494677,0.0,44,-113.089232802,5.58450088145,0.00979464418403
-79.1191626654,-1.12143463645e-16,0.0217684458467,-0.0217684458467,0.57165511234,1.71913259849,-189.739707938,0.666021596601,28.2963764249,642,0.680768344933,-27.8437144317,0.0,45,-112.170097029,5.57968653611,0.00984827026593
-79.3129117058,2.75589199369e-17,0.0178183584017,-0.0178183584017,0.572062250416,1.72034798862,-174.423128776,0.629279472238,31.7600913475,643,0.699740468356,-37.5273927861,0.0,46,-111.155435816,5.58647215477,0.00648741557689
-77.5135110139,-5.42315420776e-17,0.0182608227773,-0.0182608227773,0.570263341661,1.7141411128,-148.679063342,0.720029740191,19.9527096308,644,0.715673486602,-37.8000727481,0.0,44,-108.693542148,5.55190500383,0.00981089144096
-80.733258152,-5.32325035793e-17,0.0190113509304,-0.0190113509304,0.569559604801,1.71186290349,-187.693446309,0.658663131208,18.4674646559,645,0.848688995363,-58.8993191224,0.0,41,-114.675813953,5.5392709991,0.00986545748385
-79.8905841463,-2.2008271528e-16,0.0227093587779,-0.0227093587779,0.568149140798,1.70676894267,-198.708086263,0.607343590155,31.1109365374,646,0.706533805801,-39.5900501681,0.0,44,-112.736088779,5.51112591548,0.00995038137283
-81.1965370518,4.23855657462e-17,0.0175574109205,-0.0175574109205,0.567241296885,1.70377134666,-196.788850135,0.661558679646,28.4315164351,647,0.6849739218,-46.3059338274,0.0,44,-113.916032354,5.49463052206,0.0065315227197
-79.6025211323,-9.35978926593e-17,0.0213468819868,-0.0213468819868,0.565441689093,1.69740310013,-185.630766454,0.673553039215,26.0931458027,648,0.762347532258,-42.8882606419,0.0,43,-113.26810252,5.45975054031,0.00958743067774
-85.3343453266,-6.18303794382e-18,0.0214847800443,-0.0214847800443,0.563456845386,1.69039928258,-205.1585525,0.686000369726,22.730183672,649,0.80437687642,-89.4871132212,0.0,41,-121.590799783,5.42164504144,0.00993593015429
-78.8436868105,-4.3754570902e-17,0.026887431925,-0.026887431925,0.565737472037,1.69859212322,-201.740464419,0.601304819037,25.6009679526,650,0.753635571155,-38.5633398063,0.0,43,-111.711262815,5.46624617076,0.00964881125379
-75.1650247819,2.88405288436e-18,0.0223678713996,-0.0223678713996,0.566909479037,1.70274282388,-142.839785567,0.647307928783,19.56885433,651,0.784732253482,-43.3035563175,0.0,44,-105.349080181,5.48898207465,0.00982026241698
-81.0633149386,-1.50633963465e-16,0.0230501471697,-0.0230501471697,0.56796873185,1.70645151666,-193.091138684,0.639035754964,24.1168170886,652,0.738980501842,-32.7094158822,0.0,42,-115.669395967,5.50937681838,0.00975425592551
-75.9309734593,-2.05946915829e-16,0.0181043507894,-0.0181043507894,0.569518328701,1.71193586622,-208.729377229,0.617359992792,36.5607573844,653,0.578853299659,-32.2152731734,0.0,48,-105.814078739,5.5396751742,0.00655950041201
-77.591545629,1.87460546202e-16,0.0200072931234,-0.0200072931234,0.566998044022,1.70307159294,-146.925138911,0.714281378224,19.6137137045,654,0.797521999607,-34.7724389469,0.0,43,-109.741025123,5.49078697885,0.00975525474117
-76.7872975243,2.15876699233e-17,0.0198798079734,-0.0198798079734,0.570249505167,1.71444371541,-171.588965061,0.633452267284,32.2839669949,655,0.697319523846,-31.0583884474,0.0,45,-108.190643388,5.55358527902,0.00991853432253
-78.9205151252,-2.25065246347e-16,0.0200184642439,-0.0200184642439,0.570444419307,1.7150462711,-179.84878448,0.681803091922,28.5988096877,656,0.722738433993,-42.3144606684,0.0,44,-111.42331237,5.55693263179,0.00983326560714
-80.406432151,-1.32450133366e-16,0.0224745294037,-0.0224745294037,0.568626566194,1.7087316173,-224.984842632,0.616055925342,36.6357196313,657,0.629908576274,-37.2602726675,0.0,44,-114.655396429,5.52195308415,0.00985670457046
-80.0307823771,6.31516159579e-17,0.0169198590541,-0.0169198590541,0.57000444164,1.71349647093,-205.922542729,0.654241032124,27.6959935118,658,0.721312391415,-37.2050931569,0.0,44,-113.490430834,5.54832716677,0.00649107489808
-81.7086399696,-1.60804930403e-16,0.017089511816,-0.017089511816,0.569403699578,1.71129414677,-201.821120392,0.607646011702,26.6439815077,659,0.758638565729,-44.4545345781,0.0,43,-115.5793057,5.53612139723,0.00978258471199
-80.1468810641,1.95954225656e-17,0.0201712705608,-0.0201712705608,0.567946692792,1.70622881221,-159.189895898,0.675410511568,25.1491639598,660,0.734530608244,-37.8703836727,0.0,43,-113.856101864,5.50814999231,0.00959526094314
-80.9991684673,1.36714317311e-16,0.0186144340725,-0.0186144340725,0.570673609208,1.71586771773,-178.282627166,0.678228284774,28.9029454491,661,0.672170795969,-51.1064310222,0.0,44,-114.318006925,5.56149923071,0.00645811407088
-79.5225131208,4.21109734017e-17,0.0207798817168,-0.0207798817168,0.571182052353,1.71768230543,-188.368803609,0.636627711214,24.4015556577,662,0.785500331462,-39.8112342385,0.0,43,-112.137447905,5.57160022063,0.00986262686088
-80.3372075133,2.35308468291e-16,0.0164451974013,-0.0164451974013,0.568417013575,1.70799174124,-161.505405652,0.663099939827,22.2279635562,663,0.734000271865,-61.3548650051,0.0,43,-112.571367557,5.51786903427,0.00649572095898
-79.275378033,2.38371287192e-17,0.0200630643983,-0.0200630643983,0.568952459626,1.70984367526,-171.942892397,0.653247303316,22.4287942435,664,0.759934496642,-57.0078147763,0.0,43,-111.465691169,5.52809723171,0.00960325076836
-81.5463779,-3.08906894263e-17,0.0165304442825,-0.0165304442825,0.571063237102,1.71733505915,-174.648056651,0.688916824969,24.0811497413,665,0.767858375645,-43.7572495389,0.0,43,-116.065763544,5.56966583903,0.0066989087038
-79.2792888162,-1.7338701934e-17,0.0186129474915,-0.0186129474915,0.570255369491,1.71452173787,-174.12557716,0.667457206303,21.084490259,666,0.80372804459,-30.3473581043,0.0,43,-111.383324306,5.55401860032,0.0098786129126
-80.9155330675,-3.32163593947e-17,0.0210779818328,-0.0210779818328,0.569259353481,1.71101061992,-167.783785101,0.696332155027,15.7024733868,667,0.871225814938,-66.5423493913,0.0,41,-115.346575309,5.5345519807,0.00651771106366
-84.5874720029,3.51192997586e-17,0.0172772787587,-0.0172772787587,0.570473326807,1.71527292852,-232.407989157,0.573189491396,27.3560494146,668,0.787986653221,-38.1339987388,0.0,41,-120.434308985,5.55819229458,0.00654692540798
-79.8101859987,5.54209456105e-17,0.0141248162333,-0.0141248162333,0.56908222755,1.71035565085,-159.530686284,0.734849138914,15.1015798754,669,0.871031870434,-96.9865740219,0.0,40,-114.031295595,5.53092820719,0.00642382375702
-79.4866393617,1.91595914052e-16,0.0164846550188,-0.0164846550188,0.568229728822,1.70740337252,-151.469533157,0.667145772053,23.7475213614,670,0.787537701209,-39.9303068873,0.0,43,-112.054045691,5.51462344763,0.00648698510229
-77.7023482116,-1.84905326104e-16,0.0166395929481,-0.0166395929481,0.565945260432,1.69932856408,-164.506809357,0.6121927238,22.6454519692,671,0.691718570689,-45.3321989823,0.0,44,-109.756840764,5.47027322045,0.00658303047418
-81.1496298339,2.66448107545e-17,0.0168462686617,-0.0168462686617,0.562933890624,1.68866135745,-184.677381106,0.638367456142,28.3581892943,672,0.699420470081,-43.6992018087,0.0,45,-113.11286429,5.41223081127,0.0066237865288
-80.0448890065,-2.26810888179e-16,0.0143388151256,-0.0143388151256,0.562683281955,1.6877855512,-184.194596203,0.630710739189,25.9846845366,673,0.765060963991,-44.2073837001,0.0,43,-113.636971767,5.40749282075,0.00659675873988
-80.9516517261,-1.11239993252e-16,0.0211711181706,-0.0211711181706,0.559404029654,1.67608054698,-166.515648684,0.652994359124,21.0057704917,674,0.794204889925,-46.6384994346,0.0,43,-114.450852924,5.34456708592,0.00984785112524
-78.985605493,-7.13695220892e-17,0.0138022641647,-0.0138022641647,0.561872881381,1.684914748,-253.810839264,0.542506558198,32.4464638469,675,0.623443759633,-34.9251485397,0.0,44,-110.886466092,5.3919912347,0.00646006054851
-77.8651212739,4.76986244624e-17,0.0224508491601,-0.0224508491601,0.55833787224,1.67223811229,-158.647789965,0.693126477881,19.2890749096,676,0.751726304757,-45.1023660593,0.0,42,-109.816029576,5.32407033988,0.00972505078217
-81.2345192714,1.77276229833e-16,0.018012049268,-0.018012049268,0.556181073329,1.6645468967,-193.370632756,0.630733953507,25.1750782894,677,0.718934567769,-62.3263880076,0.0,43,-114.541663555,5.28327883629,0.00658409757279
-83.2437299723,2.53468077121e-17,0.0164219194077,-0.0164219194077,0.556707325707,1.66640464036,-167.557123081,0.699881351266,21.5243765431,678,0.771688688244,-43.269073987,0.0,42,-118.237642823,5.29310293656,0.00642521744284
-83.5814544139,-8.66012223911e-17,0.0211221017254,-0.0211221017254,0.554371923648,1.65797939152,-252.406760445,0.564835845747,31.4258137345,679,0.707494351458,-53.1655920697,0.0,42,-118.467576763,5.24869456566,0.00972288591376
-80.0030736021,-8.18738017913e-17,0.0208837459684,-0.0208837459684,0.551372657728,1.6470972611,-152.997625963,0.699501626387,14.8424193968,680,0.8449274859,-65.4786020845,0.0,41,-113.524226024,5.19188723981,0.00995612880219
-79.843978304,-2.2445515578e-16,0.0181229556099,-0.0181229556099,0.549046558169,1.63862726304,-159.985828279,0.693667727502,16.7320926119,681,0.845763466044,-62.3239510087,0.0,42,-112.088650198,5.14809767552,0.0064540196266
-80.584539315,-3.34877053623e-16,0.0160819091634,-0.0160819091634,0.547135395579,1.63169699131,-180.030737442,0.638916118078,25.5068381645,682,0.75874675157,-39.8194334401,0.0,43,-113.738289668,5.11254330275,0.00656000992456
-79.7742698258,-1.59414549326e-16,0.0194599065706,-0.0194599065706,0.546672637273,1.62998924545,-150.82913782,0.712188231213,18.2013580687,683,0.831524899473,-73.6486961192,0.0,43,-111.61642334,5.10381982896,0.00991466195807
-80.1770953889,1.45671087814e-16,0.0197973148566,-0.0197973148566,0.547467250532,1.63284389334,-172.017250386,0.631340048626,24.1757556094,684,0.772993589911,-36.8432064158,0.0,43,-112.964757524,5.11841025283,0.00999675345801
-79.7046582706,-1.61350594365e-17,0.0204633676934,-0.0204633676934,0.550044274334,1.64208050367,-147.47290168,0.622235601789,22.7531018643,685,0.782989818994,-41.4380731216,0.0,44,-110.786824527,5.16590602612,0.00997268173705
-76.797974001,-9.59894520309e-17,0.0199373336794,-0.0199373336794,0.549385497582,1.63960280188,-184.959687662,0.591798111387,24.1195539004,686,0.711992710431,-35.4807874465,0.0,44,-107.96292023,5.15312229519,0.00990737978939
-78.2267944276,3.86165119689e-16,0.015071246921,-0.015071246921,0.547051832465,1.63105697878,-200.140638418,0.632450647603,28.2845143298,687,0.755296333014,-33.8277747702,0.0,44,-110.370290953,5.10927225785,0.0065523624709
-73.8723471613,3.26856631391e-19,0.0214162125864,-0.0214162125864,0.543891763975,1.61968018317,-171.752558253,0.593225213261,28.6585745395,688,0.687610173083,-28.1082227696,0.0,46,-103.372048307,5.05147451164,0.00981631064277
-77.2601935237,4.68705884685e-17,0.0180424219087,-0.0180424219087,0.545962604659,1.62730913199,-160.657709096,0.656149146511,27.503757747,689,0.683779711325,-33.8090467299,0.0,45,-109.455108417,5.09015932675,0.00644773903936
-78.3791514946,6.82963601456e-17,0.0151300251946,-0.0151300251946,0.546367129176,1.62849694259,-187.533385565,0.616572501812,26.9905021808,690,0.764675028304,-38.4488585059,0.0,44,-109.925171259,5.09620906423,0.00662143446724
-73.1158038406,-8.38007512421e-18,0.0193145753104,-0.0193145753104,0.543042129637,1.61639278719,-160.5751289,0.649106443095,26.4336799724,691,0.709433696217,-35.9235135911,0.0,46,-101.917335636,5.03489558031,0.0098166063026
-80.657168365,3.90516467826e-17,0.022768829758,-0.022768829758,0.546736998291,1.63022464641,-221.853146932,0.654423164165,29.1060565583,692,0.702201432746,-45.676918108,0.0,44,-113.663216554,5.10502141446,0.00987816361624
-79.4220995327,3.93502824992e-16,0.0204525934181,-0.0204525934181,0.543728211427,1.61922475078,-167.592505236,0.607481288399,27.3750378862,693,0.702816498559,-34.3745176906,0.0,44,-111.090193447,5.04917443032,0.00646662137114
-77.3413261666,-1.50397456208e-16,0.0161350512878,-0.0161350512878,0.543915492697,1.61988772569,-159.776078738,0.664375943364,23.3749533918,694,0.797954374302,-34.8026296528,0.0,43,-108.68470127,5.05252301618,0.00640273871796
-79.7871397086,3.65080055423e-17,0.0146952536004,-0.0146952536004,0.544982125633,1.62387033381,-158.562256958,0.630753976165,14.5835385159,695,0.870208264432,-64.9416723608,0.0,42,-112.405802827,5.07268535809,0.0064385080139
-75.6560695316,-1.46820996749e-17,0.018695423967,-0.018695423967,0.54119467253,1.6099020952,-155.641658715,0.562932739913,21.5565898735,696,0.743103061071,-40.7639186112,0.0,44,-106.183626656,5.00232145256,0.00647484249777
-75.0455399131,-1.5933832802e-16,0.0213081657403,-0.0213081657403,0.53865564985,1.60049011256,-141.745910616,0.609191648324,24.2266756642,697,0.787225492174,-35.9069519347,0.0,44,-104.868850708,4.9554605628,0.00992498272978
-79.3928795275,1.43623008022e-16,0.014858010606,-0.014858010606,0.538213963854,1.59880137335,-211.28734881,0.605698567938,31.3982395232,698,0.606410645886,-43.1225334754,0.0,46,-110.014921907,4.94709914435,0.00646349343437
-81.23410724,4.44581669546e-18,0.0214813734223,-0.0214813734223,0.537757531098,1.59715420861,-207.136452639,0.652822399272,23.26403842,699,0.755127417952,-66.5356863188,0.0,42,-114.790720288,4.93895716448,0.00995915259632
-82.3991986371,1.45097630487e-16,0.0210048509914,-0.0210048509914,0.537765918991,1.59713671264,-240.855168459,0.62429568389,30.987363946,700,0.684795488282,-44.9084931104,0.0,43,-116.050930398,4.93887075342,0.00943335862632
-77.1713072046,-1.85526615161e-16,0.0228660514904,-0.0228660514904,0.535738845807,1.58960924134,-149.68471491,0.673255015106,27.0808824131,701,0.677325696526,-34.2227979538,0.0,46,-107.096268314,4.90183312028,0.00977440844597
-77.6311841806,-1.39289218823e-17,0.0145524110155,-0.0145524110155,0.537797131977,1.59723582359,-148.92378189,0.660992741635,17.6058800314,702,0.802576797739,-50.802740086,0.0,43,-109.638525379,4.93936027385,0.00646007946164
-76.5718241016,2.3284603583e-17,0.0213038090266,-0.0213038090266,0.538455389675,1.59967052721,-139.693345998,0.611669780594,21.6802218714,703,0.797782162416,-34.8650196418,0.0,44,-107.000876837,4.95140080379,0.00975408200693
-77.7361159385,2.56075948623e-16,0.018778538967,-0.018778538967,0.538612530667,1.6003480617,-162.87410486,0.626210416275,21.7150320923,704,0.787039536345,-42.4074494459,0.0,43,-109.994532369,4.95475668532,0.00979063187739
-77.8944066902,8.68691192321e-17,0.0155730946818,-0.0155730946818,0.537352910529,1.59565394596,-159.821525535,0.643280282502,20.8951049578,705,0.773938933301,-56.9359160298,0.0,44,-108.399081417,4.93155298702,0.00649043401671
-77.86573576,-7.53529611822e-17,0.0151767865874,-0.0151767865874,0.537916132283,1.59776897901,-172.938383207,0.673166304198,27.4069749861,706,0.722365740312,-44.5418599788,0.0,45,-108.771978604,4.94199442269,0.00647472881714
-77.5785004078,3.07546910973e-17,0.020009396436,-0.020009396436,0.538153180599,1.5986525373,-166.31094574,0.632675631992,22.4523843492,707,0.820164695986,-54.4910560032,0.0,42,-110.184665778,4.94636289246,0.00967482550098
-76.6889868879,1.31268687873e-16,0.022002708016,-0.022002708016,0.541607693897,1.61144968221,-158.297084281,0.602591470061,24.25036201,708,0.750679072958,-46.3626849659,0.0,44,-107.258641172,5.0100689737,0.00999235840933
-76.2694454583,-1.15332259167e-16,0.0209935627351,-0.0209935627351,0.539373487154,1.60318106404,-139.922225222,0.649113522454,22.6780532323,709,0.771027986672,-44.2178942184,0.0,44,-107.557329169,4.9688134246,0.00983604525807
-80.9578829886,6.70604511519e-17,0.0155614118636,-0.0155614118636,0.541866659183,1.61240604765,-170.109619873,0.652013977704,23.3824627507,710,0.757595939925,-42.6176683838,0.0,43,-114.667794949,5.01486272247,0.00641984661423
-80.1033779543,-4.58928139913e-17,0.0155314879342,-0.0155314879342,0.54367762368,1.61906981159,-186.174734708,0.629940195434,28.1802193425,711,0.753350384395,-35.5482355107,0.0,43,-114.392857,5.04839217593,0.00652606073966
-83.4012376501,-1.26009761905e-17,0.0147952642355,-0.0147952642355,0.54126446629,1.61016965047,-255.056968917,0.529943898033,29.0449947129,712,0.706708991592,-46.0001487665,0.0,43,-116.874674546,5.0036600291,0.00655827223046
-78.9050712682,-1.08018363219e-16,0.0199339353942,-0.0199339353942,0.540281900751,1.6065477781,-178.678293162,0.661115416415,22.8984361101,713,0.74862713451,-60.3700030793,0.0,43,-110.93617871,4.98557019043,0.00986582291128
-75.8652873535,5.23151793417e-17,0.0205311129495,-0.0205311129495,0.540048200702,1.60568108793,-172.730684627,0.644811147345,25.827366771,714,0.706353248207,-34.2650669859,0.0,45,-106.816276048,4.98125111768,0.00989580768519
-81.2737379431,-1.7695220289e-16,0.0154188031881,-0.0154188031881,0.53991226152,1.60517724951,-152.036057023,0.690236118988,21.4360433121,715,0.758499131972,-58.9006036431,0.0,43,-115.101873425,4.97874200412,0.00652076935831
-80.1859885299,1.7731034386e-17,0.0212237978474,-0.0212237978474,0.539130012981,1.60226556574,-174.160639615,0.644991566626,22.5933095796,716,0.800650377551,-58.7490040357,0.0,43,-113.517216921,4.96426656601,0.00998119518832
-81.182353121,1.40082014595e-16,0.0169600706021,-0.0169600706021,0.536480752929,1.59242668717,-168.875424044,0.663496455514,18.3731402303,717,0.851180804098,-66.438502631,0.0,42,-114.994894133,4.91566324325,0.006466899337
-77.6420226678,7.12249508777e-17,0.0233624021281,-0.0233624021281,0.53592592404,1.59035215457,-167.676030261,0.613163451832,22.9775941161,718,0.781370348128,-35.4697498585,0.0,44,-108.995883403,4.90547611,0.00990999002652
-82.3510949417,7.26084755052e-17,0.0183796019873,-0.0183796019873,0.535519198328,1.5888372943,-166.286959781,0.65739695941,24.5723867907,719,0.782159750341,-34.8679115552,0.0,43,-115.736861987,4.89805062486,0.00978771407918
-79.7637276266,-5.4844309748e-17,0.0247061109631,-0.0247061109631,0.537548106677,1.59640200409,-176.26451324,0.643537517798,22.0190953005,720,0.786174903518,-62.1252087122,0.0,43,-112.272526074,4.93524345549,0.00986783406702
-79.6120927153,-2.10356619492e-16,0.0171374545231,-0.0171374545231,0.536951592832,1.59417592796,-167.170522983,0.624210431955,22.6390913588,721,0.800259737188,-45.0942719296,0.0,43,-112.593162326,4.92426944686,0.00641502250624
-79.345406167,-1.91426075417e-16,0.0168301271585,-0.0168301271585,0.538042399229,1.59820149478,-180.748620526,0.618882830378,24.4869596087,722,0.757318696852,-45.6357892743,0.0,43,-112.566831583,4.94413237553,0.00640923918905
-80.175976104,-3.9597678987e-17,0.0190094878136,-0.0190094878136,0.537847740427,1.59744380604,-204.820890516,0.602278191731,29.2212151337,723,0.726204477446,-38.4124407608,0.0,43,-113.045001044,4.94038768092,0.00640201250581
-79.9609070117,3.43818133591e-17,0.0158168018865,-0.0158168018865,0.538694307762,1.60058877578,-181.243248454,0.649694130561,20.8217254517,724,0.775133391639,-64.4638322877,0.0,42,-113.563956422,4.9559495086,0.00645531674159
-81.9421040144,1.69446374089e-16,0.01992301806,-0.01992301806,0.536136049612,1.5910656348,-160.644886005,0.669814408479,21.8179992042,725,0.804300153206,-58.8036252659,0.0,42,-116.332680195,4.90897731912,0.00997076577251
-79.3325238299,3.12310444195e-17,0.0173866933926,-0.0173866933926,0.537555866719,1.59628217335,-182.400347544,0.642395752363,21.3900167676,726,0.828579800292,-31.4501900091,0.0,42,-113.591900846,4.93465209707,0.00645655739452
-75.6347187694,1.66955954477e-17,0.0162449186895,-0.0162449186895,0.537831724537,1.59732617166,-163.948577917,0.611452139647,28.5084230497,727,0.736735406288,-28.9066765815,0.0,45,-107.159203238,4.93980655566,0.00652140354148
-83.0473065003,3.13385804307e-18,0.0169377019162,-0.0169377019162,0.535639744186,1.58921543109,-226.267984452,0.584147035405,27.9731447168,728,0.755706759918,-44.3178293353,0.0,43,-116.748168696,4.89990310821,0.00997436550727
-80.7996316792,-1.5630933126e-16,0.0177542162247,-0.0177542162247,0.532769712231,1.57853040897,-200.734899123,0.626066620243,21.569885603,729,0.785272476805,-70.1601620519,0.0,42,-114.921607221,4.8478262518,0.00989772342499
-80.4464988486,-7.1484287585e-18,0.0138277977682,-0.0138277977682,0.53843689644,1.59969152099,-207.603292574,0.616253137962,26.74051766,730,0.791901670248,-32.6699214108,0.0,43,-112.45070752,4.95150475352,0.00656445083339
-78.9023508488,8.96421694703e-17,0.0155198762632,-0.0155198762632,0.53683364848,1.59373066123,-173.087831858,0.6212977369,23.3620562948,731,0.766611643521,-36.6561943799,0.0,43,-111.457290435,4.9220773216,0.00642005224327
-82.4040009449,2.27103639126e-17,0.0156896849622,-0.0156896849622,0.536381902035,1.59205894728,-187.563764703,0.684573878409,24.9450058728,732,0.763150743744,-41.531198837,0.0,42,-117.458656414,4.91385589012,0.00995612955782
-78.3643105043,-7.38999098275e-17,0.0197956216656,-0.0197956216656,0.533661208511,1.58188674167,-207.981583652,0.573551174795,26.7006904867,733,0.712773493104,-39.0603663731,0.0,44,-109.565768368,4.86412450543,0.00645775351687
-76.5160584669,1.37536746918e-16,0.0188415182709,-0.0188415182709,0.532870333003,1.57892257091,-177.259153944,0.644257838064,21.2986099498,734,0.742552361751,-57.9566839883,0.0,43,-107.665660039,4.84972775757,0.00999918138106
-79.924983364,-8.46977116918e-17,0.0148241332631,-0.0148241332631,0.534601670745,1.58538043859,-181.453768812,0.626567874737,27.2498297584,735,0.769475817281,-39.1985825752,0.0,43,-112.380537058,4.88114800238,0.00647712158822
-77.8622731636,-1.26551962563e-16,0.0222158686714,-0.0222158686714,0.534056734333,1.58335172383,-156.786487853,0.66150846712,18.6898381712,736,0.772343825585,-55.1098902218,0.0,43,-109.101146082,4.87125558323,0.00983081120153
-77.5268965931,-2.89714594577e-16,0.020807229925,-0.020807229925,0.534031746415,1.58326181024,-158.573138574,0.633111157421,26.4333971374,737,0.718521260006,-35.8639876986,0.0,45,-108.494888708,4.87081761084,0.00983538128779
-82.0098853834,-5.04856175302e-17,0.0169846583527,-0.0169846583527,0.53298438495,1.57931725533,-162.911674237,0.66105337505,21.4175884861,738,0.816918576721,-44.9712357877,0.0,43,-116.119160132,4.85164224733,0.00655246953435
-75.0994739917,-3.01864201896e-17,0.0163892480547,-0.0163892480547,0.530146954486,1.56862613757,-146.114795918,0.61480449579,24.2959503977,739,0.748114605996,-39.2443411604,0.0,45,-104.632186785,4.8000490546,0.00650121363239
-78.2207377665,-2.09131546655e-16,0.0157316815854,-0.0157316815854,0.529306691544,1.56547864444,-153.875548847,0.594217671729,19.7719654276,740,0.78354047046,-48.0645075586,0.0,43,-110.425510807,4.78496468461,0.00640669047348
-80.5416570585,2.76610244077e-16,0.0162099457669,-0.0162099457669,0.528569498106,1.56270500766,-182.197781602,0.647213621438,21.3766680941,741,0.784815837051,-62.0606412179,0.0,42,-114.496451497,4.77171131909,0.00646069358629
-75.3158396305,9.41145195838e-18,0.0171016517819,-0.0171016517819,0.528319929032,1.56174311099,-138.378905313,0.649418283224,19.7227422564,742,0.769586510931,-38.7740828768,0.0,44,-105.14726338,4.76712363262,0.00648766908187
-76.4283149816,-8.32599373225e-17,0.0166917880876,-0.0166917880876,0.52756209374,1.55884489511,-156.076312226,0.599072476285,16.4583095639,743,0.828713908954,-52.6772935347,0.0,43,-107.241692735,4.75332748098,0.00646903126121
-75.825893984,1.75442650805e-16,0.0190262003136,-0.0190262003136,0.525922215542,1.55263088558,-164.085921136,0.601298887228,22.4147048098,744,0.761227028958,-47.503015563,0.0,45,-105.007280486,4.72388184122,0.00972529356905
-79.2180704368,-5.56491014083e-17,0.0159452461536,-0.0159452461536,0.525264724861,1.55010677623,-137.528259778,0.696215514581,14.9269121905,745,0.878544927185,-52.0173222707,0.0,41,-112.068765249,4.71197328247,0.00650959500453
-81.7349198942,1.23316886066e-16,0.0164841537332,-0.0164841537332,0.525168461343,1.54970050085,-173.1457272,0.676396878464,22.3519869152,746,0.78966162913,-37.4646190482,0.0,43,-115.154245486,4.71005931258,0.00640984194969
-76.5318241304,-1.29263849052e-16,0.0191829676138,-0.0191829676138,0.52783778926,1.55989885874,-151.007660795,0.67426505398,16.8621249785,747,0.82427279297,-33.9240692046,0.0,42,-107.55074379,4.75833995628,0.00650467438306
-80.6711983167,9.17558543328e-17,0.0183541292595,-0.0183541292595,0.529173580725,1.56492419813,-181.117244416,0.634045820389,26.0657468685,748,0.748669181748,-33.9433488953,0.0,43,-113.375928009,4.78231241392,0.00939728061192
-78.9343033259,7.00860909631e-17,0.0188193565585,-0.0188193565585,0.530783537444,1.57101284798,-161.791852154,0.654899277599,23.4161482611,749,0.790106111571,-36.6629354664,0.0,43,-111.040970942,4.81151906398,0.0064284850486
-78.1288861306,2.0527944638e-16,0.0139228335172,-0.0139228335172,0.531434728233,1.57340682053,-167.622048335,0.611033806775,19.3519970621,750,0.798080761862,-42.2546159267,0.0,43,-109.620331773,4.82305150723,0.00647428240904
-81.9373439812,-6.86596003985e-17,0.0215691950121,-0.0215691950121,0.530350350001,1.5693321514,-186.268590546,0.603380316077,22.856950617,751,0.769932856526,-55.7761657934,0.0,43,-114.645154988,4.80343915222,0.00978404110894
-77.2491298691,-8.62252502676e-17,0.0168771468998,-0.0168771468998,0.530015276063,1.56814335822,-143.341092155,0.626056342483,18.6226314256,752,0.837689493959,-41.2339195362,0.0,42,-109.000892656,4.79773224934,0.00657489159917
-76.6618553386,-7.3294091912e-17,0.0140460108858,-0.0140460108858,0.52874448383,1.56333490077,-148.128799105,0.66494721278,16.7096093558,753,0.812193059413,-60.7140186712,0.0,43,-107.83262895,4.77471793397,0.00649626985313
-77.2327845649,1.11562995494e-16,0.01765338519,-0.01765338519,0.528596976443,1.56277550022,-141.446772483,0.596579538693,18.9704973262,754,0.869486600075,-36.0891488668,0.0,42,-108.788158734,4.77204770106,0.00645099900207
-78.9052845528,-1.17797013323e-17,0.021059414333,-0.021059414333,0.528148994046,1.56105229849,-164.22085029,0.64301553536,18.7617915844,755,0.817102522202,-50.7434466144,0.0,42,-111.060635963,4.76383158127,0.0099560889673
-76.6393423519,2.15738982451e-16,0.0157045672837,-0.0157045672837,0.525344612312,1.55045309265,-191.753190943,0.606778902493,34.5926165741,756,0.650602156775,-34.3550723429,0.0,46,-107.961459146,4.71360539879,0.00645798160505
-76.7454456469,3.58868249959e-17,0.019443218262,-0.019443218262,0.524008708612,1.54536501078,-163.376430295,0.641998333741,22.3161724644,757,0.73288377324,-50.2296092672,0.0,44,-107.261684456,4.68968309955,0.00971454932246
-77.8124522776,-1.14294553249e-16,0.0183058776647,-0.0183058776647,0.523831624581,1.54468287602,-138.930235844,0.623507300607,15.900312211,758,0.837922222517,-49.6986886192,0.0,42,-109.536177753,4.68648519453,0.0064526042143
-83.3063995021,8.33346553237e-17,0.0159053484303,-0.0159053484303,0.526846804791,1.55617805435,-204.801084838,0.683812962617,32.4437545843,759,0.635163573436,-46.2963466868,0.0,43,-118.996364906,4.74066800145,0.00652022231936
-81.3965092899,5.13209479877e-17,0.0196412833683,-0.0196412833683,0.52729777148,1.55787820959,-172.948253105,0.690356344,27.3166119994,760,0.751174821436,-38.2375390279,0.0,44,-113.702268093,4.74873472837,0.00992955432125
