Perplexity,MinReturn,AbsLearnSignal,NumTrajs,ExplainedVariance,LossBefore,AveragePolicyStd,Entropy,dLoss,LossAfter,MaxReturn,StdReturn,Iteration,AverageReturn,MeanKLBefore,MeanKL,AverageDiscountedReturn
3.95185000852,-188.083329979,0.726239930876,48,0.655059770127,-1.01255689183e-16,0.956232009752,1.37418382586,0.0,-1.01255689183e-16,-21.1518828012,42.9139610808,126,-105.574108683,0.0,0.0,-73.0366811199
3.95185000852,-221.403152877,0.693823627314,48,0.581725002412,8.98344184146e-17,0.956232009752,1.37418382586,0.0,8.98344184146e-17,-35.8534799706,44.0634788032,127,-103.494825544,0.0,0.0,-72.8388682424
3.95185000852,-218.408824581,0.723836692962,48,0.628937341759,3.4021848107e-17,0.956232009752,1.37418382586,0.0,3.4021848107e-17,-11.5832947557,50.5257778186,128,-113.662594741,0.0,0.0,-78.6057201856
3.95185000852,-188.117768576,0.778753944859,44,0.738867254415,5.13088923269e-17,0.956232009752,1.37418382586,0.0,5.13088923269e-17,-26.239803704,38.0014115772,129,-117.656690268,0.0,0.0,-80.5942234298
3.95185000852,-196.7486521,0.746104368861,45,0.716758691207,-1.50042004415e-16,0.956232009752,1.37418382586,0.0,-1.50042004415e-16,-42.394031635,40.8363947921,130,-118.702296909,0.0,0.0,-81.0803233212
3.95185000852,-208.772541322,0.75126757365,48,0.64213336707,6.13174107762e-17,0.956232009752,1.37418382586,0.0,6.13174107762e-17,-33.9445415514,43.9610338132,131,-108.138137948,0.0,0.0,-75.5142349713
3.95185000852,-192.715125364,0.737802684003,44,0.698125440035,-1.06180893832e-16,0.956232009752,1.37418382586,0.0157266575435,-0.0157266575435,-28.4632149679,40.2788112122,132,-115.479995317,0.0,0.00891988372666,-78.0295043552
3.93701276929,-187.03826879,0.734407980676,45,0.694956510422,-6.75035380229e-17,0.952641832225,1.37042225536,0.0,-6.75035380229e-17,-46.7796238375,39.9455189016,133,-116.616896308,0.0,0.0,-81.5568331292
3.93701276929,-179.714099452,0.693640585022,45,0.719687424524,-3.37739517213e-17,0.952641832225,1.37042225536,0.0,-3.37739517213e-17,-35.7472676381,35.3378449613,134,-109.563286631,0.0,0.0,-76.7903734324
3.93701276929,-193.858625165,0.710731993017,47,0.69153944193,-1.24551159086e-16,0.952641832225,1.37042225536,0.0,-1.24551159086e-16,-28.3044537772,41.310885214,135,-117.692174669,0.0,0.0,-82.995325911
3.93701276929,-219.405326369,0.724701685919,45,0.680878848265,4.28713523802e-17,0.952641832225,1.37042225536,0.016113259264,-0.016113259264,-16.4879242207,37.1919990241,136,-117.686085316,0.0,0.00964266129926,-80.2347932844
3.92220391347,-169.770200747,0.677088154234,45,0.659443890702,1.19925687407e-16,0.949058522653,1.36665371864,0.0,1.19925687407e-16,-32.9605560264,36.8772250667,137,-101.729196662,0.0,0.0,-71.8460808889
3.92220391347,-171.873352789,0.699250488049,44,0.686997133422,1.16757669722e-16,0.949058522653,1.36665371864,0.0,1.16757669722e-16,-26.1450680292,35.2933391682,138,-116.083840663,0.0,0.0,-79.8763732108
3.92220391347,-178.316289406,0.719595515617,48,0.632520718335,-3.97900856463e-17,0.949058522653,1.36665371864,0.0146518248236,-0.0146518248236,-21.9690674368,39.8963367523,139,-103.351721156,0.0,0.0093071841071,-73.5856981581
3.8594681204,-171.557873973,0.741882197667,46,0.679884851231,1.43161779459e-16,0.933878297353,1.35052938134,0.0,1.43161779459e-16,-25.8265848039,37.7158009717,140,-110.650700741,0.0,0.0,-76.1838168078
3.8594681204,-208.740144313,0.707830568795,44,0.711246464476,3.3723024373e-18,0.933878297353,1.35052938134,0.0,3.3723024373e-18,-27.1692412109,42.7349033138,141,-106.628291345,0.0,0.0,-73.6172762781
3.8594681204,-199.585300014,0.728433980023,46,0.57764799987,-5.66935636454e-17,0.933878297353,1.35052938134,0.0165058667034,-0.0165058667034,-36.4510000357,42.8257649731,142,-117.594974212,0.0,0.00860312543607,-80.13736079
3.85919541557,-208.962373821,0.73206649409,44,0.729752112226,-9.51503655894e-17,0.933812310767,1.35045872019,0.0147461973647,-0.0147461973647,-28.916528008,39.3693940409,143,-120.382208056,0.0,0.00960984957942,-82.0362743103
3.82703949709,-184.108319485,0.73185242494,46,0.673978340849,-6.39978867447e-17,0.926031519875,1.34209152703,0.0171364657588,-0.0171364657588,-30.9728264708,35.6511062461,144,-107.121807095,0.0,0.00970345160682,-73.7440027308
3.83497157375,-158.731650675,0.728382763463,49,0.630791833847,1.1807961924e-18,0.92795085021,1.34416202247,0.0,1.1807961924e-18,-27.4791017283,37.5173010096,145,-104.329018137,0.0,0.0,-74.6411431058
3.83497157375,-166.828211724,0.719605692596,46,0.679387068301,1.25899014474e-16,0.92795085021,1.34416202247,0.0180419177576,-0.0180419177576,-25.7976013519,37.0382879614,146,-104.231512029,0.0,0.00986046769153,-72.6086590926
3.82841481591,-183.938188065,0.699034986375,47,0.629140413081,6.98004375656e-17,0.926364306765,1.34245083133,0.0,6.98004375656e-17,-12.8953555848,43.2447130549,147,-113.903015917,0.0,0.0,-79.6047372211
3.82841481591,-165.476490245,0.706697532568,44,0.685562341567,6.54867867562e-18,0.926364306765,1.34245083133,0.0,6.54867867562e-18,-16.129805732,37.8080966854,148,-107.690945924,0.0,0.0,-73.8335815384
3.82841481591,-153.85222102,0.697590425916,49,0.564027026798,-3.83949847194e-17,0.926364306765,1.34245083133,0.0,-3.83949847194e-17,-23.0266717166,33.7927059343,149,-96.6454366501,0.0,0.0,-69.7804003449
3.82841481591,-173.329756691,0.774009234911,45,0.675842715811,-2.7652700984e-17,0.926364306765,1.34245083133,0.0,-2.7652700984e-17,-26.5456984911,39.1757712676,150,-118.219197975,0.0,0.0,-81.348714007
3.82841481591,-196.412880322,0.692779666271,48,0.551713283172,-5.64193654061e-17,0.926364306765,1.34245083133,0.0174790644771,-0.0174790644771,-14.3887640927,39.9184295035,151,-105.588891425,0.0,0.0099351610126,-74.866926288
3.83617274071,-200.182163226,0.734018106202,49,0.577594259071,3.93684425646e-17,0.92824149745,1.34447518747,0.0,3.93684425646e-17,-21.465619298,38.7956454195,152,-99.2739283355,0.0,0.0,-70.3999267118
3.83617274071,-166.366785611,0.689099419663,47,0.601808119302,-1.21044957472e-16,0.92824149745,1.34447518747,0.0,-1.21044957472e-16,-16.3891409525,32.9940810737,153,-105.238113417,0.0,0.0,-74.6096770349
3.83617274071,-191.586755982,0.728957499082,49,0.549979191709,-7.29641985313e-17,0.92824149745,1.34447518747,0.0,-7.29641985313e-17,-4.78910570414,40.4832154163,154,-97.9578305447,0.0,0.0,-68.9530131541
3.83617274071,-158.069594861,0.699019409656,46,0.682779149884,-1.52522690567e-16,0.92824149745,1.34447518747,0.0,-1.52522690567e-16,-28.2798600131,33.7732630631,155,-103.188939054,0.0,0.0,-71.5943141651
3.83617274071,-163.478834379,0.734174469081,50,0.55242179369,1.58343728402e-16,0.92824149745,1.34447518747,0.0,1.58343728402e-16,-24.4169500559,40.7917201441,156,-97.218551995,0.0,0.0,-69.1866913652
3.83617274071,-163.755467498,0.74813609866,51,0.588647616987,-5.13128288692e-17,0.92824149745,1.34447518747,0.0,-5.13128288692e-17,-18.5970028548,39.5998659946,157,-94.2898602845,0.0,0.0,-68.3536589586
3.83617274071,-157.687632661,0.718067750701,51,0.481060784013,-5.33017521773e-17,0.92824149745,1.34447518747,0.0,-5.33017521773e-17,-5.57388553323,38.1498953695,158,-93.0148060317,0.0,0.0,-66.513598449
3.83617274071,-172.690409406,0.772966092964,48,0.604659151638,7.39284660905e-17,0.92824149745,1.34447518747,0.0,7.39284660905e-17,-23.513833988,36.7917693945,159,-104.403199215,0.0,0.0,-72.8575075782
3.83617274071,-159.984629182,0.713094227609,46,0.614735593542,-4.14832595239e-17,0.92824149745,1.34447518747,0.0,-4.14832595239e-17,-22.9709725432,39.9351405995,160,-106.713502919,0.0,0.0,-72.6645465657
3.83617274071,-178.573828355,0.717346190808,45,0.640355080944,4.06761563039e-17,0.92824149745,1.34447518747,0.0154541814862,-0.0154541814862,-44.9545450495,31.1861924437,161,-112.871746929,0.0,0.00933879117226,-78.6230982357
3.73798392355,-174.326865794,0.768188194745,45,0.661030850823,-1.0301040572e-17,0.904482678222,1.31854640821,0.0170928178984,-0.0170928178984,-42.1187161682,33.7940871109,162,-115.738527271,0.0,0.00981518917212,-77.5700288707
3.70773750005,-155.196630047,0.730051896507,50,0.516720903959,-9.1878634696e-18,0.897163929213,1.31042185233,0.0161328814574,-0.0161328814574,-27.544418057,41.0329458393,163,-99.5792245906,0.0,0.0099258984332,-71.0425436524
3.6441692942,-192.604740315,0.732464291486,50,0.627645434871,-6.32997758215e-19,0.881782284389,1.29312843666,0.0,-6.32997758215e-19,-18.8067029081,36.7665019524,164,-100.601239878,0.0,0.0,-72.2434226532
3.6441692942,-183.194387488,0.735248497632,55,0.450721130983,4.85518688046e-17,0.881782284389,1.29312843666,0.0,4.85518688046e-17,-23.2010183877,42.1140088793,165,-91.5056116489,0.0,0.0,-66.4579937404
3.6441692942,-177.695674081,0.770513644648,53,0.538273728148,-4.25131835519e-18,0.881782284389,1.29312843666,0.0,-4.25131835519e-18,-17.6493899215,44.011576095,166,-99.0892765515,0.0,0.0,-71.6804117589
3.6441692942,-166.04496531,0.76266683085,48,0.637844529308,-8.8194645564e-18,0.881782284389,1.29312843666,0.0,-8.8194645564e-18,-27.8591396194,33.2765842516,167,-102.029971825,0.0,0.0,-72.6232631444
3.6441692942,-163.613630579,0.715721076452,52,0.53938472514,2.60037444131e-17,0.881782284389,1.29312843666,0.0,2.60037444131e-17,-27.8636974724,35.1473809925,168,-90.7346615038,0.0,0.0,-65.4823216839
3.6441692942,-175.453225483,0.786348501112,50,0.556685771426,-3.4086995454e-16,0.881782284389,1.29312843666,0.0,-3.4086995454e-16,-19.9046139316,40.3374930478,169,-98.7014646379,0.0,0.0,-70.1019742712
3.6441692942,-182.980470524,0.744029784322,50,0.564173869101,-9.49061617825e-17,0.881782284389,1.29312843666,0.0,-9.49061617825e-17,-22.6724470728,43.378276803,170,-99.1201309164,0.0,0.0,-68.9340498252
3.6441692942,-168.445221015,0.729814354585,52,0.538457655266,2.20994879249e-19,0.881782284389,1.29312843666,0.0147920245641,-0.0147920245641,-30.7816727483,37.4312416725,171,-92.449289364,0.0,0.00991095911264,-66.5470848108
3.58333052382,-161.344423511,0.750785455895,47,0.581957186686,6.03572541994e-17,0.867061083041,1.27629268186,0.0165492992892,-0.0165492992892,-31.2925987218,33.4868499151,172,-104.579882421,0.0,0.00915961534007,-72.7383753304
3.57587353072,-193.955146134,0.723920688932,49,0.509442609264,1.36834229624e-16,0.865256709017,1.27420949056,0.0,1.36834229624e-16,-33.4921582357,37.9387715018,173,-98.5073976265,0.0,0.0,-70.153998483
3.57587353072,-183.192319175,0.751379715911,48,0.578380798064,3.63627053362e-17,0.865256709017,1.27420949056,0.0,3.63627053362e-17,-15.8213349636,41.6180041786,174,-102.403888436,0.0,0.0,-71.8149177465
3.57587353072,-150.965466314,0.770496559898,55,0.558427465138,1.45258254764e-16,0.865256709017,1.27420949056,0.0162342672856,-0.0162342672856,-15.8930482161,36.7118781991,175,-87.1144743305,0.0,0.00868541145291,-62.9432608358
3.55707631743,-167.182305739,0.741695765727,50,0.549976021747,-1.62832710278e-17,0.860708333699,1.2689389483,0.0,-1.62832710278e-17,-18.8234561249,39.9966976498,176,-96.3850945123,0.0,0.0,-67.267922016
3.55707631743,-182.886537186,0.687588996063,51,0.594977918325,1.35008518227e-16,0.860708333699,1.2689389483,0.0159304487751,-0.0159304487751,-20.387583047,36.6551872793,177,-94.7289283852,0.0,0.00977005948562,-68.5882645907
3.50494732766,-171.608411116,0.733240889279,51,0.565291571429,9.3984226342e-18,0.848094644276,1.2541754926,0.0,9.3984226342e-18,-28.8453852544,34.0185608088,178,-93.3547685811,0.0,0.0,-68.7963045488
3.50494732766,-167.441199427,0.720992240791,48,0.598969392039,2.08324014418e-16,0.848094644276,1.2541754926,0.0,2.08324014418e-16,-14.7648532654,34.5044670548,179,-96.5958858759,0.0,0.0,-68.7489179428
3.50494732766,-185.85089614,0.764099492608,57,0.461624498667,1.19169973288e-16,0.848094644276,1.2541754926,0.0,1.19169973288e-16,-15.5168919468,36.8396867298,180,-85.2668122512,0.0,0.0,-63.7226443884
3.50494732766,-158.723037515,0.730522576548,51,0.614510858954,-4.33728230519e-17,0.848094644276,1.2541754926,0.0161175888769,-0.0161175888769,-25.8482035249,32.6506989262,181,-91.5517351592,0.0,0.00972175493691,-66.783955229
3.47556413649,-149.669463533,0.739389905843,50,0.656232576115,-3.42149317968e-17,0.84098477222,1.24575680728,0.0,-3.42149317968e-17,-30.6322448628,32.5898308482,182,-91.7723071107,0.0,0.0,-65.5187523146
3.47556413649,-145.492472729,0.718481276269,50,0.592509435208,-1.28145145131e-17,0.84098477222,1.24575680728,0.0,-1.28145145131e-17,-15.9123758003,35.5225510301,183,-90.0501427227,0.0,0.0,-64.5740927621
3.47556413649,-149.32927011,0.767726393631,54,0.547994112872,8.80683243163e-17,0.84098477222,1.24575680728,0.0,8.80683243163e-17,-12.8000152269,34.6489310762,184,-86.6302893914,0.0,0.0,-63.7102233965
3.47556413649,-161.924580802,0.735270111181,48,0.647044300021,3.72844359068e-16,0.84098477222,1.24575680728,0.0,3.72844359068e-16,-19.5729775957,34.524105686,185,-95.8119521658,0.0,0.0,-68.4002688103
3.47556413649,-172.054938555,0.702706637828,48,0.615676565765,-2.51030723302e-17,0.84098477222,1.24575680728,0.0,-2.51030723302e-17,-30.2497680027,33.1024876678,186,-94.9126388389,0.0,0.0,-68.4591933587
3.47556413649,-161.775415254,0.747800610933,53,0.515069766833,-2.29794852915e-16,0.84098477222,1.24575680728,0.0,-2.29794852915e-16,-25.5000935794,35.9614994686,187,-84.9349245327,0.0,0.0,-62.1352307007
3.47556413649,-136.925677839,0.776116020428,55,0.553779395382,-4.34697275167e-17,0.84098477222,1.24575680728,0.0,-4.34697275167e-17,-11.8046447642,28.8439963891,188,-83.2747624406,0.0,0.0,-61.6604871227
3.47556413649,-168.116560136,0.709699194943,53,0.56341236518,4.77388432112e-17,0.84098477222,1.24575680728,0.0150051281521,-0.0150051281521,-18.6363826253,36.1673797725,189,-92.516938093,0.0,0.00942262623715,-67.4879967947
3.41481786504,-139.413777729,0.746934634047,52,0.459712841833,-7.05691614626e-17,0.826285952904,1.22812415779,0.0,-7.05691614626e-17,-17.7715758975,29.9885764668,190,-85.1309131305,0.0,0.0,-61.9486113938
3.41481786504,-172.726456933,0.759842442991,55,0.478760954311,1.10432479532e-16,0.826285952904,1.22812415779,0.0,1.10432479532e-16,-16.9754699317,38.133366602,191,-86.9825671168,0.0,0.0,-63.3687921501
3.41481786504,-182.987766282,0.732016167046,55,0.436173988665,1.47572683725e-17,0.826285952904,1.22812415779,0.0188411258488,-0.0188411258488,-22.4801945549,33.7272363547,192,-82.1290107565,0.0,0.00915459892974,-61.0259722967
3.41100414342,-167.45238786,0.768829484129,54,0.561795504453,5.68979103362e-17,0.825363143921,1.22700671816,0.0,5.68979103362e-17,-22.1184584709,30.5854200139,193,-88.8712409891,0.0,0.0,-65.7794369592
3.41100414342,-190.852517173,0.719708301115,48,0.639012270307,-8.68523095138e-17,0.825363143921,1.22700671816,0.0161664089039,-0.0161664089039,-12.1989886824,32.6406125787,194,-99.5100348112,0.0,0.00990800558637,-71.8597915314
3.36026791606,-180.001930386,0.72382565257,49,0.556637096469,1.78791993261e-17,0.813086462229,1.21202070772,0.0,1.78791993261e-17,-16.8872455922,32.0245798733,195,-88.6405090842,0.0,0.0,-63.8940847634
3.36026791606,-141.497837871,0.777933072546,52,0.567832852622,-8.6440157548e-17,0.813086462229,1.21202070772,0.0194036313005,-0.0194036313005,-19.6366884843,32.7151148725,196,-92.2632736382,0.0,0.00951586005204,-66.8291047291
3.32213627287,-171.311738319,0.708274972129,51,0.533775377114,-2.55051977559e-16,0.803859720896,1.20060803168,0.0125873320328,-0.0125873320328,-19.5588756636,33.6967558015,197,-87.4600346073,0.0,0.00950216364847,-62.2662102523
3.28184543462,-153.342766766,0.712437187133,56,0.490109658086,-3.43491408943e-17,0.794110517575,1.18840589668,0.0,-3.43491408943e-17,-15.1654044059,34.5135917605,198,-80.0421633635,0.0,0.0,-58.6062449379
3.28184543462,-131.00351383,0.780459001865,53,0.517815514465,1.90158611565e-16,0.794110517575,1.18840589668,0.0,1.90158611565e-16,-8.11843267702,31.3596928924,199,-79.8126439626,0.0,0.0,-58.7201851512
3.28184543462,-140.01298675,0.759598126616,53,0.550301048084,-1.95423304433e-17,0.794110517575,1.18840589668,0.0,-1.95423304433e-17,-13.8606134091,28.8920211111,200,-89.6722609947,0.0,0.0,-65.4797307193
3.28184543462,-142.321422008,0.745209115592,57,0.406385517139,-2.83907778436e-17,0.794110517575,1.18840589668,0.0,-2.83907778436e-17,-13.7136160194,34.2719263424,201,-78.286429797,0.0,0.0,-58.4556391489
3.28184543462,-154.500148623,0.765095317033,51,0.555814292617,1.01180684017e-16,0.794110517575,1.18840589668,0.0,1.01180684017e-16,-20.3718909877,33.0050327852,202,-86.0204776004,0.0,0.0,-62.142492574
3.28184543462,-159.661793242,0.741898925542,57,0.461151346758,-1.59393933745e-17,0.794110517575,1.18840589668,0.0,-1.59393933745e-17,-7.81543728887,33.5706987231,203,-79.8164309335,0.0,0.0,-59.5902627972
3.28184543462,-153.605545534,0.764635253527,51,0.574779250308,3.50665977783e-18,0.794110517575,1.18840589668,0.0,3.50665977783e-18,-28.6831138743,32.7191915588,204,-88.2447172802,0.0,0.0,-64.3889242199
3.28184543462,-154.549136305,0.742193827192,53,0.540397631046,-8.85643286459e-17,0.794110517575,1.18840589668,0.0,-8.85643286459e-17,-18.2466692038,32.7835247012,205,-84.8312881189,0.0,0.0,-62.400377212
3.28184543462,-203.17203021,0.710670008923,52,0.5594425596,1.03778158618e-16,0.794110517575,1.18840589668,0.0,1.03778158618e-16,-15.163811118,37.8241796748,206,-94.5822192216,0.0,0.0,-69.1311510104
3.28184543462,-167.195218073,0.746352493848,54,0.556925922848,4.4437790083e-16,0.794110517575,1.18840589668,0.0165331257173,-0.0165331257173,-4.75416358259,34.4557426285,207,-84.8486790524,0.0,0.00933593428593,-62.8547041333
3.21160764884,-154.427212509,0.753591881845,48,0.675916596344,-5.08692468732e-18,0.777115029661,1.16677163695,0.0174416276636,-0.0174416276636,-30.6522718923,25.1124553646,208,-91.208479727,0.0,0.00983762201556,-66.7155117143
3.27992999545,-149.134529982,0.762218901675,55,0.468754388918,3.70351136113e-17,0.793647037372,1.18782207932,0.0,3.70351136113e-17,-11.7926091757,35.9341321337,209,-86.0747011344,0.0,0.0,-63.4727942806
3.27992999545,-173.834950792,0.7850752686,59,0.500102124462,-3.24736820733e-17,0.793647037372,1.18782207932,0.0,-3.24736820733e-17,-12.5493660884,35.6228847022,210,-78.9288502586,0.0,0.0,-59.0640975717
3.27992999545,-159.217796714,0.736309238883,54,0.540670695066,2.00162502496e-16,0.793647037372,1.18782207932,0.0,2.00162502496e-16,-25.4960539834,31.8154090574,211,-88.8829716977,0.0,0.0,-66.1616089008
3.27992999545,-169.092783946,0.697509239371,53,0.468667081523,-1.7781475217e-16,0.793647037372,1.18782207932,0.0,-1.7781475217e-16,-23.1877304696,31.5339971184,212,-83.3730443303,0.0,0.0,-61.5860086949
3.27992999545,-148.43011252,0.781143491021,54,0.550908997188,-5.71766234105e-17,0.793647037372,1.18782207932,0.0,-5.71766234105e-17,-24.5057585673,35.084315607,213,-86.5363909558,0.0,0.0,-62.7978642326
3.27992999545,-172.75367909,0.722966425821,53,0.504987398639,2.86789184698e-16,0.793647037372,1.18782207932,0.0,2.86789184698e-16,-12.8316419662,36.1500257516,214,-88.3356053727,0.0,0.0,-65.7858792648
3.27992999545,-157.783900237,0.759455930394,52,0.550380878845,-1.18835387724e-17,0.793647037372,1.18782207932,0.0200158268356,-0.0200158268356,-23.9136202045,30.2486553724,215,-91.9916915367,0.0,0.00989996779306,-68.1174026791
3.28363045815,-143.904172078,0.727260369386,52,0.555996668773,-1.58447733759e-16,0.794542441013,1.18894965729,0.0,-1.58447733759e-16,-19.389847368,32.2597101336,216,-89.9891506684,0.0,0.0,-65.037605641
3.28363045815,-159.391623462,0.757831875536,55,0.5084865704,7.55089572649e-17,0.794542441013,1.18894965729,0.0,7.55089572649e-17,-17.1244605994,33.0916771142,217,-81.2539509898,0.0,0.0,-61.0739324866
3.28363045815,-190.166934736,0.738215347943,53,0.537121353747,-8.01812536887e-17,0.794542441013,1.18894965729,0.0,-8.01812536887e-17,-27.2319075808,32.2329227165,218,-86.0637513509,0.0,0.0,-63.2205177228
3.28363045815,-137.30229203,0.777584704123,53,0.581808887219,-7.81147381229e-17,0.794542441013,1.18894965729,0.0162044684495,-0.0162044684495,-21.9784287083,31.7673451487,219,-85.7909763451,0.0,0.00963678788289,-63.0901815722
3.26797636422,-148.34766486,0.747755155103,54,0.468083914333,3.27220711775e-17,0.790754608562,1.18417094448,0.0147333042823,-0.0147333042823,-13.845743371,32.3594747289,220,-82.576478898,0.0,0.00999786861348,-61.0109433406
3.24164790339,-146.614362085,0.77109874592,53,0.506562251273,9.99048142786e-17,0.78438389182,1.17608181266,0.0,9.99048142786e-17,-12.1296802685,31.5125401181,221,-82.5736793184,0.0,0.0,-61.1578881783
3.24164790339,-169.638059879,0.74413795633,59,0.417169541757,1.87914121656e-16,0.78438389182,1.17608181266,0.0139562137329,-0.0139562137329,-10.5815342306,33.5422341758,222,-72.6760577197,0.0,0.0091859267568,-54.346603153
3.24625924627,-147.480299875,0.789688372198,58,0.4957026811,1.39333950704e-16,0.785499701796,1.17750333228,0.0175750902264,-0.0175750902264,-18.9275742673,32.439021017,223,-80.3217715631,0.0,0.00991320051474,-60.2686355251
3.26137084645,-147.656833237,0.76639862931,52,0.426343320873,-3.37809553833e-17,0.78915626664,1.18214761204,0.0157923061647,-0.0157923061647,-24.9382317508,31.4121967548,224,-81.9370311517,0.0,0.00958982727131,-59.8026701015
3.28029898464,-213.152202424,0.737090563408,56,0.515055241375,5.67545568089e-17,0.793736321952,1.18793457209,0.0160678939355,-0.0160678939355,-24.2913248235,33.9301608753,225,-80.2567818445,0.0,0.00903107479529,-60.3886458573
3.28984497063,-156.93713479,0.747350979701,56,0.489687795293,-2.57456891055e-17,0.796046171098,1.19084044228,0.0,-2.57456891055e-17,-21.1083802272,33.268874915,226,-85.0647499126,0.0,0.0,-63.3031265563
3.28984497063,-152.857736829,0.788072832478,53,0.563165130631,-3.06136441314e-16,0.796046171098,1.19084044228,0.0,-3.06136441314e-16,-11.4305362585,30.012587037,227,-81.0166568326,0.0,0.0,-60.0378930299
3.28984497063,-165.610704465,0.778278326876,58,0.424213514382,-1.36760173231e-16,0.796046171098,1.19084044228,0.0,-1.36760173231e-16,-13.8890736183,34.34451444,228,-81.2861898769,0.0,0.0,-60.8286583141
3.28984497063,-145.123182401,0.814005377234,61,0.456655609589,-1.42046883389e-17,0.796046171098,1.19084044228,0.0,-1.42046883389e-17,-20.1225987015,30.049530425,229,-77.2807615027,0.0,0.0,-58.4379703414
3.28984497063,-153.497089172,0.799936950542,53,0.52828349092,4.92002657275e-17,0.796046171098,1.19084044228,0.0,4.92002657275e-17,-25.5394540428,33.8347681791,230,-85.2023173681,0.0,0.0,-62.8203691686
3.28984497063,-155.302904178,0.760977335145,57,0.539311744449,-1.37751414483e-17,0.796046171098,1.19084044228,0.0,-1.37751414483e-17,-20.3563576755,34.842335918,231,-81.3471806327,0.0,0.0,-60.7077306275
3.28984497063,-135.321239102,0.790881144239,52,0.564501848437,2.95398134127e-17,0.796046171098,1.19084044228,0.0,2.95398134127e-17,-17.6693130836,28.972783319,232,-85.595700618,0.0,0.0,-62.9481453209
3.28984497063,-144.424966966,0.742135381464,52,0.505291884169,1.80250863821e-16,0.796046171098,1.19084044228,0.0,1.80250863821e-16,-18.6498812433,29.5044455759,233,-83.6734472671,0.0,0.0,-60.4068701876
3.28984497063,-172.091757111,0.72831419794,55,0.424258751647,1.54427445055e-17,0.796046171098,1.19084044228,0.0,1.54427445055e-17,-26.020631125,32.5721559438,234,-78.7945325447,0.0,0.0,-57.7129766699
3.28984497063,-147.43478973,0.801673859657,60,0.497617301755,-5.00775566026e-17,0.796046171098,1.19084044228,0.0,-5.00775566026e-17,-25.0744760496,31.8047881801,235,-77.3379908935,0.0,0.0,-59.232815231
3.28984497063,-139.318596126,0.807411932641,54,0.466766185679,7.4409149693e-17,0.796046171098,1.19084044228,0.0,7.4409149693e-17,-16.9966368192,32.5899011915,236,-83.0778427485,0.0,0.0,-60.488191724
3.28984497063,-149.5530665,0.751334856002,52,0.539154361888,-4.88465014563e-17,0.796046171098,1.19084044228,0.0,-4.88465014563e-17,-22.6710151402,32.6869598247,237,-90.2994797385,0.0,0.0,-65.51912302
3.28984497063,-155.47997413,0.789496426691,59,0.517868729644,-2.54067642966e-17,0.796046171098,1.19084044228,0.0163098249736,-0.0163098249736,-14.6578021277,33.8000209745,238,-82.5576409089,0.0,0.00925242520174,-61.723810317
3.287902592,-133.869454451,0.780896214446,52,0.560220578985,4.67913263801e-17,0.795576172335,1.19024985145,0.0,4.67913263801e-17,-23.3409392822,27.9151339111,239,-83.3689832063,0.0,0.0,-60.6550297479
3.287902592,-187.016767736,0.759419700904,58,0.383677559191,-2.31929206835e-17,0.795576172335,1.19024985145,0.017319730213,-0.017319730213,-11.1669490882,39.2597223011,240,-82.7692608577,0.0,0.00982239674795,-61.2346223077
3.2868330714,-152.434251164,0.801869842893,65,0.350810643907,2.26177974339e-16,0.795317379659,1.18992450891,0.0150273992926,-0.0150273992926,-10.6330406641,38.0081194246,241,-74.7670976765,0.0,0.00948849050016,-56.7115326022
3.2864263727,-162.946794821,0.751863212375,54,0.517952571582,1.95694723804e-16,0.795218970482,1.18980076552,0.0,1.95694723804e-16,-11.8345109779,37.6884384371,242,-83.5661713255,0.0,0.0,-62.0354728553
3.2864263727,-153.853962897,0.75483771484,56,0.42222054032,4.42209818123e-19,0.795218970482,1.18980076552,0.0196126965948,-0.0196126965948,-27.5626461894,31.436693462,243,-78.9653353354,0.0,0.00941158570887,-59.2466389453
3.3178130989,-176.740796671,0.767566898673,53,0.476015118066,-1.16716636631e-16,0.80281363936,1.19930586074,0.0,-1.16716636631e-16,-22.2714284778,34.6101450333,244,-82.5483850611,0.0,0.0,-60.0635256961
3.3178130989,-133.504699679,0.785572004574,52,0.565965180034,-8.71356025764e-17,0.80281363936,1.19930586074,0.0,-8.71356025764e-17,-47.0106895708,22.010534934,245,-84.7669177869,0.0,0.0,-62.9292232556
3.3178130989,-144.651260777,0.739330424638,52,0.531197069997,-6.07501009563e-17,0.80281363936,1.19930586074,0.0,-6.07501009563e-17,-20.9797389377,31.0817914502,246,-82.604987981,0.0,0.0,-60.2038388942
3.3178130989,-155.934425807,0.792323074374,58,0.40268861583,1.85406690832e-17,0.80281363936,1.19930586074,0.0,1.85406690832e-17,-14.5346854554,34.6340647494,247,-76.9968278215,0.0,0.0,-56.9734619703
3.3178130989,-148.697012729,0.766547929485,50,0.612592623437,-1.52282625474e-16,0.80281363936,1.19930586074,0.0,-1.52282625474e-16,-10.2148957251,29.8867435337,248,-85.8021261268,0.0,0.0,-62.4108787063
3.3178130989,-135.447787137,0.747039281807,54,0.528474910573,-1.52686513031e-16,0.80281363936,1.19930586074,0.0,-1.52686513031e-16,-20.5909737877,31.1236042579,249,-84.063189568,0.0,0.0,-61.7964040618
