AveragePolicySurr,AverageQ,PolicyRegParamNorm,AverageReturn,AverageAbsY,StdReturn,AverageEsReturn,MinEsReturn,MaxReturn,AverageAction,MaxEsReturn,AverageDiscountedReturn,AverageAbsQ,Epoch,AverageY,MinReturn,AverageAbsQYDiff,QFunRegParamNorm,AverageQLoss,StdEsReturn
0.4556375229,-0.4619087388,12.8253347385,-67.0844147104,0.4619002912,26.6296931876,-99.6965561258,-133.741072715,-10.5350980618,0.3461054767,-48.1723684922,-52.8222354705,0.4619087388,200,-0.4619002912,-157.191611051,0.0167443408,20.7249122478,0.0009630744,23.2873416866
0.4537924177,-0.460395698,12.8320372485,-61.0048646031,0.4604013948,32.5351403518,-96.0602447853,-157.434986976,-9.1667455539,0.2902513053,-52.24380989,-48.5450126253,0.460395698,201,-0.4604013948,-170.405891982,0.017092857,20.7804469395,0.0009998267,27.5164268574
0.4546541112,-0.461241884,12.8457329159,-56.3653168972,0.4612173095,25.3339739396,-83.207052318,-154.81488583,-6.2548941124,0.3647519481,-12.8464783658,-46.4669137729,0.461241884,202,-0.4612173095,-136.488595973,0.0170539073,20.8627503152,0.0010347261,33.375504964
0.4528327836,-0.459227326,12.8577602027,-72.1627439708,0.4592192536,28.0001153809,-83.3530932135,-146.283278182,-14.3200291656,0.2784885673,-18.0537715874,-54.6801115953,0.4592291125,203,-0.4592192536,-138.904941924,0.0170161451,20.9380488707,0.0009789071,41.5292675924
0.4513401363,-0.4575705224,12.8642908539,-67.1666865509,0.4575681897,33.9828933195,-90.5456809981,-158.149298033,-10.9231394308,0.2406369778,-25.1606453225,-52.1320103082,0.4575705224,204,-0.4575681897,-149.433842252,0.0167247597,20.9588694064,0.0009829635,35.0278229372
0.4499545672,-0.4562975769,12.8785425791,-53.7856416494,0.4563152471,26.9117971481,-100.26506371,-156.448445005,-5.7295999726,0.3334290823,-58.0343372415,-44.6523018761,0.4562985508,205,-0.4563152471,-125.594822931,0.0174459876,21.0238766341,0.0010913134,31.8957557009
0.4472123091,-0.453626223,12.8903879228,-74.1902016986,0.4536171484,30.9210082574,-82.2663149289,-164.277355214,-6.6131174745,0.3230415289,-28.6836506324,-55.453100712,0.4536263689,206,-0.4536171484,-150.528602437,0.0171672087,21.0797932991,0.001074817,39.727800125
0.4494861991,-0.4557963196,12.9068256345,-80.8847921596,0.4557586373,30.8071975222,-93.1141679573,-117.270974236,-10.1886503431,0.3089582593,-51.4723690793,-59.5121402725,0.4557971862,207,-0.4557586373,-156.798890134,0.0173476887,21.133647924,0.0010273622,16.7738193171
0.4466905069,-0.4529677245,12.9189171659,-79.6513742418,0.4529897028,31.0925539343,-88.1044142963,-122.304022737,-8.8483521236,0.3518380485,-40.7805847393,-58.7214888923,0.4529677245,208,-0.4529897028,-169.050931607,0.0168334919,21.1845072721,0.0009929887,29.6544081697
0.4453680764,-0.451554881,12.9335637321,-77.1749658594,0.4515344417,32.8915579558,-98.2577921286,-156.413307619,-5.5567119945,0.3160309029,-44.1476555569,-56.7752839508,0.4515551392,209,-0.4515339757,-142.243940829,0.0166762191,21.2283110723,0.0009868816,29.3011634288
0.4456692988,-0.4517639882,12.950443412,-64.8772268897,0.4517632178,34.7027993166,-67.781830529,-115.647840282,-12.4608728038,0.2779059423,-26.6240199588,-50.4134600889,0.4517645911,210,-0.4517632178,-144.796545822,0.0169706914,21.27157319,0.000973887,26.6176945141
0.4415811615,-0.4478041157,12.9641361866,-62.6509245202,0.4478000109,29.6844799652,-79.290586462,-145.705518956,-10.9967935321,0.2892238047,-24.6254314186,-48.9238893936,0.4478041157,211,-0.4478000109,-172.06466458,0.0171852553,21.2984742254,0.0010312396,34.490083509
0.4403368971,-0.4467011301,12.9772186879,-64.9969467037,0.4466887964,32.1064586176,-69.2937315147,-111.107521315,-7.5220007313,0.3819367303,-31.2972855056,-50.5311689428,0.446701999,212,-0.4466887337,-138.25110913,0.0173678425,21.3733515525,0.0010786505,25.564895775
0.4401926475,-0.4466836922,12.9895391404,-60.6971447575,0.4466688653,27.9753725347,-104.207019329,-169.940633489,-11.1573577178,0.3052251092,-25.7929511286,-48.5366873136,0.4466836922,213,-0.4466688653,-146.870068554,0.0178405918,21.4334929384,0.0011499509,41.6736914827
0.439887109,-0.4461759337,13.0063378117,-56.5013623437,0.4461872704,27.8024379037,-69.9190845562,-136.515105502,-8.4894964678,0.3631463169,-20.4242830799,-46.7416394256,0.4461784165,214,-0.4461872704,-171.353893056,0.0170499033,21.4730335718,0.0010116089,36.2242094292
0.4394244948,-0.4454144625,13.0191583488,-57.3975076076,0.4453814162,26.5013000857,-111.770301031,-136.243038193,-7.1600661288,0.3457292226,-88.1382448562,-47.5897787811,0.4454144625,215,-0.4453814162,-146.52125929,0.017067657,21.5218874138,0.0010094219,13.4367934728
0.4370210527,-0.443213091,13.0355182779,-82.7634476624,0.4432023352,34.6849424845,-85.5260681006,-130.167138241,-12.7016767926,0.3157393736,-15.0582563838,-59.094455045,0.4432158564,216,-0.4432023352,-138.825891283,0.0174019381,21.5600868676,0.0010481925,32.082921969
0.4363237234,-0.442713297,13.0459395978,-59.5350100225,0.4426905714,28.7435570763,-84.470797314,-131.133936291,-8.8914581266,0.3694865197,-32.824137104,-47.8946063543,0.4427133796,217,-0.4426905714,-169.576104657,0.0178181653,21.6138813257,0.0010743541,27.4916632365
0.4324501615,-0.4387096577,13.0619893088,-76.9684527876,0.4387281264,35.7998069385,-66.2256554145,-117.303623,-11.6327952442,0.3158682718,-10.7895827705,-56.8905907555,0.4387103631,218,-0.4387277977,-138.201988229,0.0172639977,21.6535940335,0.001020036,34.9336153963
0.4333632419,-0.4394987924,13.080311485,-54.0206897738,0.4394844732,27.5424956981,-80.0891085231,-128.030842968,-7.3631999515,0.3891356538,-9.8033159975,-44.8828854676,0.4394987924,219,-0.4394844732,-177.232922864,0.0171992149,21.6940786539,0.0010011425,32.8767226946
0.4321474651,-0.4385456332,13.1035843525,-76.7468989594,0.4385349195,31.6845838718,-75.5680200171,-132.464321737,-12.0562647611,0.4088149747,-31.3937557842,-57.3490136712,0.4385456332,220,-0.4385349195,-142.725333823,0.0170429334,21.7753072565,0.0010120114,31.128053456
0.4319645802,-0.4381032755,13.1163920828,-57.2501705501,0.4380934231,26.8025617122,-83.7601497604,-143.006819569,-8.6479563083,0.3923540619,-23.0074554052,-47.0976253857,0.4381032755,221,-0.4380934231,-154.214735699,0.0170547263,21.8195221396,0.0010100456,33.7496961403
0.4302868753,-0.4367275362,13.1335021333,-66.0496515878,0.4367257954,30.3318048307,-94.0923652922,-141.651129355,-8.9794609082,0.3363431361,-42.2018599603,-51.5857086296,0.4367282763,222,-0.4367257954,-148.749086252,0.0173663488,21.8866551919,0.0010497674,30.6354482107
0.4288291184,-0.4352254447,13.1471850763,-56.7960993611,0.4351980508,25.5082869166,-89.317138923,-118.203474852,-8.7135635721,0.4103247925,-20.9359984016,-46.7635930112,0.4352260297,223,-0.4351980508,-140.055723047,0.0173189144,21.9498084748,0.0010306808,29.0943755248
0.4287134983,-0.4350278113,13.1638078018,-56.9099478216,0.4350608316,28.9240960519,-89.3652382034,-160.231033456,-6.2386692101,0.3871118458,-40.214486927,-46.6099051739,0.4350278113,224,-0.4350608316,-168.460241221,0.0169266274,21.9674708773,0.0009501207,41.7117069113
0.4264126464,-0.4327788028,13.1762296182,-64.4277964453,0.432756966,32.9886994988,-101.778190445,-151.325084552,-9.8772530316,0.3882799446,-74.3178560229,-51.0425728646,0.4327792284,225,-0.4327567976,-155.746306563,0.0171693036,22.0442361455,0.0009831444,24.5699785709
0.424596346,-0.4308836,13.18873424,-55.9275710264,0.4308502288,29.8812602685,-76.9872702032,-140.502809281,-9.1410395355,0.4002374468,-11.3324958525,-45.7544996458,0.4308840005,226,-0.430849863,-176.888451508,0.0174846642,22.128413642,0.0010742536,32.7594561885
0.4250474574,-0.4317071757,13.205975862,-57.3710165713,0.4317098166,29.4412254728,-83.2850381069,-164.932249074,-3.547115235,0.4151678623,-16.6750915763,-46.7579156823,0.4317075647,227,-0.4317098166,-162.868178764,0.016972622,22.1819158239,0.0009498098,48.676444527
0.4241649162,-0.4306800813,13.2220533385,-63.067373841,0.4306538372,32.9724687858,-69.8514291755,-109.483670028,-3.6649767826,0.3519202911,-34.6611683748,-50.0496665439,0.4306807335,228,-0.4306538372,-149.269301462,0.0172816098,22.2260841472,0.0010232052,24.8121688832
0.4212377075,-0.4277542443,13.2381043407,-60.6080582744,0.4277805878,29.564037816,-79.5402059814,-147.302447508,-5.1942440006,0.3773464988,-33.3599469855,-48.8308626249,0.4277542443,229,-0.4277805032,-145.187473613,0.0176799501,22.2782531904,0.0010601341,30.5093408469
0.4204706671,-0.4269630176,13.25145994,-79.4580354963,0.4269607615,32.393609145,-69.8704782372,-152.823499867,-6.119184653,0.4083309775,-17.6550364704,-57.9686413438,0.4269636774,230,-0.4269607615,-169.267037777,0.0171743802,22.301911736,0.0009959206,36.8414771366
0.4204641954,-0.4269240398,13.2738758569,-78.1898704267,0.4268939939,32.6752273196,-80.9122476433,-155.664966387,-13.5164163574,0.4375296831,-24.3681553395,-58.2085392632,0.4269286196,231,-0.4268935301,-141.237395198,0.0166310085,22.3708397933,0.0009352592,42.5027765014
0.4181451852,-0.4251516145,13.2925358106,-59.1968875986,0.4251515967,28.7615723404,-80.5866335514,-135.9115742,-11.5189966077,0.3632316032,-21.4053115322,-47.6240466382,0.4251517108,232,-0.4251514943,-146.488851474,0.0175796778,22.4504947611,0.0011066876,40.1632024231
0.4151189166,-0.4219528295,13.3119721999,-69.4567982874,0.4219106663,32.4924533269,-91.8633787255,-137.767424341,-7.4604542107,0.3560882438,-21.1330428808,-53.103621152,0.421954336,233,-0.4219104674,-150.848199189,0.0176236519,22.483995659,0.0011139783,34.6590330698
0.4119253149,-0.4188287154,13.3313412492,-68.6253123135,0.4188681705,38.0519834446,-81.8925937878,-128.915183381,-3.0199040349,0.3939728058,-19.1288382553,-51.9326628348,0.4188301735,234,-0.4188674848,-177.126481774,0.0172315336,22.5509148122,0.0010315907,35.9410237823
0.4114489784,-0.4182152291,13.3473053212,-57.8121904259,0.4181677269,29.5097087895,-87.0764086303,-155.3728419,-5.6979488256,0.4299520239,-38.6354278836,-47.6419705043,0.4182160972,235,-0.4181667534,-170.140276529,0.0174888058,22.5712827526,0.0010623207,38.6734943563
0.410233575,-0.4168136367,13.3623223773,-60.1433292599,0.4168386242,31.8807518117,-76.5742765327,-134.000639165,-8.4106862804,0.3844400139,-14.1380014841,-48.4439751973,0.4168158225,236,-0.41683656,-168.39468344,0.0170042015,22.6014587509,0.0009999835,38.6775469417
0.4097374872,-0.4165134226,13.3767946105,-54.4857622886,0.416531536,29.4924634334,-78.5190119675,-143.111263103,-2.3433465879,0.4401653543,-31.6659867551,-45.3555224474,0.4165175111,237,-0.4165308871,-177.221504375,0.0171059926,22.6410286379,0.0010127361,31.9446612089
0.4092971196,-0.4157830221,13.3928986051,-60.1398168923,0.4157632001,31.3229650753,-79.6205535026,-157.864079718,-9.7622187903,0.3869741209,-24.3841562712,-48.0726808119,0.4157911447,238,-0.4157610702,-133.511560436,0.0168603405,22.6855723003,0.0009556843,35.2756695933
0.4054333072,-0.4120705347,13.4096228017,-59.8811251847,0.4120705662,29.7069305652,-83.057409302,-171.028472866,-8.8110995999,0.4613602194,-24.2104812587,-48.3616892405,0.4120744337,239,-0.4120672858,-171.886283306,0.0174877769,22.7428106365,0.0010331538,41.3012537579
0.4056978882,-0.4122737132,13.4203787532,-49.2473153318,0.4122466384,23.752326677,-87.5163398505,-166.979000505,-4.2162956201,0.4755645049,-32.1419456569,-41.7721835444,0.4122749579,240,-0.412243362,-151.115942604,0.0172823492,22.7678599966,0.0009927368,35.220529512
0.4042582503,-0.4106377023,13.4309628763,-53.9827424029,0.410649433,27.1680329439,-83.2033694586,-147.150375468,-7.3426390256,0.4713403142,-17.5846343442,-44.8714130082,0.4106404809,241,-0.410648031,-172.048626405,0.017600303,22.8290104144,0.0010644186,37.0902625421
0.4020078356,-0.4084585667,13.445785709,-65.967422158,0.4084515562,34.0946984055,-72.009384395,-132.465197299,-10.1987128743,0.4104170712,-17.5572541556,-51.3651453513,0.4084650443,242,-0.4084459003,-177.620704599,0.0173849874,22.8354982822,0.0010398889,30.3964652992
0.4026942138,-0.4092521834,13.4555907376,-55.8788990199,0.4092357012,27.6350181903,-68.1069544782,-135.826650803,-8.4232460465,0.4473763695,-32.3447071153,-46.0399210416,0.4092564267,243,-0.4092294312,-160.202007029,0.0173834685,22.8818277532,0.0009784498,26.7026802549
0.4001443601,-0.4068039782,13.4665483704,-52.2238815326,0.4068477578,25.1240268507,-63.8102456712,-118.53938446,-5.5813938516,0.4862863004,-18.1174998184,-43.9764186728,0.4068158914,244,-0.4068363576,-137.795539228,0.0175439983,22.9076094971,0.0010380693,30.4412177934
0.3987410131,-0.4054129032,13.4726959739,-54.1343743185,0.4053994923,27.1815817912,-80.0344421615,-113.248753794,-8.0134812702,0.5037316299,-48.8059540336,-45.1661869303,0.4054190932,245,-0.4053925927,-158.812944144,0.0174955076,22.9883007147,0.0010724618,22.1734869032
0.3968710466,-0.4036117424,13.4767169338,-52.4473899043,0.4036166288,26.7320870391,-95.3835989038,-215.694118303,-7.4282794931,0.500004646,-21.1651295503,-43.9146507354,0.4036328651,246,-0.4036078676,-145.002298581,0.0171699649,23.0134972347,0.0009854048,52.5265434265
0.3931976329,-0.4001177223,13.4837168794,-54.4991221794,0.4000919492,28.6392810346,-80.5099905113,-150.136988628,-3.6129503295,0.496429943,-19.7837742456,-45.4287285838,0.4001259047,247,-0.40007839,-147.190066582,0.0176238908,23.0593664203,0.0010766186,32.7693953629
0.3922574535,-0.3990129245,13.4898960921,-55.0761210248,0.3990068025,26.0953313379,-81.6081153535,-111.690478538,-3.136844571,0.4171280552,-30.9817149585,-45.404781282,0.3990256012,248,-0.3989932515,-161.163972309,0.0175037469,23.0923572921,0.0010136701,22.5265051039
0.3914452999,-0.3981885179,13.4984243201,-56.2865458531,0.3982536304,26.8839783388,-92.1670276491,-161.266622351,-4.8665421912,0.4407708257,-26.8647975732,-46.0120421037,0.3982151898,249,-0.3982387525,-134.620182879,0.0174119952,23.1645234423,0.0009785067,41.6146118097
0.3891067843,-0.3956422968,13.5073570432,-51.5875439329,0.3956531615,27.2573069166,-70.5949052792,-119.988450562,-0.3918908614,0.514799606,-14.1913264992,-43.33653497,0.3956648105,250,-0.3956303151,-142.41888372,0.0173527999,23.2161108752,0.0009647166,32.5806858597
0.387867333,-0.3944395635,13.5138624012,-53.4968815175,0.3944379104,26.2748741362,-84.1858184597,-154.2009623,-3.1790158366,0.5062342319,-19.5503728204,-44.874007954,0.3944677731,251,-0.3944098082,-170.855548321,0.0176420878,23.2646823175,0.001003647,37.7815929651
0.3870537561,-0.3935185096,13.5295569683,-53.4188171222,0.3935312196,25.1702909651,-94.6952223151,-151.450866429,-9.5881946221,0.5017274001,-27.317552053,-44.9992248707,0.3935511497,252,-0.3934998027,-129.279018451,0.0174673348,23.3328829143,0.0010150585,34.6244430493
0.3844376356,-0.3910696683,13.5406412997,-57.5738570124,0.3911303754,28.5368490689,-102.123497886,-174.537614935,-10.4632699902,0.4407027657,-13.9893199647,-46.8383321345,0.391102154,253,-0.3910975523,-146.24522067,0.0175196356,23.3951577931,0.0010435665,47.6779278444
0.3823089956,-0.3888751363,13.5538055925,-50.9861822094,0.3889377142,26.5211402381,-81.6777112434,-143.670500826,-7.334811963,0.4967596499,-10.9205490301,-43.0148445174,0.3889166259,254,-0.388880049,-157.26362475,0.0174105064,23.4440655679,0.0010009469,39.1251002661
0.3805386896,-0.3873389116,13.5638404742,-57.7542906159,0.3873725848,30.0004050834,-80.3464976214,-149.301805206,-9.5528373598,0.4246527457,-19.0731607674,-46.7565130538,0.3874008805,255,-0.387308001,-131.949333467,0.0179872758,23.5039094579,0.0010655248,36.701774685
0.380024429,-0.3868255771,13.5674124346,-56.7441558156,0.386871309,26.9562388284,-70.0516441187,-118.457328361,-6.9600617772,0.4920149551,-17.8256708823,-47.4487309109,0.3868726076,256,-0.3868342949,-132.46135522,0.0171413652,23.5621677961,0.0009464619,27.0712440582
0.3779200238,-0.3844896186,13.5768725358,-58.7900931281,0.3845172479,32.9088934172,-77.9861144211,-176.396108302,-8.8506067385,0.428140147,-9.9925576022,-47.0869538147,0.3845380476,257,-0.3844614618,-134.920214788,0.0178720127,23.6148528766,0.0010898353,45.8615273142
0.3789270838,-0.3851839084,13.5834632165,-53.4236541319,0.3852428143,26.3461677326,-69.8825470196,-149.851127766,-8.4681304691,0.5052347015,-23.9403526871,-44.5818857951,0.3852398249,258,-0.3851811121,-172.32686812,0.0174410038,23.6905507066,0.00096224,36.1217855899
0.3758655039,-0.3822810895,13.5935802074,-56.3191111825,0.3823084022,26.9776200351,-81.5280270264,-135.225403516,-9.9958834754,0.4865191924,-21.6786111117,-46.5161228822,0.3823383226,259,-0.3822560063,-176.301893311,0.01785211,23.7226507833,0.0010276412,33.8620143807
0.3755147107,-0.3823383382,13.595141143,-53.9064970559,0.382424475,28.937791461,-88.9753079423,-158.120907578,-8.3879018722,0.4545052442,-25.2702061039,-44.5167932241,0.3823892939,260,-0.3823782841,-140.706726868,0.0177367627,23.7556181552,0.0010004298,36.4139535464
0.3727632134,-0.3795250176,13.5991873117,-52.3675138681,0.3795654403,26.5235110577,-74.3636429688,-127.143033116,-4.9750497482,0.4873365458,-9.1656619213,-44.0569904292,0.3795771914,261,-0.3795180163,-144.805666598,0.0173072871,23.8074444114,0.0009339848,34.9055347199
0.373532876,-0.3803816307,13.6101196726,-55.4930364892,0.3804014694,29.6803625903,-88.1112323204,-143.382317265,-7.1121148462,0.4061423348,-17.4503138583,-44.6976730007,0.3804361881,262,-0.380349794,-132.789981932,0.017636819,23.8468501515,0.0009541228,40.7250678009
0.3694254672,-0.3761386465,13.6208994993,-55.5706019909,0.3762221691,28.8177473336,-73.3732927979,-134.633791308,-8.2893877866,0.474865743,-9.9299844686,-45.8431169502,0.3762213703,263,-0.3761274509,-175.174029466,0.0172837561,23.8823380201,0.0009846477,33.6865630656
0.3709875819,-0.3774512692,13.6321088107,-53.7585972643,0.377530445,28.0451725283,-81.8788177952,-174.799341874,-5.3806300803,0.4870580064,-15.638212187,-45.0006576967,0.3775373756,264,-0.3774358451,-176.890276155,0.0173486561,23.941657378,0.0009454725,43.997255224
0.3717934834,-0.3779836283,13.6419161768,-57.3152460616,0.3781343872,31.7195855944,-78.4421962187,-121.103450125,-7.2536719069,0.4636909298,-19.801951283,-46.4705110441,0.3781088819,265,-0.3780142504,-173.287072389,0.0179813979,23.9828659584,0.001061223,32.2003776311
0.3676595862,-0.374279891,13.6514517967,-57.0686507996,0.3743494302,28.7838883886,-59.3007507108,-126.22990553,-6.8480255647,0.4931530006,-8.9259010254,-47.2541965383,0.3743940649,266,-0.3742328433,-143.302314778,0.0177704692,24.0623067342,0.0010190432,31.0661695014
0.3673992361,-0.3739743869,13.6643652396,-53.9364161974,0.3741144494,28.5031126459,-90.8164678888,-115.482760295,-7.0389977548,0.4938070469,-51.3261400914,-45.0790894108,0.3740932406,267,-0.3739852617,-169.460257772,0.0178161262,24.0779357618,0.0010311369,17.5799692618
0.3660382007,-0.3726084702,13.6761143725,-55.0159787253,0.3727339986,27.8272338492,-71.2513137553,-150.55004698,-5.0787493221,0.474384127,-1.5233471375,-45.9101462949,0.3727283522,268,-0.372612485,-176.175778705,0.0176575413,24.1448696873,0.0009923497,44.8653906995
0.3644946711,-0.3707652476,13.6890582632,-67.1316081636,0.3708833841,30.2929417055,-93.7278946254,-154.975591735,-9.1509094719,0.4527776018,-45.3171451285,-52.0255411857,0.3709053957,269,-0.3707488007,-159.048730876,0.0180719451,24.1806835545,0.0010583255,29.9599687712
0.3623336977,-0.3691222467,13.7051176891,-55.3515105905,0.369276133,26.3176013612,-62.6279315381,-125.785359527,-10.8104411982,0.4971794993,-17.1654528115,-45.6811493912,0.3692842641,270,-0.3691131345,-146.369811398,0.017353564,24.2195467404,0.0009375187,34.3869190129
0.361273487,-0.3680683154,13.7159166742,-55.0172161558,0.3682539846,28.4316987596,-79.9824694009,-165.767623242,-3.9081355536,0.4149415239,-6.8977985791,-44.6754422019,0.3682393453,271,-0.3680826248,-141.260183286,0.0174758257,24.2851630287,0.0009533122,40.0664149807
0.361008815,-0.3677003695,13.7245787389,-55.0035891671,0.3678312722,27.4248099763,-84.1224536896,-139.316266627,-3.1085722004,0.5208134685,-4.1626231494,-46.104156664,0.3678385082,272,-0.367670922,-172.16532509,0.0180331417,24.3694055956,0.0010283994,42.7869944341
0.3601117136,-0.366759117,13.7348648365,-65.597463478,0.3669323547,32.5626496597,-67.838248933,-130.213792969,-3.2368201264,0.4383834951,-13.8198473533,-51.2293567083,0.3669323339,273,-0.3667634257,-151.625863513,0.0177728338,24.4281418459,0.0009941748,30.7485872051
0.3565406245,-0.3633160787,13.7513326309,-67.8261855452,0.3635318694,29.5586745107,-80.8342312671,-153.831887692,-7.8861616858,0.4370666522,-15.1017104042,-51.9705747155,0.3635157492,274,-0.3633252708,-131.975647033,0.017928097,24.4701039654,0.0010089929,37.5187149276
0.3557150946,-0.3626210064,13.7610538468,-62.3000298648,0.3628148249,29.9117246243,-101.326052615,-155.701484728,-8.0211126367,0.5122974405,-33.7223216936,-49.1646634517,0.3628144415,275,-0.3626186751,-154.415477027,0.0176544109,24.4905061982,0.000931289,37.9849652521
0.3548326244,-0.3618164123,13.7782139291,-55.4870714264,0.3619858591,25.8912684505,-83.4445417686,-156.495500828,-7.4871150288,0.5160026025,-13.0493025923,-45.8912732412,0.3620035737,276,-0.3617861216,-157.944920473,0.0182912093,24.5501493876,0.0010853456,43.1177651458
0.3520205422,-0.3588787198,13.7958293753,-59.497008846,0.3590611971,32.3726568949,-86.7859021199,-173.05683126,-3.6468199223,0.4597594868,-28.2828451389,-47.5865579493,0.3590671253,277,-0.3588723939,-172.183425669,0.0181888434,24.6029252206,0.0010998003,40.1948043389
0.3539619785,-0.3604262166,13.7954893155,-69.4097849445,0.3605923149,35.7059919815,-96.801306197,-140.852459625,-8.529597761,0.499454374,-26.5042696244,-53.1513393678,0.3605979625,278,-0.3604195736,-141.545466299,0.0174523497,24.6704087077,0.0009380533,36.8248698229
0.3519146913,-0.358556902,13.8047599146,-53.2784846584,0.3587387273,27.8040990477,-63.9170460775,-136.702076564,-3.9449037681,0.5382731246,-25.3354772474,-44.6576123596,0.3587607041,279,-0.3585451793,-175.007952397,0.017621202,24.7341130873,0.0009653095,25.8786464424
0.3506173855,-0.3568688172,13.8064820257,-55.7358191021,0.3570422811,28.9130198154,-74.6483880142,-130.093618824,-6.3018853428,0.5373119685,-12.948570453,-46.3134014786,0.3570232414,280,-0.3568571979,-167.197072164,0.017382212,24.7527904782,0.0009269012,34.9559586646
0.348130397,-0.3545816481,13.8119441576,-49.7136487583,0.354699289,25.7355052711,-77.5021322403,-164.678373234,-7.9586819426,0.5304110741,-23.3198143885,-42.0360159185,0.3547379577,281,-0.3545549051,-170.359674593,0.0180243018,24.8109249312,0.0010185602,35.6305473076
0.3463439309,-0.3526032402,13.8178583089,-49.3809034461,0.3527788518,25.6520126847,-69.7852999766,-106.675152122,-8.5181254704,0.524961861,-19.5581455871,-41.3408203331,0.3527555141,282,-0.3526317884,-152.156558774,0.0178938817,24.8523021791,0.0009997846,29.5974745113
0.3463242714,-0.3528263363,13.8319050608,-81.3531899517,0.3529782698,30.9080166289,-73.1100300298,-129.831849506,-8.8393817675,0.471236567,-13.252965211,-59.3140196261,0.3529848625,283,-0.3527984619,-137.037047595,0.0174731519,24.8945633308,0.0009816278,36.332950195
0.3440151096,-0.3503833649,13.8389720088,-50.8813116775,0.3505165723,25.5058680681,-87.048794097,-128.554250708,-7.6750784809,0.5599946091,-36.3811364675,-43.218238745,0.3505228342,284,-0.3503777779,-146.843870007,0.0177634507,24.9632035814,0.0009987484,29.3418532403
0.3453434274,-0.3516224486,13.8420426351,-68.9743067726,0.3517859345,32.0168697627,-77.5374419646,-131.780372062,-8.4776241239,0.472626449,-30.0635375833,-52.1903285085,0.3517694201,285,-0.3516314607,-148.663201838,0.0180574551,25.0029990046,0.0010190427,30.9046513171
0.3453161501,-0.3519312469,13.8462754623,-56.1153205016,0.3520324328,29.6123336325,-87.8801790531,-153.804258629,-5.0580326693,0.5150232026,-33.2872137061,-46.7806466897,0.3520814818,286,-0.3518927368,-171.303790581,0.0180453562,25.0515277585,0.0010171515,33.4461203085
0.341666581,-0.3483524672,13.8484728508,-65.015823897,0.3484722754,30.0947324262,-94.4097232256,-175.570129627,-7.3777218212,0.4581359792,-25.5792522609,-51.9194201309,0.3484809489,287,-0.3483485215,-152.605570851,0.0179070849,25.0794968868,0.0009888318,38.2867076676
0.3435098286,-0.3497911912,13.8484663176,-57.2138099256,0.3499115788,28.1985657247,-74.2895687994,-121.352048377,-0.8417710418,0.5323765326,-13.3081859553,-47.7312192147,0.3499204261,288,-0.349791372,-173.681330935,0.0179250402,25.1395165114,0.000970285,34.4762514977
0.3418387117,-0.348208146,13.8583729069,-54.2562432794,0.3483397473,27.2966210163,-70.7807246909,-131.763068308,-4.5931505043,0.5314685736,-18.7297287414,-45.3532314091,0.3483321207,289,-0.3482214172,-173.86388893,0.0175187723,25.173986571,0.0009614109,37.6659300804
0.3421848482,-0.3488256711,13.864269114,-59.4214075042,0.3489507687,30.679294474,-84.7946419622,-139.343881024,-11.1912866478,0.4475642861,-41.7633966578,-47.944517358,0.3490048107,290,-0.3488094228,-153.071878479,0.0175037937,25.2337450382,0.0009507924,24.9365985811
0.3405242628,-0.3469322479,13.8695596812,-60.0870982718,0.3470893298,30.333111093,-85.3168857973,-149.350239967,-7.1265497966,0.4605766481,-17.4202382916,-48.5176257939,0.3470713413,291,-0.3469480059,-163.10394324,0.0178229841,25.2723200935,0.0009925389,38.2398881031
0.3370159974,-0.3434617711,13.8663171086,-53.630676633,0.343611107,29.536681686,-90.2399283209,-177.536715096,-5.7459833722,0.5130076778,-27.8310932891,-44.6869585137,0.3436526706,292,-0.343419688,-179.017591034,0.0175528561,25.310284893,0.0009240067,44.1158973663
0.3384184515,-0.3446691919,13.8648792216,-58.676703405,0.3448473745,29.6244378557,-74.8450815647,-137.696279578,-5.6995544308,0.5165112603,-32.1290941282,-47.6232340538,0.3448309691,293,-0.3446648435,-174.383310552,0.0174140157,25.3647624061,0.0009309506,32.2398634771
0.3372736809,-0.3436865307,13.8705886875,-79.0825998132,0.3438396821,30.2509517745,-88.6277013645,-175.196881801,-6.6876803861,0.5046678416,-18.1945050365,-56.9586070202,0.3438499447,294,-0.3436915868,-150.824011732,0.017753731,25.38914234,0.0009454403,41.6491879472
0.3372146811,-0.3436660805,13.8754005469,-59.2449686342,0.3437624396,29.2621769693,-72.8131320295,-126.146369076,-9.8885114183,0.5121646659,-9.9838293895,-48.9226042524,0.3438094071,295,-0.3436285361,-146.466004302,0.0180357482,25.4462587511,0.0009883505,30.7116398992
0.3371476269,-0.3434988718,13.8744100009,-71.7596705238,0.3436899269,33.7542839915,-80.5933607355,-152.998738923,-7.8724394764,0.4215231045,-22.9805578142,-54.1344405747,0.3436307234,296,-0.3435356117,-165.543339552,0.0179117124,25.489793911,0.0010020822,38.1449592811
0.3349213218,-0.3410597281,13.8776530311,-55.3290252597,0.3412117345,28.6679943877,-74.5234745075,-136.854299871,-7.60117867,0.5149941539,-10.9520782881,-45.5142167592,0.3412323361,297,-0.3410410989,-164.229237949,0.0179094144,25.5170312102,0.0010009876,33.535900891
