MaxReturn,AverageDiscountedReturn,ExplainedVariance,StdReturn,Perplexity,Entropy,NumTrajs,AbsLearnSignal,MinReturn,AverageReturn,MeanKL,Iteration,LossAfter,dLoss,MeanKLBefore,LossBefore,AveragePolicyStd
-14.2557977192,-51.7258107336,0.561195448864,33.3819405349,1.70458264165,0.533320295813,68,0.710374245005,-199.344691489,-65.2664318984,0.00937518317832,119,-0.0214718206974,0.0214718206974,0.0,5.91409364396e-17,0.412459096802
-11.1313038404,-50.7928382313,0.51534778523,29.9279561664,1.7228328941,0.543969967413,71,0.746358665221,-150.370838536,-63.9272510292,0.00914958444368,120,-0.0176937380553,0.0176937380553,0.0,1.33775021239e-16,0.416875123612
-16.5328267832,-53.5565265945,0.511549832012,30.7916802029,1.7462914602,0.557494373725,67,0.769884864731,-141.847736743,-68.3844854177,0.00672518804275,121,-0.0149321228929,0.0149321228929,0.0,9.42511431642e-17,0.422551409846
-10.466127457,-58.3419309766,0.542606700465,35.1990183672,1.73891053698,0.553258788955,63,0.801914475245,-166.91585578,-76.2534178481,0.00683774480726,122,-0.0159649790736,0.0159649790736,0.0,5.48874304309e-18,0.420765442508
-13.595682804,-54.2618991691,0.486826957924,31.0123836137,1.73671331315,0.551994426513,65,0.784462243167,-147.725627155,-69.702668991,0.00657395795031,123,-0.0177152614661,0.0177152614661,0.0,3.33219596984e-17,0.420233778664
-17.3106546126,-49.7851563754,0.547019459753,24.8053806426,1.73285874896,0.549772500753,65,0.793264109238,-133.392920226,-62.7280712211,0.00982807902544,124,-0.017485501644,0.017485501644,0.0,2.39031017202e-16,0.419301086975
-12.369337424,-53.8685237393,0.503339406478,31.8839361949,1.75016008566,0.559707261272,66,0.786172459328,-138.800359879,-68.8368153366,0.00943971233427,125,-0.0171642229846,0.0171642229846,0.0,-4.02941276365e-17,0.423487503952
-16.2429995588,-55.8628911024,0.554637141585,29.0193741277,1.74402529441,0.556195829056,63,0.78814339132,-128.300549777,-71.6108696719,0.00999768982821,126,-0.0150216428694,0.0150216428694,0.0,-3.07276083386e-16,0.422003064068
-15.0834753272,-53.0499162196,0.528091264997,27.3387214491,1.69382088754,0.526986857193,63,0.793123705181,-132.119068902,-68.49847434,0.00660910499359,127,-0.0141353524318,0.0141353524318,0.0,-1.34672840173e-17,0.409855067364
-29.4918772836,-53.7098867668,0.542147398358,28.2059761204,1.69057479009,0.52506858359,71,0.773559985956,-152.990428455,-66.7942983722,0.00657342008651,128,-0.0136253041455,0.0136253041455,0.0,2.00434759293e-16,0.409069606812
-16.9448409104,-54.1415133358,0.460985988314,33.3513912088,1.66052553753,0.50713414114,66,0.779079758475,-149.460963175,-69.6427862609,0.00984035096249,129,-0.0228207849855,0.0228207849855,0.0,3.46670430614e-17,0.401798567399
-9.91608472743,-48.8867264059,0.51052885589,27.4910684114,1.6523380372,0.502191277169,69,0.768763112198,-149.889907077,-61.8348903275,0.00670642068371,130,-0.0134302122702,0.0134302122702,0.0,1.70396608947e-16,0.399817432012
-11.5059345828,-50.5112853569,0.496456591654,29.655053211,1.61760120602,0.480944314846,74,0.781742261895,-149.186795893,-63.4311804855,0.0096518967292,131,-0.0175825117689,0.0175825117689,0.0,-1.91795685399e-17,0.391412135804
-11.5936029035,-50.2936455949,0.478076749597,27.4517008265,1.66115177934,0.507511204744,70,0.770330143989,-135.413571356,-63.1336927672,0.00764307548082,132,-0.0167131264166,0.0167131264166,0.0,2.38240539514e-16,0.401950099582
-11.4348880763,-49.9639943013,0.558992694324,28.7964097338,1.65722847496,0.505146613644,72,0.749939577079,-170.854647077,-62.5415735558,0.00988798918512,133,-0.0228512029361,0.0228512029361,0.0,4.63641167057e-17,0.401000774779
-19.6931410871,-55.2403896865,0.477021542004,34.3694102963,1.65901038875,0.506221273242,66,0.764173348508,-169.440713267,-71.4831630383,0.00642557535136,134,-0.0155578118337,0.0155578118337,0.0,1.20483170786e-16,0.40143194575
-12.1855119727,-48.0144523676,0.4742964129,28.465883367,1.68395400038,0.521144599756,72,0.768206435652,-166.060900421,-60.6748629697,0.00759329863764,135,-0.0161079268471,0.0161079268471,0.0,-8.53805848757e-19,0.407467569528
-14.9604766082,-51.7202320427,0.574907228919,31.1871352765,1.66363792112,0.509006723241,71,0.797897563127,-129.210770828,-65.4433175881,0.00646182903793,136,-0.0134775096302,0.0134775096302,0.0,-4.48445187945e-16,0.402551673111
-12.120509661,-49.5823507991,0.532377568439,28.4082058432,1.65459944062,0.5035589497,75,0.78287575553,-130.750634703,-61.9938618842,0.00696169337443,137,-0.0149798398241,0.0149798398241,0.0,5.29587575061e-17,0.400364625436
-7.87408477754,-50.0383880229,0.471329323987,30.0074147159,1.60624019628,0.473896166159,68,0.769178190595,-144.884370606,-63.7492200869,0.00657044571626,138,-0.0147574891327,0.0147574891327,0.0,1.04611923819e-17,0.388663104046
-9.60841602978,-48.1500533377,0.541430112084,26.833916442,1.56709545109,0.449223874784,80,0.753784033977,-140.234940355,-58.7365508598,0.00664016191348,139,-0.0171818967518,0.0171818967518,0.0,-8.94827119823e-17,0.37919122169
-13.9959876901,-46.6815004092,0.549135910447,27.0182051514,1.54763806691,0.436729940922,79,0.754805510687,-126.965577135,-57.4380756202,0.00669572584794,140,-0.0138653740123,0.0138653740123,0.0,1.03228830818e-16,0.374483104342
-10.619040472,-47.2865735592,0.531412395814,24.7629777463,1.50373284355,0.40795057913,76,0.725028904891,-127.639915603,-58.3485438363,0.00654311966138,141,-0.0153441133096,0.0153441133096,0.0,1.09463077981e-16,0.363859325637
-14.2178752211,-50.069311899,0.544154202702,27.4368396349,1.47834453731,0.390922905852,73,0.748525497599,-149.281491102,-62.4127695073,0.00722000415628,142,-0.0132116823392,0.0132116823392,0.0,-1.12410081243e-17,0.357716098781
-11.8077323574,-50.4543225685,0.668774588782,25.3744154835,1.45941639968,0.37803662956,80,0.742811014458,-147.254416194,-61.3377521786,0.00658933117979,143,-0.0170389418714,0.0170389418714,0.0,-4.02108901731e-16,0.353136043605
-10.3739344823,-47.1493965485,0.500493800859,27.4315413038,1.44518440578,0.368236929879,80,0.730368638102,-135.882821944,-58.0290072404,0.00654413172968,144,-0.0145699885442,0.0145699885442,0.0,1.63966304482e-17,0.34969231773
-6.05887246399,-46.9632147822,0.55347199257,27.2495443511,1.43470807036,0.36096139323,81,0.716029443953,-147.042207874,-57.7482124519,0.00673188895275,145,-0.0173775442602,0.0173775442602,0.0,-6.29071391863e-17,0.34715735126
-5.86270809088,-48.3942699161,0.581303553932,26.6352362013,1.42878852989,0.356826903316,78,0.724196091693,-142.073955843,-59.1830239176,0.00670978073648,146,-0.0108099720347,0.0108099720347,0.0,1.15134752429e-16,0.345724995762
-8.94294996975,-47.778968507,0.454653302321,30.8173947633,1.41633961394,0.348075806869,76,0.749669662034,-143.898942537,-60.4687010012,0.00700462802499,147,-0.0119771755241,0.0119771755241,0.0,2.7776221965e-17,0.342712722551
-10.5625131706,-50.0930198976,0.521919752269,32.6851514101,1.37345100152,0.317326551743,77,0.741031381369,-163.35330039,-62.8910617472,0.00647144314531,148,-0.0198853812915,0.0198853812915,0.0,-8.767237377e-17,0.33233493393
-8.70375527027,-51.475461168,0.518651220318,32.132840248,1.35411058775,0.30314484601,77,0.726114807618,-172.444643414,-64.6423521801,0.00996369842625,149,-0.0211016443368,0.0211016443368,0.0,6.13704313214e-17,0.327655119998
-13.6118742845,-49.3308585145,0.520815245859,30.8837398715,1.33504835151,0.288967509554,79,0.723051203364,-176.943510609,-61.235239232,0.00674014189402,150,-0.0142353168263,0.0142353168263,0.0,-2.64075464139e-17,0.323042616882
-6.24962981589,-47.1890197044,0.558158969692,29.5306570108,1.33628847518,0.289895976338,83,0.715155316233,-126.545160938,-57.9887080277,0.00648175192081,151,-0.0132512860651,0.0132512860651,0.0,1.44706320302e-16,0.323342690505
-13.5170614756,-52.2785859136,0.50586716364,27.2254370265,1.32468602725,0.281175470796,74,0.754309796247,-134.519904018,-65.0112673402,0.0090808817385,152,-0.0157750174424,0.0157750174424,0.0,3.80655780944e-17,0.320535237775
-15.5300008642,-48.311843552,0.593654410721,26.684151073,1.34447253072,0.296001765667,80,0.743025217969,-142.296678254,-58.9964486925,0.00663060243165,153,-0.0177126787806,0.0177126787806,0.0,-1.81949377386e-17,0.325322992355
-11.2685352298,-45.2572333254,0.654397051152,21.696293428,1.33174911109,0.286493199343,79,0.729486171134,-120.025268985,-54.8837575563,0.00655393568041,154,-0.0129173482246,0.0129173482246,0.0,2.56778764711e-17,0.322244297289
-5.96916884641,-47.8305151052,0.504565366861,28.9743981478,1.32326958543,0.280105632654,74,0.75504918604,-123.008040608,-59.9403311148,0.00647557564686,155,-0.0144658095375,0.0144658095375,0.0,6.43242046968e-17,0.320192500321
-8.58507935978,-46.8865232975,0.551687697119,28.0257999056,1.31168887579,0.271315525043,81,0.779053126358,-132.91486207,-57.4842129658,0.00660047663542,156,-0.0158864498665,0.0158864498665,0.0,6.31422041281e-18,0.317390307618
-9.28947009467,-54.110822455,0.566279628097,35.9218701797,1.30094137042,0.2630881335,70,0.767800499747,-169.30539038,-69.3453970663,0.00655123423051,157,-0.0123246226532,0.0123246226532,0.0,-6.34947774758e-17,0.314789725956
-11.1283337242,-51.4161910805,0.540717281867,32.1248985948,1.26872461642,0.238012156848,75,0.705302594732,-203.081944171,-64.1224284878,0.00967330606766,158,-0.0176913815565,0.0176913815565,0.0,8.63938226757e-18,0.306994214651
-13.7657871872,-52.3145703054,0.5893259255,24.4735663695,1.26416082676,0.23440852399,73,0.761624722848,-120.43583378,-65.1626789514,0.00689401761062,159,-0.0168856748257,0.0168856748257,0.0,1.02982187714e-16,0.305889911159
-9.03600913895,-49.1257917349,0.641380173935,27.1300880886,1.2595091762,0.230722102374,80,0.761199497278,-139.453078781,-60.1858992236,0.00964653477232,160,-0.0238978596358,0.0238978596358,0.0,-1.41251417806e-16,0.304764347904
-11.109605489,-51.1200025448,0.492817081378,26.2224811257,1.27397527812,0.242142152036,68,0.733545796433,-140.853845732,-64.819850075,0.00663886137299,161,-0.015769017917,0.015769017917,0.0,1.88518068043e-17,0.308264721067
-10.8774442015,-50.4330745896,0.49218959797,34.8220307895,1.25576673311,0.227746328753,80,0.717715902527,-187.333627124,-62.0598370867,0.00642218599999,162,-0.0123606342344,0.0123606342344,0.0,-6.6994313296e-17,0.303858786238
-11.9153465904,-45.1269728624,0.564180547553,24.4181497779,1.23489470071,0.210985703862,86,0.686891649424,-131.736981386,-54.1863980721,0.00647005208823,163,-0.0175115731612,0.0175115731612,0.0,3.34784814007e-17,0.298808365436
-9.56850261421,-46.5992969423,0.522205271497,29.5503430754,1.2361331785,0.211988102829,77,0.703831114945,-161.60383347,-58.0993783962,0.00639853999197,164,-0.0146684580449,0.0146684580449,0.0,1.54665365099e-16,0.299108040805
-8.67577561741,-47.9645529891,0.538843706394,30.5497583298,1.22414428944,0.202242060676,79,0.736533196247,-176.415417466,-59.380004189,0.00976714254442,165,-0.0195877391104,0.0195877391104,0.0,-2.2422475951e-17,0.296207080633
-10.9164699849,-45.8985407481,0.511193770601,25.1492672138,1.22841395123,0.205723866761,88,0.654945129504,-146.308473075,-55.2163437894,0.00680062592924,166,-0.019895088916,0.019895088916,0.0,1.0167735774e-16,0.29724021379
-2.81222669029,-45.3516080306,0.514742353151,29.9027754883,1.21757567619,0.196861731074,83,0.714810472637,-165.84715997,-55.9718081322,0.00921299830919,167,-0.0185233101482,0.0185233101482,0.0,-7.99245044115e-17,0.294617668523
-12.5358847838,-49.0632901323,0.583968195826,31.4630416149,1.22155828646,0.200127327697,80,0.719319179485,-164.413353809,-60.3938919882,0.00996799794974,168,-0.0179534444725,0.0179534444725,0.0,9.09700604739e-18,0.295581343618
-15.4167842095,-46.9830263471,0.571174729991,26.3473747154,1.22394580254,0.202079904139,85,0.719183331844,-126.172967074,-56.8320952416,0.00641244385369,169,-0.0152932443848,0.0152932443848,0.0,6.22523854887e-17,0.296159052613
-8.73146283311,-46.1301078452,0.651292502356,25.3143002757,1.2181621371,0.197343277918,86,0.750385613377,-136.994383055,-55.7865996035,0.00704594406377,170,-0.0154289682,0.0154289682,0.0,-4.31448056599e-17,0.294759574896
-9.88884722583,-45.21852423,0.5327092186,27.6074180242,1.2062464015,0.187513390455,87,0.64757472636,-133.324629033,-54.8463178324,0.00664674711377,171,-0.0179077361599,0.0179077361599,0.0,-4.76944145227e-17,0.29187631572
-16.0043471098,-49.5277173492,0.574005258797,30.2422970584,1.20740848023,0.188476310899,80,0.641313374433,-211.371329812,-60.6527159508,0.009661454889,172,-0.0232756779983,0.0232756779983,0.0,1.43913725238e-16,0.292157504751
-9.63420114798,-46.9738042985,0.529292430453,25.8432958823,1.21078652259,0.191270167111,87,0.640871637601,-138.449665385,-56.5832581429,0.00648642405974,173,-0.0145037164039,0.0145037164039,0.0,2.45330181471e-18,0.29297489211
-8.37435785369,-47.0628094513,0.61283190257,24.0832046122,1.19757963243,0.180302546987,87,0.689411317597,-116.052998737,-56.8181079304,0.0098240211865,174,-0.0194888374083,0.0194888374083,0.0,-2.19071038798e-16,0.289779211328
-13.4918150361,-45.9970006899,0.504522359292,29.3020950193,1.2103371996,0.190898998139,80,0.721224464952,-160.021644439,-56.8526614102,0.00692296738122,175,-0.0193706189438,0.0193706189438,0.0,-6.91884129571e-17,0.292866169099
-11.9892796338,-47.8234837049,0.610771772586,21.9302280499,1.20401305683,0.18566019137,83,0.722849339879,-122.822242929,-57.4767518042,0.00677947799881,176,-0.0159736989473,0.0159736989473,0.0,3.43712881596e-17,0.291335911691
-15.690295334,-53.3392549042,0.464471763686,31.883250483,1.19622445042,0.179170305498,74,0.753120959252,-176.593788286,-66.9444969026,0.00686067888009,177,-0.0168191083487,0.0168191083487,0.0,4.15367022148e-17,0.289451296956
-9.29098947881,-47.6056503045,0.53017392902,31.2451153762,1.19647926439,0.179383297996,81,0.735941718653,-174.348099688,-58.8404037265,0.00667217145354,178,-0.0176871834583,0.0176871834583,0.0,1.80363030824e-16,0.289512954477
-6.19666565249,-48.3460839027,0.569788268397,28.6728394339,1.19755071879,0.180278403303,83,0.726514196445,-153.018178498,-58.8492212417,0.00940706114286,179,-0.0241850105216,0.0241850105216,0.0,5.41011269213e-17,0.289772215074
-1.28894659643,-49.2192122533,0.505602530781,33.658816761,1.20896088896,0.189761221198,87,0.74469392601,-168.799870353,-60.4498398578,0.00691256583595,180,-0.0152840315473,0.0152840315473,0.0,-3.32738276991e-17,0.292533142216
-6.43862598242,-45.9290240885,0.504720443361,27.2113018115,1.20732538869,0.188407490444,83,0.722106408745,-115.224135069,-56.0715121491,0.00743239706697,181,-0.0174691510606,0.0174691510606,0.0,8.24469419131e-17,0.292137399031
-12.5436064015,-47.1763339116,0.575908357746,27.4350669509,1.19658697958,0.179473320732,84,0.734890855906,-125.209825401,-57.0340531226,0.00944351541041,182,-0.0225881669398,0.0225881669398,0.0,6.27674201875e-17,0.289539018399
-13.9372194656,-49.5890252982,0.537763810131,29.4445545529,1.2025506387,0.184444833295,80,0.718309146834,-135.033265698,-60.9943126476,0.00648315392596,183,-0.0149770380053,0.0149770380053,0.0,-1.12739985433e-16,0.290982049317
-8.30541790495,-44.5194902529,0.660749721497,24.8382177327,1.18611428915,0.170682661152,89,0.727290168275,-115.729519069,-53.1782741814,0.00640804626889,184,-0.0149592818189,0.0149592818189,0.0,1.97165503755e-16,0.287004933908
-11.5129723742,-44.3282340196,0.484069283533,28.1785658861,1.18355443931,0.168522147484,82,0.722040273033,-170.787185203,-54.4527483779,0.00644786434562,185,-0.0162883738157,0.0162883738157,0.0,9.77463927899e-17,0.286385525187
-8.56414709563,-47.2056580451,0.598643598015,25.6401883298,1.17769227674,0.163556825929,80,0.754604259785,-123.027676536,-57.9600259401,0.00674346904563,186,-0.0208481847855,0.0208481847855,0.0,-9.03886283051e-17,0.284967053464
-14.6872738366,-47.1034280704,0.602543969441,24.7967953188,1.18949133457,0.173525765801,81,0.708005400057,-149.13500349,-57.3602718,0.00664155404562,187,-0.0161681507615,0.0161681507615,0.0,4.67360980882e-17,0.287822080036
-16.544158012,-50.8179460664,0.446404891549,27.5063077047,1.17590562624,0.162038596464,74,0.752279173701,-136.563473754,-63.5320203686,0.00740262336871,188,-0.013782966158,0.013782966158,0.0,5.60768875476e-17,0.284534736348
-16.6652368907,-47.6846434026,0.584903425624,24.404022571,1.17878363131,0.164483085892,86,0.756615139265,-144.164229297,-56.7049653494,0.00999545929184,189,-0.0212142491294,0.0212142491294,0.0,-3.44452399887e-17,0.285231129319
-8.99020277595,-47.163824107,0.681474861848,22.4890746305,1.16446211487,0.152259276429,87,0.706582921433,-122.390504549,-56.1997279294,0.00969659155261,190,-0.0196292075617,0.0196292075617,0.0,-1.59869898979e-17,0.281765741611
-11.8754446254,-50.3778399533,0.53219983709,27.3095643997,1.1657232049,0.153341671155,79,0.700923204743,-135.432356248,-62.1173605626,0.00984574361462,191,-0.0202637255128,0.0202637255128,0.0,5.32960228713e-17,0.282070888479
-8.8442092092,-45.4117384912,0.589674708479,24.506417103,1.16518229663,0.152877552568,80,0.718254913774,-128.823549257,-55.7541865,0.0094035472471,192,-0.0183683221172,0.0183683221172,0.0,6.33957855424e-18,0.281940004512
-8.45023549081,-44.3989753245,0.499831684301,27.0600160224,1.18184995062,0.1670809656,87,0.741455140231,-143.649418735,-53.634711483,0.00646136500747,193,-0.0164779949956,0.0164779949956,0.0,-4.53907881856e-18,0.285973088826
-14.8176164319,-50.0634102514,0.608728458485,26.9271658453,1.16571893505,0.15333800831,79,0.705829783259,-136.095631127,-61.1240081887,0.00999865403569,194,-0.017563030062,0.017563030062,0.0,-2.79540975065e-17,0.282069855299
-20.1641554998,-46.9375576789,0.640135000137,21.6259770097,1.14785697495,0.137896703857,79,0.720120910797,-110.549351324,-56.7763126596,0.0096238938877,195,-0.0198600877043,0.0198600877043,0.0,2.45539123025e-16,0.277747783874
-13.9046542124,-50.7729904944,0.465055267688,27.4323240299,1.14865592552,0.138592498421,76,0.749163609592,-144.898065724,-63.2779230487,0.00663151038025,196,-0.020611411882,0.020611411882,0.0,-2.54796184151e-16,0.27794110652
-8.64485885102,-48.4482372623,0.461787201264,34.9514436979,1.15933931852,0.147850289859,81,0.684289606087,-191.988649577,-60.3785033921,0.0070107236496,197,-0.0162747112684,0.0162747112684,0.0,-8.10095586732e-17,0.280526174865
-8.27574678737,-46.2736516062,0.50818727916,29.8424059681,1.164299455,0.152119579967,79,0.706929130678,-159.22613363,-57.5669565573,0.00642144831832,198,-0.0146412727384,0.0146412727384,0.0,-7.34268653824e-17,0.281726382683
-12.6018763002,-48.7732651335,0.540264081551,29.453193283,1.17144920406,0.158241618285,81,0.711874071489,-151.822082543,-59.2379002467,0.00943608797622,199,-0.0249615740036,0.0249615740036,0.0,2.57745034119e-17,0.283456412645
-8.89609113637,-45.192591371,0.624739904844,24.5840755254,1.16147289393,0.149688935832,87,0.742788914914,-114.763208971,-54.1459971013,0.009894716763,200,-0.0265952535992,0.0265952535992,0.0,2.04981024925e-17,0.281042437654
-11.4577951889,-44.7219937569,0.441357092686,28.9608592762,1.17372320208,0.160180920249,86,0.692732586663,-169.21557404,-54.2964750164,0.00691044164522,201,-0.0211532729185,0.0211532729185,0.0,-9.76777498513e-17,0.284006653592
-3.28956631389,-50.1074815161,0.458801609179,31.3642168225,1.1748797515,0.161165803208,76,0.771970847689,-175.754975397,-62.9239353517,0.00643905011159,202,-0.0136720647634,0.0136720647634,0.0,8.87512785111e-18,0.284286504693
-10.8093244482,-44.77461856,0.504442548246,26.7185677168,1.15978106651,0.148231251542,88,0.784266129759,-133.872128474,-54.1587143877,0.0064489820634,203,-0.0148394692662,0.0148394692662,0.0,-1.21870408315e-16,0.280633064948
-6.29555878865,-48.7448832917,0.631860166071,24.2987681795,1.14496521349,0.135374255312,83,0.735246635645,-132.480709276,-58.9547612093,0.00970039633068,204,-0.026168221842,0.026168221842,0.0,9.42023963344e-18,0.277048062257
-7.24880825117,-46.4992580869,0.486085825469,28.6728915129,1.14643259044,0.136655025633,83,0.636659438829,-173.943803768,-56.5559385335,0.00904456247217,205,-0.0227631239107,0.0227631239107,0.0,-1.99840144433e-18,0.277403124521
-14.3585199678,-50.5009471477,0.463133122274,28.8202260527,1.1335492088,0.125353603169,77,0.763635077958,-142.546939767,-62.8044090259,0.00656837850175,206,-0.0192494490194,0.0192494490194,0.0,-1.55182974821e-16,0.274285723332
-11.1321755761,-45.5758837498,0.628316172491,26.5939744908,1.13083028858,0.122952131565,93,0.714610131415,-145.371443319,-54.2297579998,0.009088914765,207,-0.0228793993879,0.0228793993879,0.0,1.32332401294e-16,0.273627824235
-11.749071509,-48.5604835087,0.508071256123,31.4777945037,1.12387597969,0.116783407033,84,0.698187838052,-146.401917927,-59.5225459699,0.00664041496392,208,-0.017424336573,0.017424336573,0.0,4.74204009393e-17,0.271945085076
-4.68232100792,-48.9502719963,0.515399963526,28.6515342899,1.11016549561,0.104509099359,87,0.641309853371,-198.992990286,-59.2871343861,0.00972316076663,209,-0.0220769038855,0.0220769038855,0.0,1.96925944916e-16,0.26862754931
-11.3013120631,-48.7517879499,0.569784332871,31.3338077117,1.11614868458,0.109884084995,87,0.622812108767,-241.90003839,-58.8416915217,0.00644145256244,210,-0.0185114013269,0.0185114013269,0.0,-1.48573150906e-16,0.270075305879
-18.0776450717,-46.7965031997,0.452658287937,28.2604882627,1.11022716044,0.104564643431,89,0.664775714295,-182.329033495,-56.4319242983,0.00657675712609,211,-0.0172844360324,0.0172844360324,0.0,4.95928843675e-17,0.268642470392
-10.3226604136,-45.3065686729,0.606482436072,26.7376433854,1.10466628829,0.0995432878129,88,0.701316544991,-136.588564445,-54.4775076336,0.00668237120626,212,-0.0152338751097,0.0152338751097,0.0,-1.67018327737e-16,0.26729690213
-10.9618256098,-45.56514671,0.417688762246,33.4145292925,1.10575604291,0.100529302739,89,0.567292797587,-254.251442761,-55.1713477006,0.00864919409551,213,-0.0232637155312,0.0232637155312,0.0,-1.62447920706e-16,0.267560590844
-7.57042524294,-46.7002496998,0.413870446032,28.9623691052,1.10883726766,0.103311959691,81,0.74118117652,-139.530195143,-57.3801562099,0.00644506421575,214,-0.0152742423238,0.0152742423238,0.0,7.34789444759e-17,0.268306157029
-10.8444665835,-51.0818490407,0.565870601059,31.4065119108,1.10498993104,0.099836222747,80,0.748916949449,-163.45155354,-63.4963043999,0.00648623588308,215,-0.0193701005362,0.0193701005362,0.0,-5.99704009168e-17,0.2673752142
-2.40334486177,-47.7386131133,0.251241618468,32.2166703091,1.10275575926,0.0978122826218,88,0.659371065252,-178.967151342,-58.3109470758,0.00651448063124,216,-0.0184843740595,0.0184843740595,0.0,-5.28847798886e-17,0.266834610035
-11.1176236624,-47.8424829872,0.479597481511,28.2833427613,1.09583178887,0.0915136994377,82,0.679203021391,-228.178538473,-58.4303803421,0.00760983795272,217,-0.0168427921062,0.0168427921062,0.0,1.98407598594e-16,0.265159211904
-8.08431561631,-46.559190903,0.464900536513,35.8052915816,1.09501974345,0.09077239365,88,0.722132727112,-183.06739004,-57.0572287125,0.00674848035338,218,-0.0126900372676,0.0126900372676,0.0,2.75025060499e-17,0.264962720684
-11.3120434252,-47.8704510538,0.496600828162,31.8967145234,1.0943147707,0.0901283872003,89,0.655480917085,-218.341253895,-57.7147404156,0.00653957971531,219,-0.016943302846,0.016943302846,0.0,5.16030781153e-17,0.264792137917
-9.46968497416,-47.283735339,0.587218499913,26.8938407466,1.09792638739,0.0934232983868,80,0.771073011724,-138.234114935,-57.803316951,0.00657555471394,220,-0.017425805479,0.017425805479,0.0,3.47857028058e-17,0.265666043425
-4.19472148398,-45.1226628887,0.548404916024,26.4893753212,1.08668180383,0.0831288365143,88,0.70295588798,-125.249500224,-54.6218593536,0.00645699941312,221,-0.0198313046984,0.0198313046984,0.0,-1.70081418346e-17,0.262945183393
-11.400891781,-51.0234124741,0.527219974462,32.743028792,1.07689279852,0.0740798560984,83,0.659853369691,-188.12914123,-62.8100828958,0.00955860185914,222,-0.0202661537233,0.0202661537232,0.0,-4.49316717365e-17,0.260576530687
-5.81896240696,-52.7033654308,0.348623707158,37.6397428319,1.07042881665,0.0680593314133,77,0.699043287963,-186.754308462,-66.4837007786,0.00650319683979,223,-0.0184061034305,0.0184061034305,0.0,-1.21543393889e-16,0.259012436311
-9.78100779346,-48.1790408819,0.443684600839,33.7425431276,1.06868905604,0.0664327160502,74,0.753205421114,-215.591860343,-60.9617938524,0.00648038099232,224,-0.0197516498061,0.0197516498061,0.0,8.75725505934e-17,0.258591465175
-11.0372694597,-47.9927063242,0.495868303933,25.9162177991,1.06493887433,0.0629174025177,86,0.682003451721,-164.549422917,-58.0915339488,0.00684640058671,225,-0.0172554380873,0.0172554380873,0.0,9.50315497032e-17,0.25768403099
-8.41855314587,-48.1328520473,0.606015243695,26.7224353404,1.04903746694,0.0478730455904,83,0.714222786005,-165.355152748,-58.4668480304,0.00950165714134,226,-0.0178261687635,0.0178261687635,0.0,9.34151191299e-17,0.253836355923
-7.19967833424,-47.4171812491,0.506710799345,28.8947435274,1.04629693834,0.0452572052254,83,0.741138111497,-150.322514571,-58.3261849338,0.00660509451814,227,-0.014793236071,0.014793236071,0.0,1.18235850121e-16,0.253173228233
-8.81588034816,-44.8641453498,0.206099507298,35.2011718357,1.0457930932,0.0447755384272,87,0.615626400564,-188.750651402,-55.4189636871,0.00961617639217,228,-0.0257568842472,0.0257568842472,0.0,-9.6420636006e-17,0.253051312459
-7.91305970203,-47.0901875384,0.563295749872,24.5842923302,1.04691893256,0.0458515005779,84,0.736593531644,-116.310364413,-57.2112381284,0.00701436750067,229,-0.0129613994792,0.0129613994792,0.0,-6.24810377134e-17,0.253323732624
-19.1301654992,-47.8723959943,0.494946049656,29.0213250211,1.05199332824,0.0506867723143,82,0.66820103741,-173.175281116,-58.8914388874,0.0065345232207,230,-0.0167875044918,0.0167875044918,0.0,-8.39430256374e-17,0.254551587823
-6.87102362632,-42.2781139828,0.340414719459,29.392844169,1.04415976066,0.0432125052045,96,0.6137440933,-162.922701639,-50.7457485546,0.00677670478606,231,-0.0152554620497,0.0152554620497,0.0,1.48949175975e-16,0.252656093801
-10.1932027663,-46.7258483622,0.472662054792,34.9056918549,1.04896928321,0.0478080470098,84,0.652091203261,-241.154067576,-57.4623025465,0.00645809092269,232,-0.0163416273769,0.0163416273769,0.0,-2.7185910618e-16,0.253819857456
-16.8003861271,-47.7798690566,0.490543367531,27.6298826476,1.04915228986,0.0479824951068,83,0.713746019035,-124.798169043,-58.3862522726,0.00684217594645,233,-0.0176316828695,0.0176316828695,0.0,5.37026556303e-17,0.25386413971
-15.8863187537,-46.6980752267,0.529138585304,28.7624214469,1.03601214189,0.0353788637367,86,0.681104909405,-176.38032485,-56.6031741735,0.0093884918983,234,-0.020295968972,0.020295968972,0.0,1.5922068958e-16,0.250684608583
-9.78581677546,-49.8232429229,0.463225655971,33.0938534033,1.03773765817,0.0370430150039,85,0.637843284081,-185.349019476,-61.0632916831,0.00654418402031,235,-0.0208516877379,0.0208516877379,0.0,-3.43974072465e-17,0.251102133008
-12.5638358956,-47.0879796381,0.59836942623,26.1964037598,1.04140722813,0.0405729025005,84,0.747445484742,-127.388196772,-57.1991770859,0.00945153885278,236,-0.0183715241189,0.0183715241189,0.0,6.72570893409e-17,0.251990061509
-8.41993094702,-49.4324315903,0.501428355315,29.3503264676,1.03166092965,0.0311700565328,82,0.659651971227,-170.993998751,-60.5979602452,0.00983888369042,237,-0.0207256512161,0.0207256512161,0.0,3.07890846234e-17,0.249631742606
